timestamp,temperature celsius,data source
2023-09-11T00:00:00Z,32.2,Charge 5
2023-09-11T00:01:00Z,32.3,Charge 5
2023-09-11T00:02:00Z,32.5,Charge 5
2023-09-11T00:03:00Z,32.1,Charge 5
2023-09-11T00:04:00Z,31.3,Charge 5
2023-09-11T00:05:00Z,30.3,Charge 5
2023-09-11T00:06:00Z,29.9,Charge 5
2023-09-11T00:07:00Z,29.2,Charge 5
2023-09-11T00:08:00Z,29.0,Charge 5
2023-09-11T00:09:00Z,29.0,Charge 5
2023-09-11T00:10:00Z,29.2,Charge 5
2023-09-11T00:11:00Z,29.5,Charge 5
2023-09-11T00:12:00Z,29.9,Charge 5
2023-09-11T00:13:00Z,30.2,Charge 5
2023-09-11T00:14:00Z,30.5,Charge 5
2023-09-11T00:15:00Z,30.9,Charge 5
2023-09-11T00:16:00Z,31.3,Charge 5
2023-09-11T00:17:00Z,31.5,Charge 5
2023-09-11T00:18:00Z,31.8,Charge 5
2023-09-11T00:19:00Z,32.0,Charge 5
2023-09-11T00:20:00Z,32.1,Charge 5
2023-09-11T00:21:00Z,32.3,Charge 5
2023-09-11T00:22:00Z,32.3,Charge 5
2023-09-11T00:23:00Z,32.3,Charge 5
2023-09-11T00:24:00Z,32.4,Charge 5
2023-09-11T00:25:00Z,32.5,Charge 5
2023-09-11T00:26:00Z,32.6,Charge 5
2023-09-11T00:27:00Z,32.7,Charge 5
2023-09-11T00:28:00Z,32.8,Charge 5
2023-09-11T00:29:00Z,32.9,Charge 5
2023-09-11T00:30:00Z,32.9,Charge 5
2023-09-11T00:31:00Z,33.0,Charge 5
2023-09-11T00:32:00Z,33.1,Charge 5
2023-09-11T00:33:00Z,33.1,Charge 5
2023-09-11T00:34:00Z,33.2,Charge 5
2023-09-11T00:35:00Z,33.1,Charge 5
2023-09-11T00:36:00Z,33.1,Charge 5
2023-09-11T00:37:00Z,33.2,Charge 5
2023-09-11T00:38:00Z,33.2,Charge 5
2023-09-11T00:39:00Z,33.1,Charge 5
2023-09-11T00:40:00Z,33.2,Charge 5
2023-09-11T00:41:00Z,33.2,Charge 5
2023-09-11T00:42:00Z,33.3,Charge 5
2023-09-11T00:43:00Z,33.3,Charge 5
2023-09-11T00:44:00Z,33.4,Charge 5
2023-09-11T00:45:00Z,33.3,Charge 5
2023-09-11T00:46:00Z,33.3,Charge 5
2023-09-11T00:47:00Z,33.3,Charge 5
2023-09-11T00:48:00Z,33.1,Charge 5
2023-09-11T00:49:00Z,33.1,Charge 5
2023-09-11T00:50:00Z,33.1,Charge 5
2023-09-11T00:51:00Z,33.2,Charge 5
2023-09-11T00:52:00Z,33.3,Charge 5
2023-09-11T00:53:00Z,33.3,Charge 5
2023-09-11T00:54:00Z,33.4,Charge 5
2023-09-11T00:55:00Z,33.4,Charge 5
2023-09-11T00:56:00Z,33.5,Charge 5
2023-09-11T00:57:00Z,33.5,Charge 5
2023-09-11T00:58:00Z,33.5,Charge 5
2023-09-11T00:59:00Z,33.5,Charge 5
2023-09-11T01:00:00Z,33.6,Charge 5
2023-09-11T01:01:00Z,33.6,Charge 5
2023-09-11T01:02:00Z,33.6,Charge 5
2023-09-11T01:03:00Z,33.6,Charge 5
2023-09-11T01:04:00Z,33.6,Charge 5
2023-09-11T01:05:00Z,33.6,Charge 5
2023-09-11T01:06:00Z,33.6,Charge 5
2023-09-11T01:07:00Z,33.7,Charge 5
2023-09-11T01:08:00Z,33.7,Charge 5
2023-09-11T01:09:00Z,33.7,Charge 5
2023-09-11T01:10:00Z,33.7,Charge 5
2023-09-11T01:11:00Z,33.6,Charge 5
2023-09-11T01:12:00Z,33.7,Charge 5
2023-09-11T01:13:00Z,33.6,Charge 5
2023-09-11T01:14:00Z,33.7,Charge 5
2023-09-11T01:15:00Z,33.6,Charge 5
2023-09-11T01:16:00Z,33.6,Charge 5
2023-09-11T01:17:00Z,33.4,Charge 5
2023-09-11T01:18:00Z,33.2,Charge 5
2023-09-11T01:19:00Z,33.2,Charge 5
2023-09-11T01:20:00Z,33.1,Charge 5
2023-09-11T01:21:00Z,33.0,Charge 5
2023-09-11T01:22:00Z,32.9,Charge 5
2023-09-11T01:23:00Z,32.9,Charge 5
2023-09-11T01:24:00Z,32.8,Charge 5
2023-09-11T01:25:00Z,32.8,Charge 5
2023-09-11T01:26:00Z,32.8,Charge 5
2023-09-11T01:27:00Z,32.8,Charge 5
2023-09-11T01:28:00Z,32.8,Charge 5
2023-09-11T01:29:00Z,32.8,Charge 5
2023-09-11T01:30:00Z,32.7,Charge 5
2023-09-11T01:31:00Z,32.7,Charge 5
2023-09-11T01:32:00Z,32.7,Charge 5
2023-09-11T01:33:00Z,32.7,Charge 5
2023-09-11T01:34:00Z,32.7,Charge 5
2023-09-11T01:35:00Z,32.7,Charge 5
2023-09-11T01:36:00Z,32.7,Charge 5
2023-09-11T01:37:00Z,32.7,Charge 5
2023-09-11T01:38:00Z,32.6,Charge 5
2023-09-11T01:39:00Z,32.5,Charge 5
2023-09-11T01:40:00Z,32.4,Charge 5
2023-09-11T01:41:00Z,32.3,Charge 5
2023-09-11T01:42:00Z,32.2,Charge 5
2023-09-11T01:43:00Z,32.1,Charge 5
2023-09-11T01:44:00Z,32.1,Charge 5
2023-09-11T01:45:00Z,32.0,Charge 5
2023-09-11T01:46:00Z,32.0,Charge 5
2023-09-11T01:47:00Z,32.0,Charge 5
2023-09-11T01:48:00Z,31.9,Charge 5
2023-09-11T01:49:00Z,31.8,Charge 5
2023-09-11T01:50:00Z,31.8,Charge 5
2023-09-11T01:51:00Z,31.8,Charge 5
2023-09-11T01:52:00Z,31.7,Charge 5
2023-09-11T01:53:00Z,31.6,Charge 5
2023-09-11T01:54:00Z,31.6,Charge 5
2023-09-11T01:55:00Z,31.5,Charge 5
2023-09-11T01:56:00Z,31.5,Charge 5
2023-09-11T01:57:00Z,31.5,Charge 5
2023-09-11T01:58:00Z,31.5,Charge 5
2023-09-11T01:59:00Z,31.6,Charge 5
2023-09-11T02:00:00Z,31.7,Charge 5
2023-09-11T02:01:00Z,31.7,Charge 5
2023-09-11T02:02:00Z,31.8,Charge 5
2023-09-11T02:03:00Z,31.8,Charge 5
2023-09-11T02:04:00Z,31.8,Charge 5
2023-09-11T02:05:00Z,31.8,Charge 5
2023-09-11T02:06:00Z,31.8,Charge 5
2023-09-11T02:07:00Z,32.0,Charge 5
2023-09-11T02:08:00Z,32.0,Charge 5
2023-09-11T02:09:00Z,32.0,Charge 5
2023-09-11T02:10:00Z,31.9,Charge 5
2023-09-11T16:22:00Z,31.3,Charge 5
2023-09-11T16:23:00Z,31.3,Charge 5
2023-09-11T16:24:00Z,31.3,Charge 5
2023-09-11T16:25:00Z,31.3,Charge 5
2023-09-11T16:26:00Z,31.3,Charge 5
2023-09-11T16:27:00Z,31.5,Charge 5
2023-09-11T16:28:00Z,31.6,Charge 5
2023-09-11T16:29:00Z,31.5,Charge 5
2023-09-11T16:30:00Z,31.4,Charge 5
2023-09-11T16:31:00Z,31.3,Charge 5
2023-09-11T16:32:00Z,31.2,Charge 5
2023-09-11T16:33:00Z,30.7,Charge 5
2023-09-11T16:34:00Z,31.4,Charge 5
2023-09-11T16:35:00Z,31.3,Charge 5
2023-09-11T16:36:00Z,31.2,Charge 5
2023-09-11T16:37:00Z,31.0,Charge 5
2023-09-11T16:38:00Z,30.9,Charge 5
