timestamp,beats per minute,data source
2021-02-07T00:00:11Z,78.0,Charge 4
2021-02-07T00:00:21Z,79.0,Charge 4
2021-02-07T00:00:26Z,80.0,Charge 4
2021-02-07T00:00:36Z,81.0,Charge 4
2021-02-07T00:00:41Z,81.0,Charge 4
2021-02-07T00:00:46Z,82.0,Charge 4
2021-02-07T00:00:51Z,81.0,Charge 4
2021-02-07T00:00:56Z,80.0,Charge 4
2021-02-07T00:01:06Z,81.0,Charge 4
2021-02-07T00:01:21Z,81.0,Charge 4
2021-02-07T00:01:26Z,84.0,Charge 4
2021-02-07T00:01:31Z,85.0,Charge 4
2021-02-07T00:01:41Z,86.0,Charge 4
2021-02-07T00:01:51Z,86.0,Charge 4
2021-02-07T00:02:01Z,85.0,Charge 4
2021-02-07T00:02:11Z,81.0,Charge 4
2021-02-07T00:02:16Z,78.0,Charge 4
2021-02-07T00:02:21Z,75.0,Charge 4
2021-02-07T00:02:36Z,76.0,Charge 4
2021-02-07T00:02:41Z,76.0,Charge 4
2021-02-07T00:02:46Z,77.0,Charge 4
2021-02-07T00:03:01Z,77.0,Charge 4
2021-02-07T00:03:06Z,75.0,Charge 4
2021-02-07T00:03:11Z,70.0,Charge 4
2021-02-07T00:03:16Z,71.0,Charge 4
2021-02-07T00:03:21Z,72.0,Charge 4
2021-02-07T00:03:31Z,71.0,Charge 4
2021-02-07T00:03:36Z,72.0,Charge 4
2021-02-07T00:03:41Z,72.0,Charge 4
2021-02-07T00:03:46Z,73.0,Charge 4
2021-02-07T00:03:56Z,74.0,Charge 4
2021-02-07T00:04:01Z,75.0,Charge 4
2021-02-07T00:04:06Z,76.0,Charge 4
2021-02-07T00:04:16Z,74.0,Charge 4
2021-02-07T00:04:21Z,74.0,Charge 4
2021-02-07T00:04:26Z,74.0,Charge 4
2021-02-07T00:04:36Z,75.0,Charge 4
2021-02-07T00:04:41Z,77.0,Charge 4
2021-02-07T00:04:46Z,80.0,Charge 4
2021-02-07T00:04:51Z,81.0,Charge 4
2021-02-07T00:04:56Z,82.0,Charge 4
2021-02-07T00:05:01Z,80.0,Charge 4
2021-02-07T00:05:06Z,80.0,Charge 4
2021-02-07T00:05:11Z,79.0,Charge 4
2021-02-07T00:05:16Z,80.0,Charge 4
2021-02-07T00:05:21Z,81.0,Charge 4
2021-02-07T00:05:26Z,79.0,Charge 4
2021-02-07T00:05:36Z,79.0,Charge 4
2021-02-07T00:05:41Z,79.0,Charge 4
2021-02-07T00:05:46Z,78.0,Charge 4
2021-02-07T00:05:56Z,79.0,Charge 4
2021-02-07T00:06:01Z,79.0,Charge 4
2021-02-07T00:06:11Z,79.0,Charge 4
2021-02-07T00:06:16Z,76.0,Charge 4
2021-02-07T00:06:21Z,75.0,Charge 4
2021-02-07T00:06:31Z,74.0,Charge 4
2021-02-07T00:06:36Z,73.0,Charge 4
2021-02-07T00:06:41Z,73.0,Charge 4
2021-02-07T00:06:47Z,73.0,Charge 4
2021-02-07T00:06:52Z,74.0,Charge 4
2021-02-07T00:06:57Z,75.0,Charge 4
2021-02-07T00:07:12Z,75.0,Charge 4
2021-02-07T00:07:27Z,75.0,Charge 4
2021-02-07T00:07:32Z,76.0,Charge 4
2021-02-07T00:07:42Z,75.0,Charge 4
2021-02-07T00:07:52Z,76.0,Charge 4
2021-02-07T00:08:02Z,77.0,Charge 4
2021-02-07T00:08:12Z,79.0,Charge 4
2021-02-07T00:08:17Z,79.0,Charge 4
2021-02-07T00:08:22Z,78.0,Charge 4
2021-02-07T00:08:37Z,78.0,Charge 4
2021-02-07T00:08:47Z,76.0,Charge 4
2021-02-07T00:09:02Z,76.0,Charge 4
2021-02-07T00:09:17Z,77.0,Charge 4
2021-02-07T00:09:22Z,76.0,Charge 4
2021-02-07T00:09:27Z,76.0,Charge 4
2021-02-07T00:09:37Z,79.0,Charge 4
2021-02-07T00:09:42Z,78.0,Charge 4
2021-02-07T00:09:47Z,77.0,Charge 4
2021-02-07T00:09:52Z,76.0,Charge 4
2021-02-07T00:10:07Z,75.0,Charge 4
2021-02-07T00:10:22Z,75.0,Charge 4
2021-02-07T00:10:27Z,77.0,Charge 4
2021-02-07T00:10:32Z,79.0,Charge 4
2021-02-07T00:10:41Z,80.0,Charge 4
2021-02-07T00:10:56Z,80.0,Charge 4
2021-02-07T00:11:01Z,74.0,Charge 4
2021-02-07T00:11:06Z,75.0,Charge 4
2021-02-07T00:11:11Z,77.0,Charge 4
2021-02-07T00:11:16Z,76.0,Charge 4
2021-02-07T00:11:21Z,74.0,Charge 4
2021-02-07T00:11:26Z,73.0,Charge 4
2021-02-07T00:11:36Z,74.0,Charge 4
2021-02-07T00:11:51Z,74.0,Charge 4
2021-02-07T00:12:06Z,73.0,Charge 4
2021-02-07T00:12:21Z,73.0,Charge 4
2021-02-07T00:12:36Z,73.0,Charge 4
2021-02-07T00:12:41Z,75.0,Charge 4
2021-02-07T00:12:46Z,76.0,Charge 4
2021-02-07T00:12:51Z,76.0,Charge 4
2021-02-07T00:13:06Z,76.0,Charge 4
2021-02-07T00:13:11Z,76.0,Charge 4
2021-02-07T00:13:26Z,76.0,Charge 4
2021-02-07T00:13:31Z,82.0,Charge 4
2021-02-07T00:13:36Z,84.0,Charge 4
2021-02-07T00:13:41Z,83.0,Charge 4
2021-02-07T00:13:46Z,84.0,Charge 4
2021-02-07T00:13:52Z,83.0,Charge 4
2021-02-07T00:13:57Z,79.0,Charge 4
2021-02-07T00:14:02Z,78.0,Charge 4
2021-02-07T00:14:07Z,76.0,Charge 4
2021-02-07T00:14:12Z,75.0,Charge 4
2021-02-07T00:14:17Z,73.0,Charge 4
2021-02-07T00:14:22Z,71.0,Charge 4
2021-02-07T00:14:27Z,71.0,Charge 4
2021-02-07T00:14:37Z,71.0,Charge 4
2021-02-07T00:14:42Z,72.0,Charge 4
2021-02-07T00:14:52Z,74.0,Charge 4
2021-02-07T00:14:57Z,76.0,Charge 4
2021-02-07T00:15:02Z,77.0,Charge 4
2021-02-07T00:15:17Z,77.0,Charge 4
2021-02-07T00:15:22Z,76.0,Charge 4
2021-02-07T00:15:27Z,77.0,Charge 4
2021-02-07T00:15:37Z,76.0,Charge 4
2021-02-07T00:15:42Z,74.0,Charge 4
2021-02-07T00:15:47Z,73.0,Charge 4
2021-02-07T00:15:52Z,74.0,Charge 4
2021-02-07T00:15:57Z,73.0,Charge 4
2021-02-07T00:16:07Z,72.0,Charge 4
2021-02-07T00:16:12Z,73.0,Charge 4
2021-02-07T00:16:17Z,73.0,Charge 4
2021-02-07T00:16:22Z,74.0,Charge 4
2021-02-07T00:16:27Z,73.0,Charge 4
2021-02-07T00:16:32Z,72.0,Charge 4
2021-02-07T00:16:37Z,72.0,Charge 4
2021-02-07T00:16:42Z,72.0,Charge 4
2021-02-07T00:16:47Z,73.0,Charge 4
2021-02-07T00:16:57Z,71.0,Charge 4
2021-02-07T00:17:07Z,72.0,Charge 4
2021-02-07T00:17:12Z,73.0,Charge 4
2021-02-07T00:17:17Z,77.0,Charge 4
2021-02-07T00:17:22Z,78.0,Charge 4
2021-02-07T00:17:27Z,78.0,Charge 4
2021-02-07T00:17:42Z,78.0,Charge 4
2021-02-07T00:17:57Z,78.0,Charge 4
2021-02-07T00:18:02Z,77.0,Charge 4
2021-02-07T00:18:07Z,76.0,Charge 4
2021-02-07T00:18:22Z,76.0,Charge 4
2021-02-07T00:18:32Z,75.0,Charge 4
2021-02-07T00:18:37Z,76.0,Charge 4
2021-02-07T00:18:52Z,76.0,Charge 4
2021-02-07T00:18:57Z,75.0,Charge 4
2021-02-07T00:19:02Z,74.0,Charge 4
2021-02-07T00:19:07Z,73.0,Charge 4
2021-02-07T00:19:12Z,72.0,Charge 4
2021-02-07T00:19:17Z,71.0,Charge 4
2021-02-07T00:19:32Z,72.0,Charge 4
2021-02-07T00:19:37Z,73.0,Charge 4
2021-02-07T00:19:42Z,74.0,Charge 4
2021-02-07T00:19:47Z,77.0,Charge 4
2021-02-07T00:19:52Z,78.0,Charge 4
2021-02-07T00:19:57Z,79.0,Charge 4
2021-02-07T00:20:02Z,78.0,Charge 4
2021-02-07T00:20:07Z,77.0,Charge 4
2021-02-07T00:20:12Z,76.0,Charge 4
2021-02-07T00:20:27Z,76.0,Charge 4
2021-02-07T00:20:37Z,77.0,Charge 4
2021-02-07T00:20:42Z,76.0,Charge 4
2021-02-07T00:20:57Z,78.0,Charge 4
2021-02-07T00:21:12Z,78.0,Charge 4
2021-02-07T00:21:17Z,77.0,Charge 4
2021-02-07T00:21:22Z,75.0,Charge 4
2021-02-07T00:21:27Z,75.0,Charge 4
2021-02-07T00:21:42Z,75.0,Charge 4
2021-02-07T00:21:47Z,76.0,Charge 4
2021-02-07T00:21:57Z,76.0,Charge 4
2021-02-07T00:22:02Z,75.0,Charge 4
2021-02-07T00:22:07Z,76.0,Charge 4
2021-02-07T00:22:22Z,76.0,Charge 4
2021-02-07T00:22:32Z,78.0,Charge 4
2021-02-07T00:22:42Z,79.0,Charge 4
2021-02-07T00:22:47Z,80.0,Charge 4
2021-02-07T00:22:52Z,79.0,Charge 4
2021-02-07T00:23:02Z,78.0,Charge 4
2021-02-07T00:23:17Z,79.0,Charge 4
2021-02-07T00:23:22Z,79.0,Charge 4
2021-02-07T00:23:32Z,77.0,Charge 4
2021-02-07T00:23:37Z,78.0,Charge 4
2021-02-07T00:23:42Z,78.0,Charge 4
2021-02-07T00:23:47Z,79.0,Charge 4
2021-02-07T00:23:52Z,80.0,Charge 4
2021-02-07T00:23:57Z,81.0,Charge 4
2021-02-07T00:24:02Z,81.0,Charge 4
2021-02-07T00:24:07Z,80.0,Charge 4
2021-02-07T00:24:12Z,79.0,Charge 4
2021-02-07T00:24:22Z,78.0,Charge 4
2021-02-07T00:24:27Z,76.0,Charge 4
2021-02-07T00:24:32Z,74.0,Charge 4
2021-02-07T00:24:37Z,73.0,Charge 4
2021-02-07T00:24:47Z,72.0,Charge 4
2021-02-07T00:24:52Z,71.0,Charge 4
2021-02-07T00:25:07Z,72.0,Charge 4
2021-02-07T00:25:12Z,73.0,Charge 4
2021-02-07T00:25:22Z,72.0,Charge 4
2021-02-07T00:25:37Z,73.0,Charge 4
2021-02-07T00:25:47Z,74.0,Charge 4
2021-02-07T00:26:02Z,74.0,Charge 4
2021-02-07T00:27:06Z,78.0,Charge 4
2021-02-07T00:27:11Z,79.0,Charge 4
2021-02-07T00:27:26Z,82.0,Charge 4
2021-02-07T00:27:31Z,89.0,Charge 4
2021-02-07T00:27:46Z,89.0,Charge 4
2021-02-07T00:27:56Z,88.0,Charge 4
2021-02-07T00:28:11Z,88.0,Charge 4
2021-02-07T00:28:16Z,87.0,Charge 4
2021-02-07T00:28:21Z,88.0,Charge 4
2021-02-07T00:28:26Z,86.0,Charge 4
2021-02-07T00:28:36Z,85.0,Charge 4
2021-02-07T00:28:41Z,84.0,Charge 4
2021-02-07T00:28:46Z,85.0,Charge 4
2021-02-07T00:29:01Z,85.0,Charge 4
2021-02-07T00:29:06Z,84.0,Charge 4
2021-02-07T00:29:21Z,85.0,Charge 4
2021-02-07T00:29:26Z,84.0,Charge 4
2021-02-07T00:29:31Z,83.0,Charge 4
2021-02-07T00:29:36Z,83.0,Charge 4
2021-02-07T00:29:41Z,83.0,Charge 4
2021-02-07T00:29:46Z,81.0,Charge 4
2021-02-07T00:29:56Z,80.0,Charge 4
2021-02-07T00:30:06Z,81.0,Charge 4
2021-02-07T00:30:11Z,80.0,Charge 4
2021-02-07T00:30:26Z,81.0,Charge 4
2021-02-07T00:30:31Z,81.0,Charge 4
2021-02-07T00:30:41Z,80.0,Charge 4
2021-02-07T00:30:46Z,80.0,Charge 4
2021-02-07T00:31:01Z,79.0,Charge 4
2021-02-07T00:31:06Z,78.0,Charge 4
2021-02-07T00:31:21Z,79.0,Charge 4
2021-02-07T00:31:26Z,78.0,Charge 4
2021-02-07T00:31:31Z,77.0,Charge 4
2021-02-07T00:31:46Z,78.0,Charge 4
2021-02-07T00:31:51Z,79.0,Charge 4
2021-02-07T00:31:56Z,80.0,Charge 4
2021-02-07T00:32:11Z,80.0,Charge 4
2021-02-07T00:32:21Z,81.0,Charge 4
2021-02-07T00:32:26Z,82.0,Charge 4
2021-02-07T00:32:31Z,85.0,Charge 4
2021-02-07T00:32:36Z,84.0,Charge 4
2021-02-07T00:32:41Z,83.0,Charge 4
2021-02-07T00:32:46Z,82.0,Charge 4
2021-02-07T00:32:51Z,82.0,Charge 4
2021-02-07T00:32:56Z,83.0,Charge 4
2021-02-07T00:33:11Z,83.0,Charge 4
2021-02-07T00:34:02Z,80.0,Charge 4
2021-02-07T00:34:07Z,83.0,Charge 4
2021-02-07T00:34:12Z,82.0,Charge 4
2021-02-07T00:34:27Z,81.0,Charge 4
2021-02-07T00:34:32Z,80.0,Charge 4
2021-02-07T00:34:42Z,82.0,Charge 4
2021-02-07T00:34:47Z,81.0,Charge 4
2021-02-07T00:34:52Z,80.0,Charge 4
2021-02-07T00:34:57Z,79.0,Charge 4
2021-02-07T00:35:02Z,79.0,Charge 4
2021-02-07T00:35:17Z,81.0,Charge 4
2021-02-07T00:35:22Z,84.0,Charge 4
2021-02-07T00:35:37Z,81.0,Charge 4
2021-02-07T00:35:47Z,80.0,Charge 4
2021-02-07T00:36:02Z,79.0,Charge 4
2021-02-07T00:36:07Z,78.0,Charge 4
2021-02-07T00:36:12Z,77.0,Charge 4
2021-02-07T00:36:27Z,79.0,Charge 4
2021-02-07T00:36:42Z,78.0,Charge 4
2021-02-07T00:36:57Z,78.0,Charge 4
2021-02-07T00:37:07Z,84.0,Charge 4
2021-02-07T00:37:17Z,79.0,Charge 4
2021-02-07T00:37:22Z,78.0,Charge 4
2021-02-07T00:37:27Z,77.0,Charge 4
2021-02-07T00:37:32Z,77.0,Charge 4
2021-02-07T00:37:37Z,78.0,Charge 4
2021-02-07T00:37:42Z,77.0,Charge 4
2021-02-07T00:37:47Z,78.0,Charge 4
2021-02-07T00:37:52Z,79.0,Charge 4
2021-02-07T00:38:02Z,80.0,Charge 4
2021-02-07T00:38:07Z,80.0,Charge 4
2021-02-07T00:38:12Z,82.0,Charge 4
2021-02-07T00:38:17Z,84.0,Charge 4
2021-02-07T00:38:27Z,86.0,Charge 4
2021-02-07T00:38:32Z,84.0,Charge 4
2021-02-07T00:38:37Z,80.0,Charge 4
2021-02-07T00:38:42Z,79.0,Charge 4
2021-02-07T00:38:57Z,79.0,Charge 4
2021-02-07T00:39:07Z,80.0,Charge 4
2021-02-07T00:39:12Z,79.0,Charge 4
2021-02-07T00:39:17Z,80.0,Charge 4
2021-02-07T00:39:22Z,80.0,Charge 4
2021-02-07T00:39:32Z,80.0,Charge 4
2021-02-07T00:39:47Z,80.0,Charge 4
2021-02-07T00:39:52Z,79.0,Charge 4
2021-02-07T00:39:57Z,79.0,Charge 4
2021-02-07T00:40:12Z,79.0,Charge 4
2021-02-07T00:40:17Z,80.0,Charge 4
2021-02-07T00:40:32Z,79.0,Charge 4
2021-02-07T00:40:47Z,79.0,Charge 4
2021-02-07T00:40:57Z,80.0,Charge 4
2021-02-07T00:41:12Z,80.0,Charge 4
2021-02-07T00:41:27Z,80.0,Charge 4
2021-02-07T00:41:33Z,78.0,Charge 4
2021-02-07T00:41:43Z,79.0,Charge 4
2021-02-07T00:41:48Z,78.0,Charge 4
