start time,end time,data source
2022-06-05T10:14:00Z,2022-06-05T10:24:00Z,Fitbit App
2022-06-05T13:16:00Z,2022-06-05T13:29:00Z,Fitbit App
2022-06-05T13:38:00Z,2022-06-05T13:48:00Z,Fitbit App
2022-06-05T13:58:00Z,2022-06-05T14:59:00Z,Fitbit App
2022-06-05T15:46:00Z,2022-06-05T18:00:00Z,Fitbit App
2022-06-05T18:01:00Z,2022-06-05T18:12:00Z,Fitbit App
2022-06-05T18:29:00Z,2022-06-05T19:02:00Z,Fitbit App
2022-06-05T19:30:00Z,2022-06-05T20:25:00Z,Fitbit App
2022-06-05T20:27:00Z,2022-06-05T20:43:00Z,Fitbit App
2022-06-05T21:24:00Z,2022-06-05T22:00:00Z,Fitbit App
2022-06-05T22:00:00Z,2022-06-05T22:28:00Z,Fitbit App
2022-06-05T22:35:00Z,2022-06-05T23:53:00Z,Fitbit App
