start time,end time,data source
2023-12-20T00:20:00Z,2023-12-20T00:43:00Z,Fitbit App
2023-12-20T01:14:00Z,2023-12-20T02:11:00Z,Fitbit App
2023-12-20T02:13:00Z,2023-12-20T02:26:00Z,Fitbit App
2023-12-20T13:39:00Z,2023-12-20T15:07:00Z,Fitbit App
2023-12-20T17:36:00Z,2023-12-20T17:47:00Z,Fitbit App
2023-12-20T18:26:00Z,2023-12-20T18:38:00Z,Fitbit App
2023-12-20T18:44:00Z,2023-12-20T19:08:00Z,Fitbit App
2023-12-20T19:31:00Z,2023-12-20T19:49:00Z,Fitbit App
2023-12-20T19:50:00Z,2023-12-20T20:11:00Z,Fitbit App
2023-12-20T20:28:00Z,2023-12-20T20:44:00Z,Fitbit App
2023-12-20T20:45:00Z,2023-12-20T21:37:00Z,Fitbit App
2023-12-20T21:39:00Z,2023-12-20T21:52:00Z,Fitbit App
2023-12-20T21:54:00Z,2023-12-20T22:26:00Z,Fitbit App
2023-12-20T22:55:00Z,2023-12-20T23:05:00Z,Fitbit App
2023-12-20T23:21:00Z,2023-12-20T23:39:00Z,Fitbit App
