timestamp,light,moderate,very,data source
2022-04-01T06:16:00Z,1,0,0,Fitbit App
2022-04-01T06:17:00Z,1,0,0,Fitbit App
2022-04-01T06:18:00Z,1,0,0,Fitbit App
2022-04-01T06:19:00Z,1,0,0,Fitbit App
2022-04-01T06:20:00Z,1,0,0,Fitbit App
2022-04-01T06:21:00Z,1,0,0,Fitbit App
2022-04-01T06:22:00Z,1,0,0,Fitbit App
2022-04-01T06:23:00Z,1,0,0,Fitbit App
2022-04-01T06:24:00Z,1,0,0,Fitbit App
2022-04-01T06:25:00Z,1,0,0,Fitbit App
2022-04-01T06:32:00Z,1,0,0,Fitbit App
2022-04-01T06:33:00Z,1,0,0,Fitbit App
2022-04-01T06:34:00Z,1,0,0,Fitbit App
2022-04-01T06:35:00Z,1,0,0,Fitbit App
2022-04-01T06:46:00Z,1,0,0,Fitbit App
2022-04-01T06:47:00Z,1,0,0,Fitbit App
2022-04-01T06:48:00Z,1,0,0,Fitbit App
2022-04-01T06:49:00Z,1,0,0,Fitbit App
2022-04-01T06:50:00Z,1,0,0,Fitbit App
2022-04-01T06:51:00Z,1,0,0,Fitbit App
2022-04-01T06:52:00Z,1,0,0,Fitbit App
2022-04-01T06:55:00Z,1,0,0,Fitbit App
2022-04-01T06:56:00Z,1,0,0,Fitbit App
2022-04-01T06:57:00Z,1,0,0,Fitbit App
2022-04-01T06:58:00Z,1,0,0,Fitbit App
2022-04-01T07:00:00Z,1,0,0,Fitbit App
2022-04-01T07:04:00Z,1,0,0,Fitbit App
2022-04-01T07:14:00Z,1,0,0,Fitbit App
2022-04-01T07:15:00Z,1,0,0,Fitbit App
2022-04-01T07:16:00Z,1,0,0,Fitbit App
2022-04-01T07:20:00Z,1,0,0,Fitbit App
2022-04-01T07:24:00Z,1,0,0,Fitbit App
2022-04-01T07:38:00Z,1,0,0,Fitbit App
2022-04-01T07:42:00Z,1,0,0,Fitbit App
2022-04-01T07:43:00Z,1,0,0,Fitbit App
2022-04-01T07:44:00Z,1,0,0,Fitbit App
2022-04-01T07:45:00Z,1,0,0,Fitbit App
2022-04-01T07:46:00Z,1,0,0,Fitbit App
2022-04-01T07:47:00Z,1,0,0,Fitbit App
2022-04-01T07:48:00Z,1,0,0,Fitbit App
2022-04-01T08:13:00Z,1,0,0,Fitbit App
2022-04-01T08:14:00Z,1,0,0,Fitbit App
2022-04-01T08:15:00Z,1,0,0,Fitbit App
2022-04-01T08:16:00Z,1,0,0,Fitbit App
2022-04-01T08:17:00Z,1,0,0,Fitbit App
2022-04-01T08:18:00Z,1,0,0,Fitbit App
2022-04-01T08:37:00Z,1,0,0,Fitbit App
2022-04-01T08:38:00Z,1,0,0,Fitbit App
2022-04-01T08:39:00Z,1,0,0,Fitbit App
2022-04-01T08:40:00Z,1,0,0,Fitbit App
2022-04-01T08:41:00Z,1,0,0,Fitbit App
2022-04-01T08:42:00Z,1,0,0,Fitbit App
2022-04-01T08:43:00Z,1,0,0,Fitbit App
2022-04-01T08:44:00Z,1,0,0,Fitbit App
2022-04-01T08:48:00Z,1,0,0,Fitbit App
2022-04-01T08:49:00Z,1,0,0,Fitbit App
2022-04-01T08:50:00Z,1,0,0,Fitbit App
2022-04-01T09:07:00Z,1,0,0,Fitbit App
2022-04-01T09:10:00Z,1,0,0,Fitbit App
2022-04-01T09:14:00Z,1,0,0,Fitbit App
2022-04-01T09:29:00Z,1,0,0,Fitbit App
2022-04-01T09:30:00Z,1,0,0,Fitbit App
2022-04-01T09:32:00Z,1,0,0,Fitbit App
2022-04-01T09:33:00Z,1,0,0,Fitbit App
2022-04-01T09:34:00Z,1,0,0,Fitbit App
2022-04-01T09:35:00Z,1,0,0,Fitbit App
2022-04-01T09:38:00Z,1,0,0,Fitbit App
2022-04-01T09:39:00Z,1,0,0,Fitbit App
2022-04-01T09:40:00Z,1,0,0,Fitbit App
2022-04-01T09:42:00Z,1,0,0,Fitbit App
2022-04-01T10:10:00Z,1,0,0,Fitbit App
2022-04-01T10:11:00Z,1,0,0,Fitbit App
2022-04-01T10:12:00Z,1,0,0,Fitbit App
2022-04-01T10:14:00Z,1,0,0,Fitbit App
2022-04-01T10:17:00Z,1,0,0,Fitbit App
2022-04-01T10:19:00Z,1,0,0,Fitbit App
2022-04-01T10:20:00Z,1,0,0,Fitbit App
2022-04-01T10:21:00Z,1,0,0,Fitbit App
2022-04-01T10:30:00Z,1,0,0,Fitbit App
2022-04-01T10:32:00Z,1,0,0,Fitbit App
2022-04-01T10:33:00Z,1,0,0,Fitbit App
2022-04-01T10:44:00Z,1,0,0,Fitbit App
2022-04-01T10:46:00Z,1,0,0,Fitbit App
2022-04-01T11:18:00Z,1,0,0,Fitbit App
2022-04-01T11:19:00Z,1,0,0,Fitbit App
2022-04-01T11:20:00Z,1,0,0,Fitbit App
2022-04-01T11:21:00Z,1,0,0,Fitbit App
2022-04-01T11:22:00Z,1,0,0,Fitbit App
2022-04-01T11:24:00Z,1,0,0,Fitbit App
2022-04-01T11:25:00Z,1,0,0,Fitbit App
2022-04-01T11:26:00Z,1,0,0,Fitbit App
2022-04-01T11:27:00Z,1,0,0,Fitbit App
2022-04-01T11:29:00Z,1,0,0,Fitbit App
2022-04-01T11:30:00Z,1,0,0,Fitbit App
2022-04-01T11:31:00Z,1,0,0,Fitbit App
2022-04-01T11:32:00Z,1,0,0,Fitbit App
2022-04-01T11:33:00Z,1,0,0,Fitbit App
2022-04-01T11:34:00Z,1,0,0,Fitbit App
2022-04-01T11:36:00Z,1,0,0,Fitbit App
2022-04-01T11:37:00Z,1,0,0,Fitbit App
2022-04-01T11:38:00Z,1,0,0,Fitbit App
2022-04-01T11:39:00Z,1,0,0,Fitbit App
2022-04-01T11:40:00Z,1,0,0,Fitbit App
2022-04-01T11:41:00Z,1,0,0,Fitbit App
2022-04-01T11:42:00Z,1,0,0,Fitbit App
2022-04-01T11:43:00Z,1,0,0,Fitbit App
2022-04-01T11:44:00Z,1,0,0,Fitbit App
2022-04-01T11:47:00Z,1,0,0,Fitbit App
2022-04-01T11:49:00Z,1,0,0,Fitbit App
2022-04-01T11:50:00Z,1,0,0,Fitbit App
2022-04-01T11:51:00Z,1,0,0,Fitbit App
2022-04-01T11:52:00Z,1,0,0,Fitbit App
2022-04-01T11:53:00Z,1,0,0,Fitbit App
2022-04-01T11:54:00Z,1,0,0,Fitbit App
2022-04-01T11:56:00Z,1,0,0,Fitbit App
2022-04-01T11:57:00Z,1,0,0,Fitbit App
2022-04-01T12:00:00Z,1,0,0,Fitbit App
2022-04-01T12:01:00Z,1,0,0,Fitbit App
2022-04-01T12:06:00Z,1,0,0,Fitbit App
2022-04-01T12:07:00Z,1,0,0,Fitbit App
2022-04-01T12:08:00Z,1,0,0,Fitbit App
2022-04-01T12:09:00Z,1,0,0,Fitbit App
2022-04-01T12:10:00Z,1,0,0,Fitbit App
2022-04-01T12:11:00Z,1,0,0,Fitbit App
2022-04-01T12:12:00Z,1,0,0,Fitbit App
2022-04-01T12:13:00Z,1,0,0,Fitbit App
2022-04-01T12:14:00Z,1,0,0,Fitbit App
2022-04-01T12:17:00Z,1,0,0,Fitbit App
2022-04-01T12:22:00Z,1,0,0,Fitbit App
2022-04-01T12:24:00Z,1,0,0,Fitbit App
2022-04-01T12:34:00Z,1,0,0,Fitbit App
2022-04-01T12:35:00Z,1,0,0,Fitbit App
2022-04-01T12:59:00Z,1,0,0,Fitbit App
2022-04-01T13:00:00Z,1,0,0,Fitbit App
2022-04-01T13:02:00Z,1,0,0,Fitbit App
2022-04-01T13:05:00Z,1,0,0,Fitbit App
2022-04-01T13:06:00Z,1,0,0,Fitbit App
2022-04-01T13:08:00Z,1,0,0,Fitbit App
2022-04-01T13:10:00Z,1,0,0,Fitbit App
2022-04-01T13:34:00Z,1,0,0,Fitbit App
2022-04-01T14:00:00Z,1,0,0,Fitbit App
2022-04-01T14:01:00Z,1,0,0,Fitbit App
2022-04-01T14:02:00Z,1,0,0,Fitbit App
2022-04-01T14:03:00Z,1,0,0,Fitbit App
2022-04-01T14:04:00Z,1,0,0,Fitbit App
2022-04-01T14:06:00Z,1,0,0,Fitbit App
2022-04-01T14:08:00Z,1,0,0,Fitbit App
2022-04-01T14:09:00Z,1,0,0,Fitbit App
2022-04-01T14:10:00Z,1,0,0,Fitbit App
2022-04-01T14:11:00Z,1,0,0,Fitbit App
2022-04-01T14:12:00Z,1,0,0,Fitbit App
2022-04-01T14:16:00Z,1,0,0,Fitbit App
2022-04-01T14:17:00Z,1,0,0,Fitbit App
