timestamp,level,data source
2024-04-01T00:00:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T00:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T00:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T00:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T00:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T00:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T00:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T10:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:05:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T11:06:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T11:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:15:00Z,SEDENTARY,Fitbit App
2024-04-01T11:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T11:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:16:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T12:17:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T12:18:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T12:19:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T12:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:25:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T12:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:36:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T12:43:00Z,SEDENTARY,Fitbit App
2024-04-01T12:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T12:59:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T13:00:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T13:01:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T13:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T13:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T13:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T15:54:00Z,SEDENTARY,Fitbit App
2024-04-01T15:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T15:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T15:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T15:58:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T15:59:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T16:00:00Z,VERY_ACTIVE,Fitbit App
2024-04-01T16:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:29:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T16:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:38:00Z,MODERATELY_ACTIVE,Fitbit App
2024-04-01T16:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2024-04-01T16:40:00Z,LIGHTLY_ACTIVE,Fitbit App
