timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2023-01-02T03:45:00Z,15.065,0.0,Fitbit App
2023-01-02T03:50:00Z,14.953,0.0,Fitbit App
2023-01-02T03:55:00Z,13.071,0.0,Fitbit App
2023-01-02T04:00:00Z,15.641,0.0,Fitbit App
2023-01-02T04:05:00Z,16.106,0.0,Fitbit App
2023-01-02T04:10:00Z,14.851,0.0,Fitbit App
2023-01-02T04:15:00Z,14.15,0.0,Fitbit App
2023-01-02T04:20:00Z,13.89,0.0,Fitbit App
2023-01-02T04:25:00Z,13.124,0.0,Fitbit App
2023-01-02T04:30:00Z,14.3,0.0,Fitbit App
2023-01-02T04:35:00Z,13.991,0.0,Fitbit App
2023-01-02T04:40:00Z,15.191,0.0,Fitbit App
2023-01-02T04:45:00Z,12.7,0.0,Fitbit App
2023-01-02T04:50:00Z,13.365,0.0,Fitbit App
2023-01-02T04:55:00Z,10.399,0.0,Fitbit App
2023-01-02T05:00:00Z,13.276,0.0,Fitbit App
2023-01-02T05:05:00Z,14.469,0.0,Fitbit App
2023-01-02T05:10:00Z,11.809,0.0,Fitbit App
2023-01-02T05:15:00Z,13.028,0.0,Fitbit App
2023-01-02T05:20:00Z,11.45,0.0,Fitbit App
2023-01-02T05:25:00Z,11.187,0.0,Fitbit App
2023-01-02T05:30:00Z,14.004,0.0,Fitbit App
2023-01-02T05:35:00Z,10.757,0.0,Fitbit App
2023-01-02T05:40:00Z,11.569,0.0,Fitbit App
2023-01-02T05:45:00Z,15.128,0.0,Fitbit App
2023-01-02T05:50:00Z,10.512,0.0,Fitbit App
2023-01-02T05:55:00Z,10.356,0.0,Fitbit App
2023-01-02T06:00:00Z,11.032,0.0,Fitbit App
2023-01-02T06:05:00Z,12.6,0.0,Fitbit App
2023-01-02T06:10:00Z,11.601,0.0,Fitbit App
2023-01-02T06:15:00Z,12.392,0.0,Fitbit App
2023-01-02T06:20:00Z,14.333,0.0,Fitbit App
2023-01-02T06:25:00Z,13.331,0.0,Fitbit App
2023-01-02T06:30:00Z,13.662,0.0,Fitbit App
2023-01-02T06:35:00Z,11.536,0.0,Fitbit App
2023-01-02T06:40:00Z,14.214,0.0,Fitbit App
2023-01-02T06:45:00Z,12.623,0.0,Fitbit App
2023-01-02T06:50:00Z,14.143,0.0,Fitbit App
2023-01-02T06:55:00Z,17.213,0.0,Fitbit App
2023-01-02T07:00:00Z,15.809,0.0,Fitbit App
2023-01-02T07:05:00Z,11.319,0.0,Fitbit App
2023-01-02T07:10:00Z,13.745,0.0,Fitbit App
2023-01-02T07:15:00Z,14.84,0.0,Fitbit App
2023-01-02T07:20:00Z,15.581,0.0,Fitbit App
2023-01-02T07:25:00Z,13.542,0.0,Fitbit App
2023-01-02T07:30:00Z,13.824,0.0,Fitbit App
2023-01-02T07:35:00Z,13.085,0.0,Fitbit App
2023-01-02T07:40:00Z,14.654,0.0,Fitbit App
2023-01-02T07:45:00Z,16.029,0.0,Fitbit App
2023-01-02T07:50:00Z,13.486,0.0,Fitbit App
2023-01-02T07:55:00Z,15.45,0.0,Fitbit App
2023-01-02T08:00:00Z,13.351,0.0,Fitbit App
2023-01-02T08:05:00Z,11.951,0.0,Fitbit App
