start time,end time,data source
2021-06-26T09:48:00Z,2021-06-26T10:07:00Z,Fitbit App
2021-06-26T10:08:00Z,2021-06-26T10:50:00Z,Fitbit App
2021-06-26T10:57:00Z,2021-06-26T11:32:00Z,Fitbit App
2021-06-26T11:51:00Z,2021-06-26T12:03:00Z,Fitbit App
2021-06-26T12:04:00Z,2021-06-26T12:29:00Z,Fitbit App
2021-06-26T12:37:00Z,2021-06-26T12:50:00Z,Fitbit App
2021-06-26T14:14:00Z,2021-06-26T14:57:00Z,Fitbit App
2021-06-26T15:04:00Z,2021-06-26T15:58:00Z,Fitbit App
2021-06-26T18:40:00Z,2021-06-26T19:28:00Z,Fitbit App
2021-06-26T20:28:00Z,2021-06-26T21:01:00Z,Fitbit App
2021-06-26T21:11:00Z,2021-06-26T22:00:00Z,Fitbit App
2021-06-26T22:00:00Z,2021-06-26T22:33:00Z,Fitbit App
