start time,end time,data source
2025-09-27T05:57:00Z,2025-09-27T07:11:00Z,Fitbit App
2025-09-27T07:12:00Z,2025-09-27T07:28:00Z,Fitbit App
2025-09-27T07:29:00Z,2025-09-27T07:39:00Z,Fitbit App
2025-09-27T08:01:00Z,2025-09-27T08:23:00Z,Fitbit App
2025-09-27T09:33:00Z,2025-09-27T09:54:00Z,Fitbit App
2025-09-27T10:12:00Z,2025-09-27T10:28:00Z,Fitbit App
2025-09-27T10:38:00Z,2025-09-27T10:51:00Z,Fitbit App
2025-09-27T12:38:00Z,2025-09-27T12:49:00Z,Fitbit App
2025-09-27T15:51:00Z,2025-09-27T16:18:00Z,Fitbit App
2025-09-27T16:23:00Z,2025-09-27T17:14:00Z,Fitbit App
2025-09-27T17:52:00Z,2025-09-27T18:02:00Z,Fitbit App
2025-09-27T19:05:00Z,2025-09-27T19:17:00Z,Fitbit App
2025-09-27T20:09:00Z,2025-09-27T20:38:00Z,Fitbit App
2025-09-27T20:45:00Z,2025-09-27T21:59:00Z,Fitbit App
