start time,end time,data source
2024-06-01T06:07:00Z,2024-06-01T07:40:00Z,Fitbit App
2024-06-01T08:00:00Z,2024-06-01T08:17:00Z,Fitbit App
2024-06-01T08:24:00Z,2024-06-01T08:43:00Z,Fitbit App
2024-06-01T08:44:00Z,2024-06-01T09:14:00Z,Fitbit App
2024-06-01T09:15:00Z,2024-06-01T09:29:00Z,Fitbit App
2024-06-01T10:16:00Z,2024-06-01T10:34:00Z,Fitbit App
2024-06-01T11:58:00Z,2024-06-01T12:22:00Z,Fitbit App
2024-06-01T12:23:00Z,2024-06-01T13:00:00Z,Fitbit App
2024-06-01T13:01:00Z,2024-06-01T13:13:00Z,Fitbit App
2024-06-01T13:15:00Z,2024-06-01T13:37:00Z,Fitbit App
2024-06-01T13:39:00Z,2024-06-01T13:51:00Z,Fitbit App
2024-06-01T13:52:00Z,2024-06-01T14:11:00Z,Fitbit App
2024-06-01T14:37:00Z,2024-06-01T14:47:00Z,Fitbit App
2024-06-01T19:10:00Z,2024-06-01T19:38:00Z,Fitbit App
2024-06-01T19:39:00Z,2024-06-01T20:03:00Z,Fitbit App
2024-06-01T20:04:00Z,2024-06-01T21:34:00Z,Fitbit App
2024-06-01T21:35:00Z,2024-06-01T22:00:00Z,Fitbit App
2024-06-01T22:00:00Z,2024-06-01T22:11:00Z,Fitbit App
2024-06-01T22:21:00Z,2024-06-02T00:24:00Z,Fitbit App
