timestamp,steps,data source
2024-04-01T00:00:00Z,42,MobileTrack
2024-04-01T00:01:00Z,17,MobileTrack
2024-04-01T00:02:00Z,5,MobileTrack
2024-04-01T00:13:00Z,2,MobileTrack
2024-04-01T00:14:00Z,28,MobileTrack
2024-04-01T00:15:00Z,38,MobileTrack
2024-04-01T00:16:00Z,18,MobileTrack
2024-04-01T10:00:00Z,2,MobileTrack
2024-04-01T10:01:00Z,4,MobileTrack
2024-04-01T10:12:00Z,1,MobileTrack
2024-04-01T10:13:00Z,20,MobileTrack
2024-04-01T10:14:00Z,15,MobileTrack
2024-04-01T10:15:00Z,25,MobileTrack
2024-04-01T10:16:00Z,2,MobileTrack
2024-04-01T10:17:00Z,22,MobileTrack
2024-04-01T10:18:00Z,9,MobileTrack
2024-04-01T10:31:00Z,7,MobileTrack
2024-04-01T10:32:00Z,25,MobileTrack
2024-04-01T11:02:00Z,2,MobileTrack
2024-04-01T11:03:00Z,24,MobileTrack
2024-04-01T11:04:00Z,36,MobileTrack
2024-04-01T11:05:00Z,80,MobileTrack
2024-04-01T11:06:00Z,48,MobileTrack
2024-04-01T11:07:00Z,19,MobileTrack
2024-04-01T11:13:00Z,6,MobileTrack
2024-04-01T11:14:00Z,8,MobileTrack
2024-04-01T11:16:00Z,7,MobileTrack
2024-04-01T11:17:00Z,7,MobileTrack
2024-04-01T11:18:00Z,4,MobileTrack
2024-04-01T11:28:00Z,1,MobileTrack
2024-04-01T11:29:00Z,14,MobileTrack
2024-04-01T11:30:00Z,11,MobileTrack
2024-04-01T11:57:00Z,8,MobileTrack
2024-04-01T11:58:00Z,1,MobileTrack
2024-04-01T12:01:00Z,4,MobileTrack
2024-04-01T12:02:00Z,3,MobileTrack
2024-04-01T12:10:00Z,1,MobileTrack
2024-04-01T12:11:00Z,15,MobileTrack
2024-04-01T12:12:00Z,23,MobileTrack
2024-04-01T12:13:00Z,6,MobileTrack
2024-04-01T12:15:00Z,6,MobileTrack
2024-04-01T12:16:00Z,98,MobileTrack
2024-04-01T12:17:00Z,102,MobileTrack
2024-04-01T12:18:00Z,62,MobileTrack
2024-04-01T12:19:00Z,40,MobileTrack
2024-04-01T12:24:00Z,6,MobileTrack
2024-04-01T12:25:00Z,65,MobileTrack
2024-04-01T12:26:00Z,13,MobileTrack
2024-04-01T12:27:00Z,22,MobileTrack
2024-04-01T12:28:00Z,9,MobileTrack
2024-04-01T12:30:00Z,6,MobileTrack
2024-04-01T12:31:00Z,1,MobileTrack
2024-04-01T12:35:00Z,9,MobileTrack
2024-04-01T12:36:00Z,39,MobileTrack
2024-04-01T12:44:00Z,16,MobileTrack
2024-04-01T12:45:00Z,24,MobileTrack
2024-04-01T12:58:00Z,23,MobileTrack
2024-04-01T12:59:00Z,89,MobileTrack
2024-04-01T13:00:00Z,105,MobileTrack
2024-04-01T13:01:00Z,104,MobileTrack
2024-04-01T13:02:00Z,25,MobileTrack
2024-04-01T13:03:00Z,21,MobileTrack
2024-04-01T13:04:00Z,7,MobileTrack
2024-04-01T15:55:00Z,15,MobileTrack
2024-04-01T15:56:00Z,1,MobileTrack
2024-04-01T15:57:00Z,25,MobileTrack
2024-04-01T15:58:00Z,118,MobileTrack
2024-04-01T15:59:00Z,97,MobileTrack
2024-04-01T16:00:00Z,98,MobileTrack
2024-04-01T16:01:00Z,2,MobileTrack
2024-04-01T16:07:00Z,5,MobileTrack
2024-04-01T16:08:00Z,10,MobileTrack
2024-04-01T16:25:00Z,11,MobileTrack
2024-04-01T16:26:00Z,9,MobileTrack
2024-04-01T16:27:00Z,16,MobileTrack
2024-04-01T16:28:00Z,24,MobileTrack
2024-04-01T16:29:00Z,40,MobileTrack
2024-04-01T16:30:00Z,9,MobileTrack
2024-04-01T16:36:00Z,4,MobileTrack
2024-04-01T16:37:00Z,29,MobileTrack
2024-04-01T16:38:00Z,39,MobileTrack
2024-04-01T16:39:00Z,10,MobileTrack
2024-04-01T16:40:00Z,9,MobileTrack
2024-04-01T17:30:00Z,3,MobileTrack
2024-04-01T17:31:00Z,10,MobileTrack
2024-04-01T17:37:00Z,3,MobileTrack
2024-04-01T17:38:00Z,14,MobileTrack
2024-04-01T17:39:00Z,6,MobileTrack
2024-04-01T17:49:00Z,3,MobileTrack
2024-04-01T17:50:00Z,33,MobileTrack
2024-04-01T17:51:00Z,28,MobileTrack
2024-04-01T18:02:00Z,4,MobileTrack
2024-04-01T18:03:00Z,9,MobileTrack
2024-04-01T18:04:00Z,4,MobileTrack
2024-04-01T18:05:00Z,10,MobileTrack
2024-04-01T18:06:00Z,41,MobileTrack
2024-04-01T18:07:00Z,8,MobileTrack
2024-04-01T18:21:00Z,8,MobileTrack
2024-04-01T18:22:00Z,5,MobileTrack
2024-04-01T18:23:00Z,6,MobileTrack
2024-04-01T18:24:00Z,5,MobileTrack
2024-04-01T18:25:00Z,20,MobileTrack
2024-04-01T18:27:00Z,7,MobileTrack
2024-04-01T18:28:00Z,49,MobileTrack
2024-04-01T18:33:00Z,5,MobileTrack
2024-04-01T18:34:00Z,2,MobileTrack
2024-04-01T18:54:00Z,5,MobileTrack
2024-04-01T18:55:00Z,1,MobileTrack
2024-04-02T00:08:00Z,1,MobileTrack
2024-04-02T00:09:00Z,9,MobileTrack
2024-04-02T01:11:00Z,1,MobileTrack
2024-04-02T01:12:00Z,8,MobileTrack
2024-04-02T01:13:00Z,5,MobileTrack
2024-04-02T09:38:00Z,6,MobileTrack
2024-04-02T09:39:00Z,32,MobileTrack
2024-04-02T09:40:00Z,38,MobileTrack
2024-04-02T09:41:00Z,17,MobileTrack
2024-04-02T09:50:00Z,5,MobileTrack
2024-04-02T09:51:00Z,1,MobileTrack
2024-04-02T10:27:00Z,2,MobileTrack
2024-04-02T10:28:00Z,10,MobileTrack
2024-04-02T10:30:00Z,4,MobileTrack
2024-04-02T10:31:00Z,9,MobileTrack
2024-04-02T10:33:00Z,4,MobileTrack
2024-04-02T10:34:00Z,4,MobileTrack
2024-04-02T10:58:00Z,1,MobileTrack
2024-04-02T10:59:00Z,16,MobileTrack
2024-04-02T12:56:00Z,4,MobileTrack
2024-04-02T12:57:00Z,12,MobileTrack
2024-04-02T12:58:00Z,2,MobileTrack
2024-04-02T12:59:00Z,19,MobileTrack
2024-04-02T13:06:00Z,5,MobileTrack
2024-04-02T13:07:00Z,16,MobileTrack
2024-04-02T13:08:00Z,13,MobileTrack
2024-04-02T13:11:00Z,7,MobileTrack
2024-04-02T13:12:00Z,9,MobileTrack
2024-04-02T13:13:00Z,7,MobileTrack
2024-04-02T13:14:00Z,7,MobileTrack
2024-04-02T13:40:00Z,4,MobileTrack
