timestamp,latitude,longitude,altitude,data source
2020-12-18T11:50:22Z,48.811207,9.250957,340.5,Charge 4
2020-12-18T11:50:23Z,48.811212,9.250965,340.5,Charge 4
2020-12-18T11:50:24Z,48.811188,9.250992,340.5,Charge 4
2020-12-18T11:50:25Z,48.811190,9.250995,340.5,Charge 4
2020-12-18T11:50:26Z,48.811172,9.251030,340.5,Charge 4
2020-12-18T11:50:27Z,48.811162,9.251043,340.5,Charge 4
2020-12-18T11:50:28Z,48.811152,9.251065,340.5,Charge 4
2020-12-18T11:50:29Z,48.811147,9.251085,340.5,Charge 4
2020-12-18T11:50:30Z,48.811120,9.251153,340.5,Charge 4
2020-12-18T11:50:31Z,48.811125,9.251162,340.5,Charge 4
2020-12-18T11:50:32Z,48.811128,9.251168,340.5,Charge 4
2020-12-18T11:50:33Z,48.811133,9.251182,340.5,Charge 4
2020-12-18T11:50:34Z,48.811138,9.251193,340.5,Charge 4
2020-12-18T11:50:35Z,48.811142,9.251203,340.5,Charge 4
2020-12-18T11:50:36Z,48.811150,9.251218,339.5,Charge 4
2020-12-18T11:50:37Z,48.811157,9.251232,339.5,Charge 4
2020-12-18T11:50:38Z,48.811165,9.251247,339.5,Charge 4
2020-12-18T11:50:39Z,48.811172,9.251265,339.5,Charge 4
2020-12-18T11:50:40Z,48.811183,9.251295,339.5,Charge 4
2020-12-18T11:50:41Z,48.811188,9.251312,339.5,Charge 4
2020-12-18T11:50:42Z,48.811192,9.251327,339.5,Charge 4
2020-12-18T11:50:43Z,48.811193,9.251337,339.5,Charge 4
2020-12-18T11:50:44Z,48.811193,9.251360,339.5,Charge 4
2020-12-18T11:50:45Z,48.811195,9.251370,339.5,Charge 4
2020-12-18T11:50:46Z,48.811198,9.251385,339.3,Charge 4
2020-12-18T11:50:47Z,48.811205,9.251390,339.3,Charge 4
2020-12-18T11:50:48Z,48.811210,9.251400,339.3,Charge 4
2020-12-18T11:50:49Z,48.811215,9.251413,339.3,Charge 4
2020-12-18T11:50:50Z,48.811222,9.251430,339.3,Charge 4
2020-12-18T11:50:51Z,48.811228,9.251445,339.3,Charge 4
2020-12-18T11:50:52Z,48.811233,9.251457,339.3,Charge 4
2020-12-18T11:50:53Z,48.811248,9.251485,339.3,Charge 4
2020-12-18T11:50:54Z,48.811255,9.251495,339.3,Charge 4
2020-12-18T11:50:55Z,48.811267,9.251513,339.3,Charge 4
2020-12-18T11:50:56Z,48.811275,9.251533,339.2,Charge 4
2020-12-18T11:50:57Z,48.811280,9.251553,339.2,Charge 4
2020-12-18T11:50:58Z,48.811285,9.251573,339.2,Charge 4
2020-12-18T11:50:59Z,48.811290,9.251585,339.2,Charge 4
2020-12-18T11:51:00Z,48.811293,9.251602,339.2,Charge 4
2020-12-18T11:51:01Z,48.811288,9.251623,339.2,Charge 4
2020-12-18T11:51:02Z,48.811282,9.251648,339.2,Charge 4
2020-12-18T11:51:03Z,48.811273,9.251675,339.2,Charge 4
2020-12-18T11:51:04Z,48.811272,9.251698,339.2,Charge 4
2020-12-18T11:51:05Z,48.811270,9.251725,339.2,Charge 4
2020-12-18T11:51:06Z,48.811263,9.251720,339.3,Charge 4
2020-12-18T11:51:07Z,48.811260,9.251758,339.3,Charge 4
2020-12-18T11:51:08Z,48.811258,9.251783,339.3,Charge 4
2020-12-18T11:51:09Z,48.811255,9.251827,339.3,Charge 4
2020-12-18T11:51:10Z,48.811253,9.251857,339.3,Charge 4
2020-12-18T11:51:11Z,48.811255,9.251888,339.3,Charge 4
2020-12-18T11:51:12Z,48.811257,9.251908,339.3,Charge 4
2020-12-18T11:51:13Z,48.811258,9.251925,339.3,Charge 4
2020-12-18T11:51:14Z,48.811260,9.251952,339.3,Charge 4
2020-12-18T11:51:15Z,48.811258,9.251980,339.3,Charge 4
2020-12-18T11:51:16Z,48.811260,9.252012,339.3,Charge 4
2020-12-18T11:51:17Z,48.811262,9.252047,339.3,Charge 4
2020-12-18T11:51:18Z,48.811265,9.252075,339.3,Charge 4
2020-12-18T11:51:19Z,48.811270,9.252108,339.3,Charge 4
2020-12-18T11:51:20Z,48.811277,9.252125,339.3,Charge 4
2020-12-18T11:51:21Z,48.811287,9.252150,339.3,Charge 4
2020-12-18T11:51:22Z,48.811306,9.252206,339.3,Fitbit App
2020-12-18T11:51:23Z,48.811313,9.252195,339.3,Charge 4
2020-12-18T11:51:24Z,48.811325,9.252228,339.3,Charge 4
2020-12-18T11:51:25Z,48.811332,9.252270,339.3,Charge 4
2020-12-18T11:51:26Z,48.811340,9.252313,339.3,Charge 4
2020-12-18T11:51:27Z,48.811345,9.252343,339.3,Charge 4
2020-12-18T11:51:28Z,48.811343,9.252415,339.3,Fitbit App
2020-12-18T11:51:29Z,48.811355,9.252430,339.3,Charge 4
2020-12-18T11:51:30Z,48.811367,9.252498,339.3,Charge 4
2020-12-18T11:51:31Z,48.811372,9.252545,339.3,Charge 4
