timestamp,floors,data source
2021-02-01T11:16:00Z,1,Fitbit App
2021-02-01T11:35:00Z,1,Fitbit App
2021-02-01T15:02:00Z,2,Fitbit App
2021-02-01T15:03:00Z,3,Fitbit App
2021-02-01T15:06:00Z,1,Fitbit App
2021-02-01T15:10:00Z,1,Fitbit App
2021-02-01T15:11:00Z,1,Fitbit App
2021-02-02T12:38:00Z,1,Fitbit App
2021-02-02T12:39:00Z,3,Fitbit App
2021-02-02T12:40:00Z,1,Fitbit App
2021-02-02T12:43:00Z,1,Fitbit App
2021-02-02T13:02:00Z,1,Fitbit App
2021-02-02T13:03:00Z,2,Fitbit App
2021-02-02T13:04:00Z,1,Fitbit App
2021-02-02T13:05:00Z,1,Fitbit App
2021-02-02T13:06:00Z,1,Fitbit App
2021-02-02T13:07:00Z,2,Fitbit App
2021-02-02T13:08:00Z,1,Fitbit App
2021-02-02T13:09:00Z,1,Fitbit App
2021-02-02T13:10:00Z,1,Fitbit App
2021-02-02T13:11:00Z,1,Fitbit App
2021-02-02T13:12:00Z,1,Fitbit App
2021-02-02T13:13:00Z,2,Fitbit App
2021-02-02T13:14:00Z,1,Fitbit App
2021-02-02T13:15:00Z,1,Fitbit App
2021-02-02T13:28:00Z,1,Fitbit App
2021-02-02T13:30:00Z,1,Fitbit App
2021-02-02T13:32:00Z,1,Fitbit App
2021-02-03T12:17:00Z,1,Fitbit App
2021-02-03T12:18:00Z,2,Fitbit App
2021-02-03T12:19:00Z,1,Fitbit App
2021-02-03T12:20:00Z,1,Fitbit App
2021-02-03T12:21:00Z,2,Fitbit App
2021-02-03T12:22:00Z,1,Fitbit App
2021-02-03T12:23:00Z,1,Fitbit App
2021-02-03T12:24:00Z,1,Fitbit App
2021-02-03T12:25:00Z,1,Fitbit App
2021-02-03T12:26:00Z,1,Fitbit App
2021-02-03T12:27:00Z,1,Fitbit App
2021-02-03T12:28:00Z,1,Fitbit App
2021-02-03T12:29:00Z,2,Fitbit App
2021-02-03T12:30:00Z,1,Fitbit App
2021-02-03T12:31:00Z,1,Fitbit App
2021-02-03T12:42:00Z,1,Fitbit App
2021-02-03T12:44:00Z,1,Fitbit App
2021-02-03T12:45:00Z,1,Fitbit App
2021-02-03T12:47:00Z,1,Fitbit App
2021-02-03T12:49:00Z,1,Fitbit App
2021-02-03T13:00:00Z,1,Fitbit App
2021-02-03T13:01:00Z,1,Fitbit App
2021-02-03T13:11:00Z,1,Fitbit App
2021-02-04T07:47:00Z,1,Fitbit App
2021-02-04T08:03:00Z,2,Fitbit App
2021-02-04T08:04:00Z,1,Fitbit App
2021-02-04T09:33:00Z,1,Fitbit App
2021-02-04T09:50:00Z,1,Fitbit App
2021-02-04T09:51:00Z,1,Fitbit App
2021-02-04T09:52:00Z,1,Fitbit App
2021-02-04T09:53:00Z,1,Fitbit App
2021-02-04T09:54:00Z,1,Fitbit App
2021-02-04T09:56:00Z,1,Fitbit App
2021-02-04T09:59:00Z,1,Fitbit App
2021-02-04T10:00:00Z,1,Fitbit App
2021-02-04T10:12:00Z,1,Fitbit App
2021-02-04T10:56:00Z,2,Fitbit App
2021-02-04T10:57:00Z,2,Fitbit App
2021-02-05T16:27:00Z,1,Fitbit App
2021-02-05T17:30:00Z,2,Fitbit App
2021-02-05T17:31:00Z,3,Fitbit App
2021-02-05T17:41:00Z,1,Fitbit App
2021-02-05T17:56:00Z,1,Fitbit App
2021-02-05T18:01:00Z,1,Fitbit App
2021-02-05T18:10:00Z,1,Fitbit App
2021-02-06T12:44:00Z,1,Fitbit App
2021-02-06T12:45:00Z,1,Fitbit App
2021-02-06T12:46:00Z,1,Fitbit App
2021-02-06T12:47:00Z,1,Fitbit App
2021-02-06T12:50:00Z,1,Fitbit App
2021-02-06T13:00:00Z,1,Fitbit App
2021-02-06T13:01:00Z,1,Fitbit App
2021-02-06T13:02:00Z,1,Fitbit App
2021-02-06T13:05:00Z,3,Fitbit App
2021-02-06T13:06:00Z,1,Fitbit App
2021-02-06T13:08:00Z,1,Fitbit App
2021-02-06T13:10:00Z,1,Fitbit App
2021-02-06T13:11:00Z,3,Fitbit App
2021-02-06T13:12:00Z,2,Fitbit App
2021-02-06T13:15:00Z,3,Fitbit App
2021-02-06T13:16:00Z,2,Fitbit App
2021-02-06T13:17:00Z,2,Fitbit App
2021-02-06T13:18:00Z,1,Fitbit App
2021-02-06T13:19:00Z,1,Fitbit App
2021-02-06T13:21:00Z,1,Fitbit App
2021-02-06T13:25:00Z,1,Fitbit App
2021-02-06T13:26:00Z,1,Fitbit App
2021-02-06T13:38:00Z,1,Fitbit App
2021-02-06T13:39:00Z,1,Fitbit App
2021-02-06T13:40:00Z,1,Fitbit App
2021-02-06T13:41:00Z,1,Fitbit App
2021-02-06T13:42:00Z,2,Fitbit App
2021-02-06T13:45:00Z,1,Fitbit App
2021-02-06T14:40:00Z,1,Fitbit App
2021-02-06T14:41:00Z,1,Fitbit App
2021-02-07T00:27:00Z,1,Fitbit App
2021-02-07T11:15:00Z,1,Fitbit App
2021-02-07T11:16:00Z,1,Fitbit App
2021-02-07T11:20:00Z,1,Fitbit App
2021-02-07T11:21:00Z,1,Fitbit App
2021-02-07T11:29:00Z,1,Fitbit App
2021-02-07T11:51:00Z,1,Fitbit App
2021-02-07T11:52:00Z,2,Fitbit App
2021-02-07T11:54:00Z,1,Fitbit App
2021-02-07T11:55:00Z,1,Fitbit App
2021-02-07T12:01:00Z,1,Fitbit App
2021-02-07T12:03:00Z,1,Fitbit App
2021-02-07T12:09:00Z,1,Fitbit App
2021-02-07T12:10:00Z,2,Fitbit App
2021-02-07T12:14:00Z,1,Fitbit App
2021-02-07T12:43:00Z,1,Fitbit App
2021-02-07T12:44:00Z,1,Fitbit App
2021-02-07T12:45:00Z,1,Fitbit App
2021-02-07T12:46:00Z,1,Fitbit App
2021-02-07T12:48:00Z,1,Fitbit App
2021-02-07T12:49:00Z,3,Fitbit App
2021-02-07T12:50:00Z,1,Fitbit App
2021-02-07T12:51:00Z,1,Fitbit App
2021-02-07T13:00:00Z,1,Fitbit App
2021-02-07T13:05:00Z,1,Fitbit App
2021-02-07T13:06:00Z,1,Fitbit App
2021-02-07T13:07:00Z,2,Fitbit App
2021-02-07T13:08:00Z,2,Fitbit App
2021-02-07T13:09:00Z,1,Fitbit App
2021-02-07T13:10:00Z,1,Fitbit App
2021-02-07T13:11:00Z,2,Fitbit App
2021-02-07T13:19:00Z,1,Fitbit App
2021-02-07T13:20:00Z,1,Fitbit App
2021-02-07T13:21:00Z,2,Fitbit App
2021-02-07T13:22:00Z,1,Fitbit App
2021-02-07T13:27:00Z,2,Fitbit App
2021-02-07T13:28:00Z,2,Fitbit App
2021-02-07T13:29:00Z,1,Fitbit App
2021-02-07T13:31:00Z,1,Fitbit App
2021-02-07T13:42:00Z,1,Fitbit App
2021-02-08T09:24:00Z,1,Fitbit App
2021-02-08T09:26:00Z,1,Fitbit App
2021-02-08T09:27:00Z,2,Fitbit App
2021-02-08T09:28:00Z,1,Fitbit App
2021-02-08T09:29:00Z,1,Fitbit App
2021-02-08T09:30:00Z,2,Fitbit App
2021-02-08T09:31:00Z,2,Fitbit App
2021-02-08T09:33:00Z,1,Fitbit App
2021-02-08T09:34:00Z,2,Fitbit App
2021-02-08T09:35:00Z,1,Fitbit App
2021-02-08T09:36:00Z,1,Fitbit App
2021-02-08T09:37:00Z,1,Fitbit App
2021-02-08T09:38:00Z,1,Fitbit App
2021-02-08T09:39:00Z,1,Fitbit App
2021-02-08T09:56:00Z,1,Fitbit App
2021-02-08T09:57:00Z,1,Fitbit App
2021-02-08T10:10:00Z,1,Fitbit App
2021-02-09T13:27:00Z,1,Fitbit App
2021-02-09T13:47:00Z,1,Fitbit App
2021-02-09T13:48:00Z,2,Fitbit App
2021-02-09T13:49:00Z,1,Fitbit App
2021-02-09T13:50:00Z,1,Fitbit App
2021-02-09T13:51:00Z,3,Fitbit App
2021-02-09T13:52:00Z,2,Fitbit App
2021-02-09T13:53:00Z,1,Fitbit App
2021-02-09T13:55:00Z,1,Fitbit App
2021-02-09T14:05:00Z,1,Fitbit App
2021-02-10T11:45:00Z,1,Fitbit App
2021-02-10T12:40:00Z,1,Fitbit App
2021-02-10T12:44:00Z,1,Fitbit App
2021-02-10T13:17:00Z,1,Fitbit App
2021-02-10T13:40:00Z,1,Fitbit App
2021-02-10T13:41:00Z,1,Fitbit App
2021-02-10T13:42:00Z,1,Fitbit App
2021-02-10T13:43:00Z,1,Fitbit App
2021-02-10T13:44:00Z,2,Fitbit App
2021-02-10T13:45:00Z,1,Fitbit App
2021-02-10T13:46:00Z,3,Fitbit App
2021-02-10T13:48:00Z,1,Fitbit App
2021-02-10T13:50:00Z,1,Fitbit App
2021-02-11T08:49:00Z,1,Fitbit App
2021-02-11T08:58:00Z,1,Fitbit App
2021-02-11T09:05:00Z,1,Fitbit App
2021-02-11T09:34:00Z,1,Fitbit App
2021-02-11T09:45:00Z,1,Fitbit App
2021-02-11T09:59:00Z,1,Fitbit App
2021-02-11T10:30:00Z,1,Fitbit App
2021-02-11T10:31:00Z,2,Fitbit App
2021-02-11T10:36:00Z,1,Fitbit App
2021-02-11T10:40:00Z,2,Fitbit App
2021-02-11T10:41:00Z,2,Fitbit App
2021-02-11T10:43:00Z,1,Fitbit App
2021-02-11T10:45:00Z,1,Fitbit App
2021-02-11T11:14:00Z,1,Fitbit App
2021-02-12T10:05:00Z,1,Fitbit App
2021-02-12T10:06:00Z,2,Fitbit App
2021-02-12T10:07:00Z,1,Fitbit App
2021-02-12T10:09:00Z,2,Fitbit App
2021-02-12T10:10:00Z,1,Fitbit App
2021-02-12T10:11:00Z,1,Fitbit App
2021-02-12T10:12:00Z,2,Fitbit App
2021-02-12T10:13:00Z,1,Fitbit App
2021-02-12T10:14:00Z,1,Fitbit App
2021-02-12T10:15:00Z,1,Fitbit App
2021-02-12T10:16:00Z,1,Fitbit App
2021-02-12T10:17:00Z,2,Fitbit App
2021-02-12T10:18:00Z,1,Fitbit App
2021-02-12T10:41:00Z,1,Fitbit App
2021-02-12T10:43:00Z,1,Fitbit App
2021-02-12T10:46:00Z,1,Fitbit App
2021-02-13T13:56:00Z,1,Fitbit App
2021-02-13T14:56:00Z,1,Fitbit App
2021-02-13T15:28:00Z,1,Fitbit App
2021-02-13T15:36:00Z,1,Fitbit App
2021-02-13T15:37:00Z,1,Fitbit App
2021-02-14T11:00:00Z,1,Fitbit App
2021-02-14T11:05:00Z,1,Fitbit App
2021-02-14T11:17:00Z,1,Fitbit App
2021-02-14T11:20:00Z,1,Fitbit App
2021-02-14T11:22:00Z,1,Fitbit App
2021-02-14T11:23:00Z,1,Fitbit App
2021-02-14T11:25:00Z,1,Fitbit App
2021-02-14T11:26:00Z,1,Fitbit App
2021-02-14T11:36:00Z,2,Fitbit App
2021-02-14T11:39:00Z,1,Fitbit App
2021-02-14T11:43:00Z,1,Fitbit App
2021-02-14T11:53:00Z,1,Fitbit App
2021-02-14T11:54:00Z,1,Fitbit App
2021-02-14T11:55:00Z,1,Fitbit App
2021-02-14T12:43:00Z,1,Fitbit App
2021-02-14T12:50:00Z,1,Fitbit App
2021-02-14T12:53:00Z,1,Fitbit App
2021-02-14T12:56:00Z,2,Fitbit App
2021-02-14T12:57:00Z,2,Fitbit App
2021-02-14T12:58:00Z,1,Fitbit App
2021-02-14T12:59:00Z,1,Fitbit App
2021-02-14T13:01:00Z,1,Fitbit App
2021-02-14T13:02:00Z,1,Fitbit App
2021-02-14T13:11:00Z,1,Fitbit App
2021-02-14T13:12:00Z,2,Fitbit App
2021-02-14T13:13:00Z,2,Fitbit App
2021-02-14T13:18:00Z,1,Fitbit App
