timestamp,distance,data source
2023-09-01T00:00:00Z,15.30,Charge 5
2023-09-01T00:13:00Z,5.30,Charge 5
2023-09-01T00:19:00Z,21.50,Charge 5
2023-09-01T00:20:00Z,49.30,Charge 5
2023-09-01T00:21:00Z,32.20,Charge 5
2023-09-01T00:25:00Z,27.60,Charge 5
2023-09-01T00:27:00Z,26.10,Charge 5
2023-09-01T00:28:00Z,13.00,Charge 5
2023-09-01T00:29:00Z,16.10,Charge 5
2023-09-01T00:30:00Z,6.10,Charge 5
2023-09-01T00:39:00Z,19.90,Charge 5
2023-09-01T00:40:00Z,32.20,Charge 5
2023-09-01T00:41:00Z,36.10,Charge 5
2023-09-01T00:42:00Z,24.60,Charge 5
2023-09-01T00:46:00Z,6.90,Charge 5
2023-09-01T01:40:00Z,5.30,Charge 5
2023-09-01T01:41:00Z,5.30,Charge 5
2023-09-01T02:05:00Z,26.10,Charge 5
2023-09-01T02:06:00Z,0.70,Charge 5
2023-09-01T02:08:00Z,7.60,Charge 5
2023-09-01T02:09:00Z,3.00,Charge 5
2023-09-01T02:15:00Z,9.90,Charge 5
2023-09-01T02:26:00Z,3.80,Charge 5
2023-09-01T03:07:00Z,16.90,Charge 5
2023-09-01T03:10:00Z,6.90,Charge 5
2023-09-01T04:04:00Z,4.60,Charge 5
2023-09-01T04:29:00Z,6.10,Charge 5
2023-09-01T04:30:00Z,4.60,Charge 5
2023-09-01T04:50:00Z,7.60,Charge 5
2023-09-01T05:34:00Z,6.90,Charge 5
2023-09-01T06:57:00Z,5.30,Charge 5
2023-09-01T07:00:00Z,6.90,Charge 5
2023-09-01T12:55:00Z,9.20,Charge 5
2023-09-01T12:56:00Z,11.50,Charge 5
2023-09-01T12:59:00Z,30.70,Charge 5
2023-09-01T13:00:00Z,21.50,Charge 5
2023-09-01T13:01:00Z,28.40,Charge 5
2023-09-01T13:02:00Z,19.90,Charge 5
2023-09-01T13:04:00Z,6.10,Charge 5
2023-09-01T13:05:00Z,6.90,Charge 5
2023-09-01T13:06:00Z,10.70,Charge 5
2023-09-01T13:20:00Z,16.90,Charge 5
2023-09-01T13:21:00Z,36.10,Charge 5
2023-09-01T13:22:00Z,12.30,Charge 5
2023-09-01T13:23:00Z,10.70,Charge 5
2023-09-01T13:24:00Z,35.30,Charge 5
2023-09-01T13:25:00Z,3.00,Charge 5
2023-09-01T13:26:00Z,9.20,Charge 5
2023-09-01T13:27:00Z,31.50,Charge 5
2023-09-01T13:28:00Z,11.50,Charge 5
2023-09-01T13:29:00Z,30.70,Charge 5
2023-09-01T13:30:00Z,16.90,Charge 5
2023-09-01T13:31:00Z,21.50,Charge 5
2023-09-01T13:32:00Z,14.60,Charge 5
2023-09-01T13:33:00Z,46.80,Charge 5
2023-09-01T13:34:00Z,0.70,Charge 5
2023-09-01T13:40:00Z,6.90,Charge 5
2023-09-01T13:41:00Z,27.60,Charge 5
2023-09-01T13:42:00Z,25.30,Charge 5
2023-09-01T13:44:00Z,28.40,Charge 5
2023-09-01T13:45:00Z,61.40,Charge 5
2023-09-01T13:46:00Z,45.30,Charge 5
2023-09-01T13:47:00Z,8.40,Charge 5
2023-09-01T13:48:00Z,14.60,Charge 5
2023-09-01T15:03:00Z,5.30,Charge 5
2023-09-01T15:16:00Z,10.00,Charge 5
2023-09-01T15:17:00Z,5.30,Charge 5
2023-09-01T15:22:00Z,6.90,Charge 5
2023-09-01T15:28:00Z,61.50,Charge 5
2023-09-01T15:29:00Z,66.80,Charge 5
2023-09-01T15:30:00Z,49.10,Charge 5
2023-09-01T15:31:00Z,73.70,Charge 5
2023-09-01T15:32:00Z,50.70,Charge 5
2023-09-01T15:36:00Z,13.00,Charge 5
2023-09-01T15:37:00Z,69.10,Charge 5
2023-09-01T15:38:00Z,79.10,Charge 5
2023-09-01T15:39:00Z,71.40,Charge 5
2023-09-01T15:40:00Z,58.40,Charge 5
2023-09-01T15:41:00Z,72.90,Charge 5
2023-09-01T15:42:00Z,67.60,Charge 5
2023-09-01T15:43:00Z,73.00,Charge 5
2023-09-01T15:44:00Z,46.80,Charge 5
2023-09-01T15:45:00Z,29.20,Charge 5
