timestamp,beats per minute,data source
2022-05-27T00:00:04Z,82.0,Charge 4
2022-05-27T00:00:14Z,83.0,Charge 4
2022-05-27T00:00:24Z,84.0,Charge 4
2022-05-27T00:00:39Z,84.0,Charge 4
2022-05-27T00:00:49Z,81.0,Charge 4
2022-05-27T00:00:55Z,80.0,Charge 4
2022-05-27T00:01:00Z,81.0,Charge 4
2022-05-27T00:01:05Z,80.0,Charge 4
2022-05-27T00:01:20Z,81.0,Charge 4
2022-05-27T00:01:25Z,80.0,Charge 4
2022-05-27T00:01:30Z,81.0,Charge 4
2022-05-27T00:01:40Z,82.0,Charge 4
2022-05-27T00:01:55Z,82.0,Charge 4
2022-05-27T00:02:10Z,83.0,Charge 4
2022-05-27T00:02:25Z,83.0,Charge 4
2022-05-27T00:02:30Z,82.0,Charge 4
2022-05-27T00:02:45Z,82.0,Charge 4
2022-05-27T00:02:50Z,83.0,Charge 4
2022-05-27T00:02:55Z,84.0,Charge 4
2022-05-27T00:03:00Z,83.0,Charge 4
2022-05-27T00:03:10Z,82.0,Charge 4
2022-05-27T00:03:25Z,83.0,Charge 4
2022-05-27T00:03:40Z,82.0,Charge 4
2022-05-27T00:03:50Z,83.0,Charge 4
2022-05-27T00:03:55Z,84.0,Charge 4
2022-05-27T00:04:00Z,83.0,Charge 4
2022-05-27T00:04:10Z,84.0,Charge 4
2022-05-27T00:04:20Z,83.0,Charge 4
2022-05-27T00:04:35Z,83.0,Charge 4
2022-05-27T00:04:50Z,83.0,Charge 4
2022-05-27T00:04:55Z,82.0,Charge 4
2022-05-27T00:05:00Z,81.0,Charge 4
2022-05-27T00:05:06Z,82.0,Charge 4
2022-05-27T00:05:16Z,83.0,Charge 4
2022-05-27T00:05:21Z,82.0,Charge 4
2022-05-27T00:05:31Z,81.0,Charge 4
2022-05-27T00:05:36Z,82.0,Charge 4
2022-05-27T00:05:51Z,83.0,Charge 4
2022-05-27T00:05:56Z,84.0,Charge 4
2022-05-27T00:06:06Z,83.0,Charge 4
2022-05-27T00:06:11Z,82.0,Charge 4
2022-05-27T00:06:26Z,82.0,Charge 4
2022-05-27T00:06:41Z,81.0,Charge 4
2022-05-27T00:06:56Z,81.0,Charge 4
2022-05-27T00:07:11Z,81.0,Charge 4
2022-05-27T00:07:16Z,82.0,Charge 4
2022-05-27T00:07:31Z,81.0,Charge 4
2022-05-27T00:07:46Z,81.0,Charge 4
2022-05-27T00:07:56Z,80.0,Charge 4
2022-05-27T00:08:01Z,81.0,Charge 4
2022-05-27T00:08:06Z,82.0,Charge 4
2022-05-27T00:08:16Z,83.0,Charge 4
2022-05-27T00:08:31Z,82.0,Charge 4
2022-05-27T00:08:41Z,83.0,Charge 4
2022-05-27T00:08:51Z,82.0,Charge 4
2022-05-27T00:09:01Z,81.0,Charge 4
2022-05-27T00:09:16Z,81.0,Charge 4
2022-05-27T00:09:21Z,80.0,Charge 4
2022-05-27T00:09:31Z,81.0,Charge 4
2022-05-27T00:09:36Z,81.0,Charge 4
2022-05-27T00:09:46Z,82.0,Charge 4
2022-05-27T00:09:51Z,82.0,Charge 4
2022-05-27T00:09:56Z,83.0,Charge 4
2022-05-27T00:10:11Z,82.0,Charge 4
2022-05-27T00:10:26Z,83.0,Charge 4
2022-05-27T00:10:31Z,84.0,Charge 4
2022-05-27T00:10:46Z,83.0,Charge 4
2022-05-27T00:10:51Z,82.0,Charge 4
2022-05-27T00:10:56Z,83.0,Charge 4
2022-05-27T00:11:01Z,83.0,Charge 4
2022-05-27T00:11:06Z,85.0,Charge 4
2022-05-27T00:11:11Z,86.0,Charge 4
2022-05-27T00:11:16Z,91.0,Charge 4
2022-05-27T00:11:21Z,97.0,Charge 4
2022-05-27T00:11:31Z,95.0,Charge 4
2022-05-27T00:11:36Z,94.0,Charge 4
2022-05-27T00:11:46Z,93.0,Charge 4
2022-05-27T00:11:51Z,86.0,Charge 4
2022-05-27T00:11:56Z,82.0,Charge 4
2022-05-27T00:12:01Z,79.0,Charge 4
2022-05-27T00:12:06Z,79.0,Charge 4
2022-05-27T00:12:11Z,81.0,Charge 4
2022-05-27T00:12:21Z,86.0,Charge 4
2022-05-27T00:12:26Z,93.0,Charge 4
2022-05-27T00:12:36Z,89.0,Charge 4
2022-05-27T00:12:41Z,84.0,Charge 4
2022-05-27T00:12:47Z,83.0,Charge 4
2022-05-27T00:12:52Z,84.0,Charge 4
2022-05-27T00:12:57Z,85.0,Charge 4
2022-05-27T00:13:02Z,87.0,Charge 4
2022-05-27T00:13:07Z,88.0,Charge 4
2022-05-27T00:13:12Z,87.0,Charge 4
2022-05-27T00:13:17Z,85.0,Charge 4
2022-05-27T00:13:22Z,82.0,Charge 4
2022-05-27T00:13:32Z,83.0,Charge 4
2022-05-27T00:13:37Z,82.0,Charge 4
2022-05-27T00:13:42Z,81.0,Charge 4
2022-05-27T00:13:52Z,84.0,Charge 4
2022-05-27T00:13:57Z,85.0,Charge 4
2022-05-27T00:14:07Z,83.0,Charge 4
2022-05-27T00:14:17Z,84.0,Charge 4
2022-05-27T00:14:22Z,87.0,Charge 4
2022-05-27T00:14:32Z,84.0,Charge 4
2022-05-27T00:14:37Z,81.0,Charge 4
2022-05-27T00:14:42Z,80.0,Charge 4
2022-05-27T00:14:47Z,83.0,Charge 4
2022-05-27T00:14:52Z,85.0,Charge 4
2022-05-27T00:15:02Z,84.0,Charge 4
2022-05-27T00:15:07Z,82.0,Charge 4
2022-05-27T00:15:12Z,81.0,Charge 4
2022-05-27T00:15:17Z,82.0,Charge 4
2022-05-27T00:15:22Z,84.0,Charge 4
2022-05-27T00:15:27Z,86.0,Charge 4
2022-05-27T00:15:32Z,84.0,Charge 4
2022-05-27T00:15:37Z,82.0,Charge 4
2022-05-27T00:15:42Z,81.0,Charge 4
2022-05-27T00:15:47Z,78.0,Charge 4
2022-05-27T00:16:02Z,78.0,Charge 4
2022-05-27T00:16:07Z,79.0,Charge 4
2022-05-27T00:16:12Z,80.0,Charge 4
2022-05-27T00:16:17Z,82.0,Charge 4
2022-05-27T00:16:22Z,81.0,Charge 4
2022-05-27T00:16:27Z,80.0,Charge 4
2022-05-27T00:16:32Z,78.0,Charge 4
2022-05-27T00:16:37Z,77.0,Charge 4
2022-05-27T00:16:52Z,77.0,Charge 4
2022-05-27T00:17:07Z,78.0,Charge 4
2022-05-27T00:17:22Z,79.0,Charge 4
2022-05-27T00:17:27Z,80.0,Charge 4
2022-05-27T00:17:37Z,79.0,Charge 4
2022-05-27T00:17:52Z,79.0,Charge 4
2022-05-27T00:18:02Z,80.0,Charge 4
2022-05-27T00:18:07Z,81.0,Charge 4
2022-05-27T00:18:12Z,80.0,Charge 4
2022-05-27T00:18:22Z,79.0,Charge 4
2022-05-27T00:18:27Z,77.0,Charge 4
