start time,end time,data source
2021-05-13T07:37:00Z,2021-05-13T08:31:00Z,Fitbit App
2021-05-13T08:50:00Z,2021-05-13T09:00:00Z,Fitbit App
2021-05-13T09:04:00Z,2021-05-13T09:32:00Z,Fitbit App
2021-05-13T09:33:00Z,2021-05-13T09:52:00Z,Fitbit App
2021-05-13T10:15:00Z,2021-05-13T10:27:00Z,Fitbit App
2021-05-13T12:41:00Z,2021-05-13T12:56:00Z,Fitbit App
2021-05-13T13:02:00Z,2021-05-13T13:24:00Z,Fitbit App
2021-05-13T13:26:00Z,2021-05-13T14:04:00Z,Fitbit App
2021-05-13T15:16:00Z,2021-05-13T16:20:00Z,Fitbit App
2021-05-13T16:51:00Z,2021-05-13T17:04:00Z,Fitbit App
2021-05-13T17:08:00Z,2021-05-13T18:07:00Z,Fitbit App
