start time,end time,data source
2022-09-08T06:35:00Z,2022-09-08T06:46:00Z,Fitbit App
2022-09-08T07:02:00Z,2022-09-08T07:48:00Z,Fitbit App
2022-09-08T07:58:00Z,2022-09-08T08:49:00Z,Fitbit App
2022-09-08T09:01:00Z,2022-09-08T09:15:00Z,Fitbit App
2022-09-08T10:05:00Z,2022-09-08T11:00:00Z,Fitbit App
2022-09-08T11:22:00Z,2022-09-08T12:13:00Z,Fitbit App
2022-09-08T12:14:00Z,2022-09-08T12:32:00Z,Fitbit App
2022-09-08T12:33:00Z,2022-09-08T13:37:00Z,Fitbit App
2022-09-08T13:38:00Z,2022-09-08T14:03:00Z,Fitbit App
2022-09-08T14:04:00Z,2022-09-08T14:28:00Z,Fitbit App
2022-09-08T14:29:00Z,2022-09-08T14:57:00Z,Fitbit App
2022-09-08T15:02:00Z,2022-09-08T15:56:00Z,Fitbit App
2022-09-08T15:57:00Z,2022-09-08T16:32:00Z,Fitbit App
2022-09-08T16:33:00Z,2022-09-08T16:52:00Z,Fitbit App
2022-09-08T17:27:00Z,2022-09-08T18:38:00Z,Fitbit App
2022-09-08T18:39:00Z,2022-09-08T18:51:00Z,Fitbit App
2022-09-08T18:52:00Z,2022-09-08T19:53:00Z,Fitbit App
2022-09-08T19:54:00Z,2022-09-08T20:24:00Z,Fitbit App
2022-09-08T20:27:00Z,2022-09-08T22:00:00Z,Fitbit App
