timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2021-04-01T01:50:00Z,14.368,0.0,Fitbit App
2021-04-01T01:55:00Z,12.959,0.0,Fitbit App
2021-04-01T02:00:00Z,13.264,0.0,Fitbit App
2021-04-01T02:05:00Z,13.311,0.0,Fitbit App
2021-04-01T02:10:00Z,14.245,0.0,Fitbit App
2021-04-01T02:15:00Z,11.978,0.0,Fitbit App
2021-04-01T02:20:00Z,15.034,0.0,Fitbit App
2021-04-01T02:25:00Z,12.181,0.0,Fitbit App
2021-04-01T02:30:00Z,11.222,0.0,Fitbit App
2021-04-01T02:35:00Z,11.776,0.0,Fitbit App
2021-04-01T02:40:00Z,18.925,0.0,Fitbit App
2021-04-01T02:45:00Z,19.28,0.0,Fitbit App
2021-04-01T02:50:00Z,15.86,0.0,Fitbit App
2021-04-01T02:55:00Z,12.466,0.0,Fitbit App
2021-04-01T03:00:00Z,14.825,0.0,Fitbit App
2021-04-01T03:05:00Z,14.476,0.0,Fitbit App
2021-04-01T03:10:00Z,19.581,0.0,Fitbit App
2021-04-01T03:20:00Z,15.704,0.0,Fitbit App
2021-04-01T03:25:00Z,13.457,0.0,Fitbit App
2021-04-01T03:30:00Z,16.634,0.0,Fitbit App
2021-04-01T03:35:00Z,18.489,0.0,Fitbit App
2021-04-01T03:40:00Z,16.469,0.0,Fitbit App
2021-04-01T03:45:00Z,15.476,0.0,Fitbit App
2021-04-01T03:50:00Z,15.801,0.0,Fitbit App
2021-04-01T03:55:00Z,18.918,0.0,Fitbit App
2021-04-01T04:00:00Z,18.112,0.0,Fitbit App
2021-04-01T04:05:00Z,16.951,0.0,Fitbit App
2021-04-01T04:10:00Z,14.033,0.0,Fitbit App
2021-04-01T04:15:00Z,13.153,0.0,Fitbit App
2021-04-01T04:20:00Z,16.117,0.0,Fitbit App
2021-04-01T04:25:00Z,13.78,0.0,Fitbit App
2021-04-01T04:30:00Z,20.543,0.0,Fitbit App
2021-04-01T04:35:00Z,22.318,0.0,Fitbit App
2021-04-01T04:40:00Z,19.208,0.0,Fitbit App
2021-04-01T04:45:00Z,16.966,0.0,Fitbit App
2021-04-01T04:50:00Z,16.177,0.0,Fitbit App
2021-04-01T04:55:00Z,17.377,0.0,Fitbit App
2021-04-01T05:00:00Z,17.241,0.0,Fitbit App
2021-04-01T05:05:00Z,15.115,0.0,Fitbit App
2021-04-01T05:10:00Z,18.877,0.0,Fitbit App
2021-04-01T05:15:00Z,18.653,0.0,Fitbit App
2021-04-01T05:20:00Z,14.626,0.0,Fitbit App
2021-04-01T05:25:00Z,11.916,0.0,Fitbit App
2021-04-01T05:30:00Z,15.146,0.0,Fitbit App
2021-04-01T05:35:00Z,15.619,0.0,Fitbit App
2021-04-01T05:40:00Z,16.55,0.0,Fitbit App
2021-04-01T05:45:00Z,17.03,0.0,Fitbit App
2021-04-01T05:50:00Z,24.102,0.0,Fitbit App
2021-04-01T05:55:00Z,20.059,0.0,Fitbit App
2021-04-01T06:00:00Z,18.418,0.0,Fitbit App
2021-04-01T06:05:00Z,23.729,0.0,Fitbit App
2021-04-01T06:10:00Z,20.529,0.0,Fitbit App
2021-04-01T06:15:00Z,18.568,0.0,Fitbit App
2021-04-01T06:20:00Z,27.633,0.0,Fitbit App
2021-04-01T06:25:00Z,19.741,0.0,Fitbit App
2021-04-01T06:30:00Z,20.007,0.0,Fitbit App
