start time,end time,data source
2023-02-18T07:52:00Z,2023-02-18T08:25:00Z,Fitbit App
2023-02-18T08:26:00Z,2023-02-18T08:43:00Z,Fitbit App
2023-02-18T08:59:00Z,2023-02-18T10:14:00Z,Fitbit App
2023-02-18T10:38:00Z,2023-02-18T11:02:00Z,Fitbit App
2023-02-18T11:22:00Z,2023-02-18T11:37:00Z,Fitbit App
2023-02-18T11:38:00Z,2023-02-18T12:05:00Z,Fitbit App
2023-02-18T12:21:00Z,2023-02-18T12:37:00Z,Fitbit App
2023-02-18T13:52:00Z,2023-02-18T14:02:00Z,Fitbit App
2023-02-18T14:28:00Z,2023-02-18T14:55:00Z,Fitbit App
2023-02-18T14:56:00Z,2023-02-18T15:27:00Z,Fitbit App
2023-02-18T15:28:00Z,2023-02-18T15:58:00Z,Fitbit App
2023-02-18T17:22:00Z,2023-02-18T17:33:00Z,Fitbit App
2023-02-18T17:39:00Z,2023-02-18T17:51:00Z,Fitbit App
2023-02-18T18:05:00Z,2023-02-18T18:17:00Z,Fitbit App
2023-02-18T18:29:00Z,2023-02-18T18:44:00Z,Fitbit App
2023-02-18T18:53:00Z,2023-02-18T21:42:00Z,Fitbit App
2023-02-18T21:45:00Z,2023-02-18T21:59:00Z,Fitbit App
2023-02-18T22:00:00Z,2023-02-18T22:48:00Z,Fitbit App
2023-02-18T22:49:00Z,2023-02-18T23:00:00Z,Fitbit App
2023-02-18T23:00:00Z,2023-02-19T00:20:00Z,Fitbit App
