start time,end time,data source
2023-04-24T05:01:00Z,2023-04-24T05:45:00Z,Fitbit App
2023-04-24T05:56:00Z,2023-04-24T06:18:00Z,Fitbit App
2023-04-24T06:19:00Z,2023-04-24T06:29:00Z,Fitbit App
2023-04-24T06:30:00Z,2023-04-24T07:04:00Z,Fitbit App
2023-04-24T07:06:00Z,2023-04-24T07:23:00Z,Fitbit App
2023-04-24T07:27:00Z,2023-04-24T07:54:00Z,Fitbit App
2023-04-24T07:55:00Z,2023-04-24T09:19:00Z,Fitbit App
2023-04-24T09:32:00Z,2023-04-24T09:59:00Z,Fitbit App
2023-04-24T10:00:00Z,2023-04-24T10:46:00Z,Fitbit App
2023-04-24T11:00:00Z,2023-04-24T11:15:00Z,Fitbit App
2023-04-24T11:17:00Z,2023-04-24T12:58:00Z,Fitbit App
2023-04-24T13:00:00Z,2023-04-24T13:44:00Z,Fitbit App
2023-04-24T13:45:00Z,2023-04-24T13:57:00Z,Fitbit App
2023-04-24T14:04:00Z,2023-04-24T14:16:00Z,Fitbit App
2023-04-24T14:30:00Z,2023-04-24T14:44:00Z,Fitbit App
2023-04-24T14:48:00Z,2023-04-24T15:15:00Z,Fitbit App
2023-04-24T17:13:00Z,2023-04-24T17:24:00Z,Fitbit App
2023-04-24T17:44:00Z,2023-04-24T18:39:00Z,Fitbit App
2023-04-24T18:56:00Z,2023-04-24T19:47:00Z,Fitbit App
2023-04-24T19:52:00Z,2023-04-24T20:02:00Z,Fitbit App
