start time,end time,data source
2024-08-02T06:30:00Z,2024-08-02T07:30:00Z,Fitbit App
2024-08-02T09:07:00Z,2024-08-02T09:24:00Z,Fitbit App
2024-08-02T10:04:00Z,2024-08-02T10:19:00Z,Fitbit App
2024-08-02T10:24:00Z,2024-08-02T10:55:00Z,Fitbit App
2024-08-02T12:59:00Z,2024-08-02T13:52:00Z,Fitbit App
2024-08-02T14:07:00Z,2024-08-02T14:55:00Z,Fitbit App
2024-08-02T15:40:00Z,2024-08-02T15:53:00Z,Fitbit App
2024-08-02T17:36:00Z,2024-08-02T18:01:00Z,Fitbit App
2024-08-02T18:18:00Z,2024-08-02T18:31:00Z,Fitbit App
2024-08-02T19:02:00Z,2024-08-02T19:29:00Z,Fitbit App
2024-08-02T19:47:00Z,2024-08-02T20:13:00Z,Fitbit App
2024-08-02T21:25:00Z,2024-08-02T21:41:00Z,Fitbit App
2024-08-02T22:00:00Z,2024-08-02T22:15:00Z,Fitbit App
2024-08-02T22:16:00Z,2024-08-02T22:39:00Z,Fitbit App
2024-08-02T22:45:00Z,2024-08-02T23:03:00Z,Fitbit App
2024-08-02T23:51:00Z,2024-08-03T00:15:00Z,Fitbit App
