timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2021-06-01T00:40:00Z,12.15,0.0,Fitbit App
2021-06-01T00:45:00Z,14.976,0.0,Fitbit App
2021-06-01T00:50:00Z,17.753,0.0,Fitbit App
2021-06-01T00:55:00Z,13.918,0.0,Fitbit App
2021-06-01T01:00:00Z,15.177,0.0,Fitbit App
2021-06-01T01:05:00Z,13.601,0.0,Fitbit App
2021-06-01T01:10:00Z,14.553,0.0,Fitbit App
2021-06-01T01:15:00Z,13.689,0.0,Fitbit App
2021-06-01T01:20:00Z,12.278,0.0,Fitbit App
2021-06-01T01:25:00Z,12.055,0.0,Fitbit App
2021-06-01T01:30:00Z,9.567,0.0,Fitbit App
2021-06-01T01:35:00Z,11.659,0.0,Fitbit App
2021-06-01T01:40:00Z,11.903,0.0,Fitbit App
2021-06-01T01:45:00Z,11.916,0.0,Fitbit App
2021-06-01T01:50:00Z,11.77,0.0,Fitbit App
2021-06-01T01:55:00Z,15.356,0.0,Fitbit App
2021-06-01T02:00:00Z,12.517,0.0,Fitbit App
2021-06-01T02:05:00Z,12.839,0.0,Fitbit App
2021-06-01T02:10:00Z,16.286,0.0,Fitbit App
2021-06-01T02:15:00Z,13.417,0.0,Fitbit App
2021-06-01T02:20:00Z,15.923,0.0,Fitbit App
2021-06-01T02:25:00Z,16.972,0.0,Fitbit App
2021-06-01T02:30:00Z,17.272,0.0,Fitbit App
2021-06-01T02:35:00Z,18.578,0.0,Fitbit App
2021-06-01T02:40:00Z,18.288,0.0,Fitbit App
2021-06-01T02:45:00Z,19.36,0.0,Fitbit App
2021-06-01T02:50:00Z,22.449,0.0,Fitbit App
2021-06-01T02:55:00Z,19.218,0.0,Fitbit App
2021-06-01T03:00:00Z,18.342,0.0,Fitbit App
2021-06-01T03:05:00Z,16.869,0.0,Fitbit App
2021-06-01T03:10:00Z,26.648,0.0,Fitbit App
2021-06-01T03:15:00Z,26.828,0.0,Fitbit App
2021-06-01T03:20:00Z,24.746,0.0,Fitbit App
2021-06-01T03:25:00Z,21.663,0.0,Fitbit App
2021-06-01T03:30:00Z,17.905,0.0,Fitbit App
2021-06-01T03:35:00Z,12.967,0.0,Fitbit App
2021-06-01T03:40:00Z,20.483,0.0,Fitbit App
2021-06-01T03:45:00Z,18.789,0.0,Fitbit App
2021-06-01T03:50:00Z,16.799,0.0,Fitbit App
2021-06-01T03:55:00Z,17.246,0.0,Fitbit App
2021-06-01T04:00:00Z,12.679,0.0,Fitbit App
2021-06-01T04:05:00Z,15.801,0.0,Fitbit App
2021-06-01T04:10:00Z,14.857,0.0,Fitbit App
2021-06-01T04:15:00Z,15.671,0.0,Fitbit App
2021-06-01T04:20:00Z,15.7,0.0,Fitbit App
2021-06-01T04:25:00Z,16.907,0.0,Fitbit App
2021-06-01T04:30:00Z,13.843,0.0,Fitbit App
2021-06-01T04:35:00Z,13.341,0.0,Fitbit App
2021-06-01T04:40:00Z,13.723,0.0,Fitbit App
2021-06-01T04:45:00Z,14.845,0.0,Fitbit App
2021-06-01T04:50:00Z,17.007,0.0,Fitbit App
2021-06-01T04:55:00Z,23.823,0.0,Fitbit App
2021-06-01T05:00:00Z,20.653,0.0,Fitbit App
2021-06-01T05:05:00Z,22.713,0.0,Fitbit App
2021-06-01T05:10:00Z,19.948,0.0,Fitbit App
2021-06-01T05:15:00Z,19.239,0.0,Fitbit App
2021-06-01T05:20:00Z,15.87,0.0,Fitbit App
2021-06-01T05:25:00Z,22.743,0.0,Fitbit App
2021-06-01T05:30:00Z,30.689,0.0,Fitbit App
2021-06-01T05:35:00Z,22.102,0.0,Fitbit App
2021-06-01T05:40:00Z,23.918,0.0,Fitbit App
2021-06-01T05:45:00Z,22.737,0.0,Fitbit App
2021-06-01T05:50:00Z,21.993,0.0,Fitbit App
2021-06-01T05:55:00Z,20.819,0.0,Fitbit App
2021-06-01T06:00:00Z,21.207,0.0,Fitbit App
2021-06-01T06:05:00Z,20.57,0.0,Fitbit App
2021-06-01T06:10:00Z,21.852,0.0,Fitbit App
2021-06-01T06:15:00Z,16.007,0.0,Fitbit App
2021-06-01T06:20:00Z,17.203,0.0,Fitbit App
2021-06-01T06:25:00Z,15.926,0.0,Fitbit App
2021-06-01T06:30:00Z,16.967,0.0,Fitbit App
2021-06-01T06:35:00Z,20.336,0.0,Fitbit App
2021-06-01T06:40:00Z,21.484,0.0,Fitbit App
2021-06-01T06:45:00Z,25.416,0.0,Fitbit App
2021-06-01T06:50:00Z,20.942,0.0,Fitbit App
2021-06-01T06:55:00Z,17.816,0.0,Fitbit App
2021-06-01T07:00:00Z,21.28,0.0,Fitbit App
2021-06-01T07:05:00Z,21.463,0.0,Fitbit App
2021-06-01T07:10:00Z,19.828,0.0,Fitbit App
2021-06-01T07:15:00Z,21.671,0.0,Fitbit App
2021-06-01T07:20:00Z,20.65,0.0,Fitbit App
2021-06-01T07:25:00Z,19.758,0.0,Fitbit App
2021-06-01T07:30:00Z,18.408,0.0,Fitbit App
2021-06-01T07:35:00Z,17.467,0.0,Fitbit App
2021-06-01T07:40:00Z,16.093,0.0,Fitbit App
2021-06-01T07:45:00Z,16.962,0.0,Fitbit App
2021-06-01T07:50:00Z,15.163,0.0,Fitbit App
2021-06-01T07:55:00Z,16.483,0.0,Fitbit App
2021-06-01T08:00:00Z,19.319,0.0,Fitbit App
2021-06-01T08:05:00Z,20.639,0.0,Fitbit App
2021-06-01T08:10:00Z,28.996,0.0,Fitbit App
2021-06-02T01:30:00Z,17.405,0.0,Fitbit App
2021-06-02T01:35:00Z,17.848,0.0,Fitbit App
2021-06-02T01:40:00Z,20.368,0.0,Fitbit App
2021-06-02T01:45:00Z,19.486,0.0,Fitbit App
2021-06-02T01:50:00Z,18.05,0.0,Fitbit App
2021-06-02T01:55:00Z,21.631,0.0,Fitbit App
2021-06-02T02:00:00Z,21.634,0.0,Fitbit App
2021-06-02T02:05:00Z,22.355,0.0,Fitbit App
2021-06-02T02:10:00Z,20.366,0.0,Fitbit App
2021-06-02T02:15:00Z,19.024,0.0,Fitbit App
2021-06-02T02:20:00Z,18.857,0.0,Fitbit App
2021-06-02T02:25:00Z,22.816,0.0,Fitbit App
2021-06-02T02:30:00Z,20.734,0.0,Fitbit App
2021-06-02T02:35:00Z,18.596,0.0,Fitbit App
2021-06-02T02:40:00Z,16.973,0.0,Fitbit App
2021-06-02T02:45:00Z,17.118,0.0,Fitbit App
2021-06-02T02:50:00Z,15.75,0.0,Fitbit App
2021-06-02T02:55:00Z,18.569,0.0,Fitbit App
2021-06-02T03:00:00Z,14.355,0.0,Fitbit App
2021-06-02T03:05:00Z,14.152,0.0,Fitbit App
2021-06-02T03:10:00Z,16.949,0.0,Fitbit App
2021-06-02T03:15:00Z,17.731,0.0,Fitbit App
2021-06-02T03:20:00Z,18.211,0.0,Fitbit App
2021-06-02T03:25:00Z,16.761,0.0,Fitbit App
2021-06-02T03:30:00Z,15.43,0.0,Fitbit App
2021-06-02T03:35:00Z,17.182,0.0,Fitbit App
2021-06-02T03:40:00Z,17.39,0.0,Fitbit App
2021-06-02T03:45:00Z,16.951,0.0,Fitbit App
2021-06-02T03:50:00Z,23.999,0.0,Fitbit App
2021-06-02T03:55:00Z,23.413,0.0,Fitbit App
2021-06-02T04:00:00Z,16.27,0.0,Fitbit App
2021-06-02T04:05:00Z,14.749,0.0,Fitbit App
2021-06-02T04:10:00Z,14.746,0.0,Fitbit App
2021-06-02T04:15:00Z,16.011,0.0,Fitbit App
2021-06-02T04:20:00Z,15.394,0.0,Fitbit App
2021-06-02T04:25:00Z,17.127,0.0,Fitbit App
2021-06-02T04:30:00Z,16.569,0.0,Fitbit App
2021-06-02T04:35:00Z,27.745,0.0,Fitbit App
2021-06-02T04:40:00Z,19.192,0.0,Fitbit App
2021-06-02T04:45:00Z,15.9,0.0,Fitbit App
2021-06-02T04:50:00Z,19.477,0.0,Fitbit App
2021-06-02T04:55:00Z,17.992,0.0,Fitbit App
2021-06-02T05:00:00Z,21.888,0.0,Fitbit App
2021-06-02T05:05:00Z,17.086,0.0,Fitbit App
2021-06-02T05:10:00Z,17.156,0.0,Fitbit App
2021-06-02T05:15:00Z,15.428,0.0,Fitbit App
2021-06-02T05:20:00Z,26.779,0.0,Fitbit App
2021-06-02T05:25:00Z,25.291,0.0,Fitbit App
2021-06-02T05:30:00Z,25.751,0.0,Fitbit App
2021-06-02T05:35:00Z,23.503,0.0,Fitbit App
2021-06-02T05:40:00Z,18.619,0.0,Fitbit App
2021-06-02T05:45:00Z,18.915,0.0,Fitbit App
2021-06-02T05:50:00Z,17.96,0.0,Fitbit App
2021-06-02T05:55:00Z,20.971,0.0,Fitbit App
2021-06-02T06:00:00Z,26.861,0.0,Fitbit App
2021-06-02T06:05:00Z,21.725,0.0,Fitbit App
2021-06-02T06:10:00Z,19.881,0.0,Fitbit App
2021-06-02T06:15:00Z,17.614,0.0,Fitbit App
2021-06-02T06:20:00Z,19.181,0.0,Fitbit App
2021-06-02T06:25:00Z,21.546,0.0,Fitbit App
2021-06-02T06:30:00Z,24.766,0.0,Fitbit App
2021-06-02T06:35:00Z,23.979,0.0,Fitbit App
2021-06-02T06:40:00Z,23.054,0.0,Fitbit App
2021-06-02T06:45:00Z,19.194,0.0,Fitbit App
2021-06-02T06:50:00Z,18.352,0.0,Fitbit App
2021-06-02T06:55:00Z,18.755,0.0,Fitbit App
2021-06-02T07:00:00Z,19.229,0.0,Fitbit App
2021-06-02T07:05:00Z,20.251,0.0,Fitbit App
2021-06-02T07:10:00Z,22.721,0.0,Fitbit App
2021-06-02T07:15:00Z,20.739,0.0,Fitbit App
2021-06-02T07:20:00Z,21.439,0.0,Fitbit App
2021-06-02T07:25:00Z,25.912,0.0,Fitbit App
2021-06-02T07:30:00Z,24.939,0.0,Fitbit App
2021-06-02T07:35:00Z,22.782,0.0,Fitbit App
2021-06-02T07:40:00Z,18.61,0.0,Fitbit App
2021-06-02T07:45:00Z,18.479,0.0,Fitbit App
2021-06-02T07:50:00Z,23.24,0.0,Fitbit App
2021-06-02T07:55:00Z,20.018,0.0,Fitbit App
2021-06-02T08:00:00Z,19.743,0.0,Fitbit App
2021-06-02T08:05:00Z,18.348,0.0,Fitbit App
2021-06-02T08:10:00Z,20.38,0.0,Fitbit App
