timestamp,heart rate zone type,kcal,data source
2025-09-01T00:00:00Z,LIGHT,3.988998,Fitbit App
2025-09-01T00:01:00Z,LIGHT,2.301345,Fitbit App
2025-09-01T00:02:00Z,LIGHT,1.994499,Fitbit App
2025-09-01T00:03:00Z,LIGHT,1.994499,Fitbit App
2025-09-01T00:04:00Z,LIGHT,2.30136,Fitbit App
2025-09-01T00:05:00Z,LIGHT,2.30136,Fitbit App
2025-09-01T00:06:00Z,LIGHT,1.994512,Fitbit App
2025-09-01T00:07:00Z,LIGHT,2.30136,Fitbit App
2025-09-01T00:08:00Z,LIGHT,4.60272,Fitbit App
2025-09-01T00:09:00Z,LIGHT,4.909568,Fitbit App
2025-09-01T00:10:00Z,LIGHT,2.30136,Fitbit App
2025-09-01T00:11:00Z,LIGHT,4.60272,Fitbit App
2025-09-01T00:12:00Z,LIGHT,1.841088,Fitbit App
2025-09-01T00:13:00Z,LIGHT,1.841088,Fitbit App
2025-09-01T00:14:00Z,LIGHT,1.994512,Fitbit App
2025-09-01T00:15:00Z,LIGHT,4.60272,Fitbit App
2025-09-01T00:16:00Z,LIGHT,1.994512,Fitbit App
2025-09-01T00:17:00Z,LIGHT,1.994512,Fitbit App
2025-09-01T00:18:00Z,LIGHT,4.2959,Fitbit App
2025-09-01T00:19:00Z,LIGHT,5.5233,Fitbit App
2025-09-01T00:20:00Z,LIGHT,4.2959,Fitbit App
2025-09-01T00:21:00Z,LIGHT,1.8410999999999997,Fitbit App
2025-09-01T00:22:00Z,LIGHT,1.8410999999999997,Fitbit App
2025-09-01T00:23:00Z,LIGHT,1.9945249999999999,Fitbit App
2025-09-01T00:24:00Z,LIGHT,1.8410999999999997,Fitbit App
2025-09-01T00:25:00Z,LIGHT,1.53426,Fitbit App
2025-09-01T00:26:00Z,LIGHT,4.909632,Fitbit App
2025-09-01T00:27:00Z,LIGHT,1.8411119999999999,Fitbit App
2025-09-01T00:28:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:29:00Z,LIGHT,4.295928,Fitbit App
2025-09-01T00:30:00Z,LIGHT,5.523336,Fitbit App
2025-09-01T00:31:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:32:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:33:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:34:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:35:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:36:00Z,LIGHT,3.989076,Fitbit App
2025-09-01T00:37:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:38:00Z,LIGHT,1.994538,Fitbit App
2025-09-01T00:39:00Z,LIGHT,1.841124,Fitbit App
2025-09-01T00:40:00Z,LIGHT,1.53427,Fitbit App
2025-09-01T00:41:00Z,LIGHT,1.841124,Fitbit App
2025-09-01T00:42:00Z,LIGHT,3.9891020000000004,Fitbit App
2025-09-01T00:43:00Z,LIGHT,1.841124,Fitbit App
2025-09-01T00:44:00Z,LIGHT,1.53427,Fitbit App
2025-09-01T00:45:00Z,LIGHT,1.9945510000000002,Fitbit App
2025-09-01T00:46:00Z,LIGHT,3.9891280000000005,Fitbit App
2025-09-01T00:47:00Z,LIGHT,1.9945640000000002,Fitbit App
2025-09-01T00:48:00Z,LIGHT,1.9945640000000002,Fitbit App
2025-09-01T00:49:00Z,LIGHT,1.53428,Fitbit App
2025-09-01T00:50:00Z,LIGHT,1.9945640000000002,Fitbit App
2025-09-01T00:51:00Z,LIGHT,1.841136,Fitbit App
2025-09-01T00:52:00Z,LIGHT,1.841136,Fitbit App
2025-09-01T00:53:00Z,LIGHT,1.8411479999999998,Fitbit App
2025-09-01T00:54:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T00:55:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T00:56:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T00:57:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T00:58:00Z,LIGHT,1.8411479999999998,Fitbit App
2025-09-01T00:59:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T01:00:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T01:01:00Z,LIGHT,1.994577,Fitbit App
2025-09-01T01:02:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T01:03:00Z,LIGHT,1.687719,Fitbit App
2025-09-01T01:04:00Z,LIGHT,1.53429,Fitbit App
2025-09-01T01:05:00Z,LIGHT,1.687719,Fitbit App
2025-09-01T01:06:00Z,LIGHT,4.296011999999999,Fitbit App
2025-09-01T01:07:00Z,LIGHT,1.99459,Fitbit App
2025-09-01T01:08:00Z,LIGHT,1.99459,Fitbit App
2025-09-01T01:09:00Z,LIGHT,1.99459,Fitbit App
2025-09-01T01:10:00Z,LIGHT,1.84116,Fitbit App
2025-09-01T01:11:00Z,LIGHT,1.99459,Fitbit App
2025-09-01T01:12:00Z,LIGHT,1.84116,Fitbit App
2025-09-01T01:13:00Z,LIGHT,1.99459,Fitbit App
2025-09-01T01:14:00Z,LIGHT,3.9892060000000003,Fitbit App
2025-09-01T01:15:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:16:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:17:00Z,LIGHT,1.841172,Fitbit App
2025-09-01T01:18:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:19:00Z,LIGHT,5.523516000000001,Fitbit App
2025-09-01T01:20:00Z,LIGHT,4.602930000000001,Fitbit App
2025-09-01T01:21:00Z,LIGHT,1.841172,Fitbit App
2025-09-01T01:22:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:23:00Z,LIGHT,1.841172,Fitbit App
2025-09-01T01:24:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:25:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:26:00Z,LIGHT,1.841172,Fitbit App
2025-09-01T01:27:00Z,LIGHT,1.9946030000000001,Fitbit App
2025-09-01T01:28:00Z,LIGHT,1.8411839999999997,Fitbit App
2025-09-01T01:29:00Z,LIGHT,1.994616,Fitbit App
2025-09-01T01:30:00Z,LIGHT,1.8411839999999997,Fitbit App
2025-09-01T01:31:00Z,LIGHT,3.989232,Fitbit App
2025-09-01T01:32:00Z,LIGHT,1.994616,Fitbit App
2025-09-01T01:33:00Z,LIGHT,1.994616,Fitbit App
2025-09-01T01:34:00Z,LIGHT,4.6029599999999995,Fitbit App
2025-09-01T01:35:00Z,LIGHT,2.301495,Fitbit App
2025-09-01T01:36:00Z,LIGHT,6.13732,Fitbit App
2025-09-01T01:37:00Z,LIGHT,2.301495,Fitbit App
2025-09-01T01:38:00Z,LIGHT,4.60299,Fitbit App
2025-09-01T01:39:00Z,LIGHT,1.994629,Fitbit App
2025-09-01T01:40:00Z,LIGHT,1.994629,Fitbit App
2025-09-01T01:41:00Z,LIGHT,1.8411959999999998,Fitbit App
2025-09-01T01:42:00Z,LIGHT,1.53433,Fitbit App
2025-09-01T01:43:00Z,LIGHT,1.53433,Fitbit App
2025-09-01T01:44:00Z,LIGHT,1.53433,Fitbit App
2025-09-01T01:45:00Z,LIGHT,1.994629,Fitbit App
2025-09-01T01:46:00Z,LIGHT,1.8411959999999998,Fitbit App
2025-09-01T01:47:00Z,LIGHT,1.53433,Fitbit App
2025-09-01T01:48:00Z,LIGHT,1.8411959999999998,Fitbit App
2025-09-01T01:49:00Z,LIGHT,1.53433,Fitbit App
2025-09-01T01:50:00Z,LIGHT,1.994642,Fitbit App
2025-09-01T01:51:00Z,LIGHT,1.53434,Fitbit App
2025-09-01T01:52:00Z,LIGHT,1.53434,Fitbit App
2025-09-01T01:53:00Z,LIGHT,1.841208,Fitbit App
2025-09-01T01:54:00Z,LIGHT,1.994642,Fitbit App
2025-09-01T01:55:00Z,LIGHT,1.687774,Fitbit App
2025-09-01T01:56:00Z,LIGHT,1.687774,Fitbit App
2025-09-01T01:57:00Z,LIGHT,3.68244,Fitbit App
2025-09-01T01:58:00Z,LIGHT,1.53435,Fitbit App
2025-09-01T01:59:00Z,LIGHT,1.9946550000000003,Fitbit App
2025-09-01T02:00:00Z,LIGHT,1.53435,Fitbit App
2025-09-01T02:01:00Z,LIGHT,1.53435,Fitbit App
