timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-09-29T06:32:31Z,1,0,0,Charge 6
2025-09-29T06:32:32Z,1,0,0,Charge 6
2025-09-29T06:32:33Z,2,120,0,Charge 6
2025-09-29T06:32:34Z,2,240,0,Charge 6
2025-09-29T06:32:35Z,2,370,0,Charge 6
2025-09-29T06:32:36Z,1,520,0,Charge 6
2025-09-29T06:32:37Z,2,650,0,Charge 6
2025-09-29T06:32:38Z,2,770,0,Charge 6
2025-09-29T06:32:39Z,2,850,0,Charge 6
2025-09-29T06:32:40Z,1,880,0,Charge 6
2025-09-29T06:32:41Z,2,950,0,Charge 6
2025-09-29T06:32:42Z,2,990,0,Charge 6
2025-09-29T06:32:43Z,1,1230,0,Charge 6
2025-09-29T06:32:44Z,2,1220,0,Charge 6
2025-09-29T06:32:45Z,2,1270,0,Charge 6
2025-09-29T06:32:46Z,1,1250,0,Charge 6
2025-09-29T06:32:47Z,2,1240,0,Charge 6
2025-09-29T06:32:48Z,2,1280,0,Charge 6
2025-09-29T06:32:49Z,1,1270,0,Charge 6
2025-09-29T06:32:50Z,2,1250,0,Charge 6
2025-09-29T06:32:51Z,2,1280,0,Charge 6
2025-09-29T06:32:52Z,2,1300,0,Charge 6
2025-09-29T06:32:53Z,1,1310,0,Charge 6
2025-09-29T06:32:54Z,2,1320,0,Charge 6
2025-09-29T06:32:55Z,2,1340,0,Charge 6
2025-09-29T06:32:56Z,2,1340,0,Charge 6
2025-09-29T06:32:57Z,2,1350,0,Charge 6
2025-09-29T06:32:58Z,1,1350,0,Charge 6
2025-09-29T06:32:59Z,2,1360,0,Charge 6
2025-09-29T06:33:00Z,2,1360,0,Charge 6
2025-09-29T06:33:01Z,2,1360,0,Charge 6
2025-09-29T06:33:02Z,2,1360,0,Charge 6
2025-09-29T06:33:03Z,2,1400,0,Charge 6
2025-09-29T06:33:04Z,1,1400,0,Charge 6
2025-09-29T06:33:05Z,2,1390,0,Charge 6
2025-09-29T06:33:06Z,2,1400,0,Charge 6
2025-09-29T06:33:07Z,2,1400,0,Charge 6
2025-09-29T06:33:08Z,2,1400,0,Charge 6
2025-09-29T06:33:09Z,1,1400,0,Charge 6
2025-09-29T06:33:10Z,2,1400,0,Charge 6
2025-09-29T06:33:11Z,2,1400,0,Charge 6
2025-09-29T06:33:12Z,2,1390,0,Charge 6
2025-09-29T06:33:13Z,2,1400,0,Charge 6
2025-09-29T06:33:14Z,2,1400,0,Charge 6
2025-09-29T06:33:15Z,2,1410,0,Charge 6
2025-09-29T06:33:16Z,1,1400,0,Charge 6
2025-09-29T06:33:17Z,2,1390,0,Charge 6
2025-09-29T06:33:18Z,2,1400,0,Charge 6
2025-09-29T06:33:19Z,2,1400,0,Charge 6
2025-09-29T06:33:20Z,2,1400,0,Charge 6
