timestamp,floors,data source
2022-03-01T07:15:00Z,2,Fitbit App
2022-03-01T07:29:00Z,4,Fitbit App
2022-03-01T08:00:00Z,1,Fitbit App
2022-03-01T17:30:00Z,1,Fitbit App
2022-03-01T18:02:00Z,1,Fitbit App
2022-03-01T18:03:00Z,2,Fitbit App
2022-03-01T18:04:00Z,2,Fitbit App
2022-03-01T18:05:00Z,1,Fitbit App
2022-03-01T21:04:00Z,1,Fitbit App
2022-03-01T21:20:00Z,2,Fitbit App
2022-03-01T21:31:00Z,1,Fitbit App
2022-03-01T21:33:00Z,1,Fitbit App
2022-03-01T21:48:00Z,1,Fitbit App
2022-03-01T21:53:00Z,1,Fitbit App
2022-03-04T15:27:00Z,1,Fitbit App
2022-03-04T15:29:00Z,1,Fitbit App
2022-03-04T15:41:00Z,1,Fitbit App
2022-03-04T16:33:00Z,1,Fitbit App
2022-03-04T16:40:00Z,1,Fitbit App
2022-03-04T17:05:00Z,1,Fitbit App
2022-03-05T15:23:00Z,1,Fitbit App
2022-03-05T15:41:00Z,1,Fitbit App
2022-03-05T15:42:00Z,1,Fitbit App
2022-03-05T15:43:00Z,1,Fitbit App
2022-03-05T15:44:00Z,2,Fitbit App
2022-03-05T15:45:00Z,1,Fitbit App
2022-03-05T15:56:00Z,1,Fitbit App
2022-03-05T15:58:00Z,1,Fitbit App
2022-03-05T16:05:00Z,2,Fitbit App
2022-03-05T16:24:00Z,1,Fitbit App
2022-03-05T16:34:00Z,1,Fitbit App
2022-03-05T17:36:00Z,1,Fitbit App
2022-03-05T18:21:00Z,1,Fitbit App
2022-03-05T20:54:00Z,1,Fitbit App
2022-03-06T08:47:00Z,2,Fitbit App
2022-03-06T08:48:00Z,1,Fitbit App
2022-03-06T08:49:00Z,1,Fitbit App
2022-03-06T09:12:00Z,3,Fitbit App
2022-03-06T09:13:00Z,3,Fitbit App
2022-03-06T15:02:00Z,1,Fitbit App
2022-03-06T23:03:00Z,1,Fitbit App
2022-03-07T11:54:00Z,1,Fitbit App
2022-03-07T17:40:00Z,1,Fitbit App
2022-03-07T19:34:00Z,1,Fitbit App
2022-03-07T20:19:00Z,1,Fitbit App
2022-03-07T20:20:00Z,1,Fitbit App
2022-03-07T20:24:00Z,1,Fitbit App
2022-03-07T20:25:00Z,1,Fitbit App
2022-03-07T20:26:00Z,1,Fitbit App
2022-03-07T20:52:00Z,1,Fitbit App
2022-03-07T20:53:00Z,1,Fitbit App
2022-03-07T22:17:00Z,1,Fitbit App
2022-03-08T11:49:00Z,1,Fitbit App
2022-03-08T11:55:00Z,1,Fitbit App
2022-03-08T16:56:00Z,2,Fitbit App
2022-03-08T20:57:00Z,1,Fitbit App
2022-03-08T20:58:00Z,1,Fitbit App
2022-03-08T21:04:00Z,1,Fitbit App
2022-03-08T21:26:00Z,1,Fitbit App
2022-03-08T21:27:00Z,2,Fitbit App
2022-03-08T21:30:00Z,2,Fitbit App
2022-03-08T21:31:00Z,3,Fitbit App
2022-03-08T21:32:00Z,1,Fitbit App
2022-03-08T21:34:00Z,1,Fitbit App
2022-03-08T22:41:00Z,1,Fitbit App
2022-03-09T11:48:00Z,2,Fitbit App
2022-03-09T12:22:00Z,1,Fitbit App
2022-03-09T12:29:00Z,1,Fitbit App
2022-03-09T12:32:00Z,2,Fitbit App
2022-03-09T12:33:00Z,1,Fitbit App
2022-03-09T12:34:00Z,1,Fitbit App
