start time,end time,data source
2025-10-13T05:36:00Z,2025-10-13T06:06:00Z,Fitbit App
2025-10-13T06:11:00Z,2025-10-13T06:22:00Z,Fitbit App
2025-10-13T06:23:00Z,2025-10-13T06:53:00Z,Fitbit App
2025-10-13T06:59:00Z,2025-10-13T07:10:00Z,Fitbit App
2025-10-13T07:31:00Z,2025-10-13T08:38:00Z,Fitbit App
2025-10-13T08:39:00Z,2025-10-13T09:09:00Z,Fitbit App
2025-10-13T09:30:00Z,2025-10-13T09:47:00Z,Fitbit App
2025-10-13T09:51:00Z,2025-10-13T10:21:00Z,Fitbit App
2025-10-13T11:01:00Z,2025-10-13T11:44:00Z,Fitbit App
2025-10-13T11:49:00Z,2025-10-13T12:05:00Z,Fitbit App
2025-10-13T12:29:00Z,2025-10-13T13:10:00Z,Fitbit App
2025-10-13T13:24:00Z,2025-10-13T13:50:00Z,Fitbit App
2025-10-13T13:55:00Z,2025-10-13T14:07:00Z,Fitbit App
2025-10-13T14:17:00Z,2025-10-13T14:40:00Z,Fitbit App
2025-10-13T14:49:00Z,2025-10-13T15:09:00Z,Fitbit App
2025-10-13T15:21:00Z,2025-10-13T15:57:00Z,Fitbit App
2025-10-13T15:59:00Z,2025-10-13T16:22:00Z,Fitbit App
2025-10-13T16:24:00Z,2025-10-13T16:35:00Z,Fitbit App
2025-10-13T16:36:00Z,2025-10-13T16:46:00Z,Fitbit App
2025-10-13T16:50:00Z,2025-10-13T17:30:00Z,Fitbit App
2025-10-13T17:32:00Z,2025-10-13T18:20:00Z,Fitbit App
2025-10-13T18:37:00Z,2025-10-13T19:01:00Z,Fitbit App
2025-10-13T19:02:00Z,2025-10-13T21:02:00Z,Fitbit App
