timestamp,heart rate zone,total minutes,data source
2020-10-01T06:09:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:10:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:11:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:12:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:13:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:14:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:15:00Z,FAT_BURN,1,Charge 4
2020-10-01T06:29:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:14:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:16:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:40:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:41:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:42:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:43:00Z,FAT_BURN,1,Charge 4
2020-10-01T10:44:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:28:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:30:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:31:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:37:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:48:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:51:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:52:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:53:00Z,FAT_BURN,1,Charge 4
2020-10-01T11:56:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:00:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:01:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:02:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:03:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:04:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:06:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:07:00Z,FAT_BURN,1,Charge 4
2020-10-01T12:09:00Z,FAT_BURN,1,Charge 4
2020-10-01T13:46:00Z,FAT_BURN,1,Charge 4
2020-10-01T13:52:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:10:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:11:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:12:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:15:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:16:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:17:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:18:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:19:00Z,FAT_BURN,1,Charge 4
2020-10-01T14:20:00Z,FAT_BURN,1,Charge 4
