start time,end time,data source
2021-08-02T12:17:00Z,2021-08-02T12:50:00Z,Fitbit App
2021-08-02T12:57:00Z,2021-08-02T13:11:00Z,Fitbit App
2021-08-02T13:23:00Z,2021-08-02T13:56:00Z,Fitbit App
2021-08-02T13:57:00Z,2021-08-02T14:44:00Z,Fitbit App
2021-08-02T14:45:00Z,2021-08-02T15:08:00Z,Fitbit App
2021-08-02T15:22:00Z,2021-08-02T16:17:00Z,Fitbit App
2021-08-02T16:44:00Z,2021-08-02T17:09:00Z,Fitbit App
2021-08-02T17:11:00Z,2021-08-02T17:45:00Z,Fitbit App
2021-08-02T19:01:00Z,2021-08-02T19:55:00Z,Fitbit App
2021-08-02T19:56:00Z,2021-08-02T20:09:00Z,Fitbit App
2021-08-02T20:10:00Z,2021-08-02T20:48:00Z,Fitbit App
2021-08-02T20:49:00Z,2021-08-02T22:00:00Z,Fitbit App
2021-08-02T22:00:00Z,2021-08-02T22:13:00Z,Fitbit App
