start time,end time,data source
2025-09-30T04:51:00Z,2025-09-30T05:46:00Z,Fitbit App
2025-09-30T05:47:00Z,2025-09-30T06:12:00Z,Fitbit App
2025-09-30T06:13:00Z,2025-09-30T07:13:00Z,Fitbit App
2025-09-30T07:30:00Z,2025-09-30T08:12:00Z,Fitbit App
2025-09-30T08:34:00Z,2025-09-30T08:46:00Z,Fitbit App
2025-09-30T08:51:00Z,2025-09-30T09:46:00Z,Fitbit App
2025-09-30T10:02:00Z,2025-09-30T10:18:00Z,Fitbit App
2025-09-30T10:27:00Z,2025-09-30T10:38:00Z,Fitbit App
2025-09-30T10:52:00Z,2025-09-30T11:05:00Z,Fitbit App
2025-09-30T11:11:00Z,2025-09-30T11:25:00Z,Fitbit App
2025-09-30T11:29:00Z,2025-09-30T12:51:00Z,Fitbit App
2025-09-30T12:53:00Z,2025-09-30T13:41:00Z,Fitbit App
2025-09-30T14:02:00Z,2025-09-30T15:47:00Z,Fitbit App
2025-09-30T15:55:00Z,2025-09-30T16:31:00Z,Fitbit App
2025-09-30T17:23:00Z,2025-09-30T18:08:00Z,Fitbit App
2025-09-30T18:13:00Z,2025-09-30T19:04:00Z,Fitbit App
2025-09-30T19:05:00Z,2025-09-30T19:38:00Z,Fitbit App
2025-09-30T19:50:00Z,2025-09-30T20:57:00Z,Fitbit App
