timestamp,heart rate zone type,kcal,data source
2023-09-01T00:00:00Z,LIGHT,5.0772200000000005,Fitbit App
2023-09-01T00:01:00Z,LIGHT,1.79196,Fitbit App
2023-09-01T00:02:00Z,LIGHT,1.9412900000000002,Fitbit App
2023-09-01T00:03:00Z,LIGHT,1.9412900000000002,Fitbit App
2023-09-01T00:04:00Z,LIGHT,1.9412900000000002,Fitbit App
2023-09-01T00:05:00Z,LIGHT,1.9412900000000002,Fitbit App
2023-09-01T00:06:00Z,LIGHT,1.9412900000000002,Fitbit App
2023-09-01T00:07:00Z,LIGHT,1.79196,Fitbit App
2023-09-01T00:08:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:09:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:10:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:11:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:12:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:13:00Z,LIGHT,4.181267999999999,Fitbit App
2023-09-01T00:14:00Z,LIGHT,2.2399649999999998,Fitbit App
2023-09-01T00:15:00Z,LIGHT,2.0906339999999997,Fitbit App
2023-09-01T00:16:00Z,LIGHT,2.2399649999999998,Fitbit App
2023-09-01T00:17:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:18:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:19:00Z,LIGHT,5.077254,Fitbit App
2023-09-01T00:20:00Z,LIGHT,7.765212,Fitbit App
2023-09-01T00:21:00Z,LIGHT,6.271902,Fitbit App
2023-09-01T00:22:00Z,LIGHT,2.2399649999999998,Fitbit App
2023-09-01T00:23:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:24:00Z,LIGHT,2.2399649999999998,Fitbit App
2023-09-01T00:25:00Z,LIGHT,5.6745779999999995,Fitbit App
2023-09-01T00:26:00Z,LIGHT,2.2399649999999998,Fitbit App
2023-09-01T00:27:00Z,LIGHT,6.570564,Fitbit App
2023-09-01T00:28:00Z,LIGHT,5.077254,Fitbit App
2023-09-01T00:29:00Z,LIGHT,5.375916,Fitbit App
2023-09-01T00:30:00Z,LIGHT,4.4799299999999995,Fitbit App
2023-09-01T00:31:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:32:00Z,LIGHT,1.941303,Fitbit App
2023-09-01T00:33:00Z,LIGHT,1.941303,Fitbit App
