start time,end time,data source
2025-11-20T00:08:00Z,2025-11-20T01:18:00Z,Fitbit App
2025-11-20T01:46:00Z,2025-11-20T02:03:00Z,Fitbit App
2025-11-20T02:23:00Z,2025-11-20T03:13:00Z,Fitbit App
2025-11-20T11:30:00Z,2025-11-20T11:56:00Z,Fitbit App
2025-11-20T11:57:00Z,2025-11-20T12:13:00Z,Fitbit App
2025-11-20T13:23:00Z,2025-11-20T13:44:00Z,Fitbit App
2025-11-20T13:45:00Z,2025-11-20T14:15:00Z,Fitbit App
2025-11-20T14:37:00Z,2025-11-20T17:04:00Z,Fitbit App
2025-11-20T17:27:00Z,2025-11-20T17:42:00Z,Fitbit App
2025-11-20T17:53:00Z,2025-11-20T18:16:00Z,Fitbit App
2025-11-20T20:11:00Z,2025-11-20T20:26:00Z,Fitbit App
2025-11-20T20:54:00Z,2025-11-20T21:09:00Z,Fitbit App
2025-11-20T21:18:00Z,2025-11-20T21:31:00Z,Fitbit App
2025-11-20T21:45:00Z,2025-11-20T22:00:00Z,Fitbit App
2025-11-20T23:11:00Z,2025-11-20T23:43:00Z,Fitbit App
