timestamp,steps,data source
2023-03-01T07:13:00Z,49,Charge 4
2023-03-01T07:14:00Z,28,Charge 4
2023-03-01T07:15:00Z,9,Charge 4
2023-03-01T07:20:00Z,27,Charge 4
2023-03-01T07:31:00Z,40,Charge 4
2023-03-01T07:32:00Z,48,Charge 4
2023-03-01T07:33:00Z,115,Charge 4
2023-03-01T07:34:00Z,116,Charge 4
2023-03-01T07:35:00Z,118,Charge 4
2023-03-01T07:36:00Z,116,Charge 4
2023-03-01T07:37:00Z,116,Charge 4
2023-03-01T07:38:00Z,119,Charge 4
2023-03-01T07:39:00Z,121,Charge 4
2023-03-01T07:40:00Z,111,Charge 4
2023-03-01T07:41:00Z,101,Charge 4
2023-03-01T07:42:00Z,75,Charge 4
2023-03-01T07:43:00Z,16,Charge 4
2023-03-01T07:46:00Z,24,Charge 4
2023-03-01T07:49:00Z,7,Charge 4
2023-03-01T08:11:00Z,6,Charge 4
2023-03-01T08:19:00Z,12,Charge 4
2023-03-01T08:20:00Z,24,Charge 4
2023-03-01T08:21:00Z,112,Charge 4
2023-03-01T08:22:00Z,110,Charge 4
2023-03-01T08:23:00Z,116,Charge 4
2023-03-01T08:24:00Z,114,Charge 4
2023-03-01T08:25:00Z,113,Charge 4
2023-03-01T08:26:00Z,114,Charge 4
2023-03-01T08:27:00Z,114,Charge 4
2023-03-01T08:28:00Z,116,Charge 4
2023-03-01T08:29:00Z,115,Charge 4
2023-03-01T08:30:00Z,113,Charge 4
2023-03-01T08:31:00Z,114,Charge 4
2023-03-01T08:32:00Z,115,Charge 4
2023-03-01T08:33:00Z,117,Charge 4
2023-03-01T08:34:00Z,115,Charge 4
2023-03-01T08:35:00Z,116,Charge 4
2023-03-01T08:36:00Z,112,Charge 4
2023-03-01T08:37:00Z,60,Charge 4
2023-03-01T08:39:00Z,61,Charge 4
2023-03-01T08:40:00Z,39,Charge 4
2023-03-01T08:47:00Z,54,Charge 4
2023-03-01T08:48:00Z,76,Charge 4
2023-03-01T08:49:00Z,13,Charge 4
2023-03-01T08:57:00Z,13,Charge 4
2023-03-01T08:58:00Z,78,Charge 4
2023-03-01T08:59:00Z,45,Charge 4
2023-03-01T09:00:00Z,17,Charge 4
2023-03-01T09:07:00Z,7,Charge 4
2023-03-01T09:56:00Z,4,Charge 4
2023-03-01T09:58:00Z,18,Charge 4
2023-03-01T09:59:00Z,95,Charge 4
2023-03-01T10:00:00Z,23,Charge 4
2023-03-01T10:01:00Z,49,Charge 4
2023-03-01T10:03:00Z,4,Charge 4
2023-03-01T10:24:00Z,7,Charge 4
