timestamp,beats per minute,data source
2021-12-01T00:00:02Z,89.0,Charge 4
2021-12-01T00:00:07Z,88.0,Charge 4
2021-12-01T00:00:22Z,89.0,Charge 4
2021-12-01T00:00:37Z,90.0,Charge 4
2021-12-01T00:00:42Z,91.0,Charge 4
2021-12-01T00:00:47Z,92.0,Charge 4
2021-12-01T00:00:52Z,91.0,Charge 4
2021-12-01T00:00:57Z,93.0,Charge 4
2021-12-01T00:01:12Z,92.0,Charge 4
2021-12-01T00:01:17Z,93.0,Charge 4
2021-12-01T00:01:22Z,92.0,Charge 4
2021-12-01T00:01:37Z,92.0,Charge 4
2021-12-01T00:01:42Z,92.0,Charge 4
2021-12-01T00:01:52Z,95.0,Charge 4
2021-12-01T00:01:57Z,96.0,Charge 4
2021-12-01T00:02:12Z,96.0,Charge 4
2021-12-01T00:02:17Z,95.0,Charge 4
2021-12-01T00:02:27Z,96.0,Charge 4
2021-12-01T00:02:42Z,97.0,Charge 4
2021-12-01T00:02:57Z,97.0,Charge 4
2021-12-01T00:03:12Z,97.0,Charge 4
2021-12-01T00:03:17Z,98.0,Charge 4
2021-12-01T00:03:22Z,97.0,Charge 4
2021-12-01T00:03:27Z,98.0,Charge 4
2021-12-01T00:03:42Z,98.0,Charge 4
2021-12-01T00:03:57Z,98.0,Charge 4
2021-12-01T00:04:12Z,98.0,Charge 4
2021-12-01T00:04:17Z,97.0,Charge 4
2021-12-01T00:04:32Z,95.0,Charge 4
2021-12-01T00:04:37Z,95.0,Charge 4
2021-12-01T00:04:42Z,96.0,Charge 4
2021-12-01T00:04:47Z,97.0,Charge 4
2021-12-01T00:04:52Z,99.0,Charge 4
2021-12-01T00:05:07Z,98.0,Charge 4
2021-12-01T00:05:12Z,98.0,Charge 4
2021-12-01T00:05:27Z,99.0,Charge 4
2021-12-01T00:05:32Z,98.0,Charge 4
2021-12-01T00:05:42Z,100.0,Charge 4
2021-12-01T00:05:47Z,99.0,Charge 4
2021-12-01T00:05:52Z,99.0,Charge 4
2021-12-01T00:05:57Z,100.0,Charge 4
2021-12-01T00:06:12Z,100.0,Charge 4
2021-12-01T00:06:22Z,99.0,Charge 4
2021-12-01T00:06:27Z,98.0,Charge 4
2021-12-01T00:06:32Z,97.0,Charge 4
2021-12-01T00:06:37Z,97.0,Charge 4
2021-12-01T00:06:42Z,97.0,Charge 4
2021-12-01T00:06:47Z,97.0,Charge 4
2021-12-01T00:06:52Z,96.0,Charge 4
2021-12-01T00:06:57Z,94.0,Charge 4
2021-12-01T00:07:02Z,96.0,Charge 4
2021-12-01T00:07:12Z,95.0,Charge 4
2021-12-01T00:07:22Z,96.0,Charge 4
2021-12-01T00:07:32Z,95.0,Charge 4
2021-12-01T00:07:47Z,95.0,Charge 4
2021-12-01T00:07:52Z,93.0,Charge 4
2021-12-01T00:07:57Z,92.0,Charge 4
2021-12-01T00:08:07Z,91.0,Charge 4
2021-12-01T00:08:12Z,90.0,Charge 4
2021-12-01T00:08:17Z,91.0,Charge 4
2021-12-01T00:08:27Z,92.0,Charge 4
2021-12-01T00:08:32Z,92.0,Charge 4
2021-12-01T00:08:37Z,93.0,Charge 4
2021-12-01T00:08:42Z,94.0,Charge 4
2021-12-01T00:08:52Z,93.0,Charge 4
2021-12-01T00:08:57Z,93.0,Charge 4
2021-12-01T00:09:02Z,95.0,Charge 4
2021-12-01T00:09:07Z,97.0,Charge 4
2021-12-01T00:09:12Z,98.0,Charge 4
2021-12-01T00:09:17Z,99.0,Charge 4
2021-12-01T00:09:22Z,95.0,Charge 4
2021-12-01T00:09:27Z,94.0,Charge 4
2021-12-01T00:09:42Z,95.0,Charge 4
2021-12-01T00:09:47Z,96.0,Charge 4
2021-12-01T00:10:02Z,96.0,Charge 4
2021-12-01T00:10:12Z,98.0,Charge 4
2021-12-01T00:10:17Z,97.0,Charge 4
2021-12-01T00:10:22Z,96.0,Charge 4
2021-12-01T00:10:37Z,96.0,Charge 4
2021-12-01T00:10:42Z,97.0,Charge 4
2021-12-01T00:10:52Z,98.0,Charge 4
2021-12-01T00:10:57Z,95.0,Charge 4
2021-12-01T00:11:02Z,94.0,Charge 4
2021-12-01T00:11:07Z,95.0,Charge 4
2021-12-01T00:11:12Z,97.0,Charge 4
2021-12-01T00:11:17Z,98.0,Charge 4
2021-12-01T00:11:22Z,100.0,Charge 4
2021-12-01T00:11:27Z,100.0,Charge 4
2021-12-01T00:11:32Z,98.0,Charge 4
2021-12-01T00:11:37Z,98.0,Charge 4
2021-12-01T00:11:42Z,96.0,Charge 4
2021-12-01T00:11:47Z,95.0,Charge 4
2021-12-01T00:11:52Z,96.0,Charge 4
2021-12-01T00:11:57Z,97.0,Charge 4
2021-12-01T00:12:12Z,98.0,Charge 4
2021-12-01T00:12:17Z,97.0,Charge 4
2021-12-01T00:12:27Z,98.0,Charge 4
2021-12-01T00:12:37Z,99.0,Charge 4
2021-12-01T00:12:47Z,100.0,Charge 4
2021-12-01T00:12:52Z,99.0,Charge 4
2021-12-01T00:13:07Z,99.0,Charge 4
2021-12-01T00:13:12Z,98.0,Charge 4
2021-12-01T00:13:22Z,99.0,Charge 4
2021-12-01T00:13:27Z,101.0,Charge 4
2021-12-01T00:13:32Z,102.0,Charge 4
2021-12-01T00:13:42Z,101.0,Charge 4
2021-12-01T00:13:52Z,92.0,Charge 4
2021-12-01T00:13:57Z,93.0,Charge 4
2021-12-01T00:14:02Z,92.0,Charge 4
2021-12-01T00:14:12Z,91.0,Charge 4
2021-12-01T00:14:22Z,94.0,Charge 4
2021-12-01T00:14:27Z,95.0,Charge 4
2021-12-01T00:14:42Z,97.0,Charge 4
2021-12-01T00:14:47Z,99.0,Charge 4
2021-12-01T00:14:52Z,99.0,Charge 4
2021-12-01T00:15:07Z,100.0,Charge 4
2021-12-01T00:15:17Z,101.0,Charge 4
2021-12-01T00:15:22Z,100.0,Charge 4
2021-12-01T00:15:27Z,97.0,Charge 4
2021-12-01T00:15:32Z,100.0,Charge 4
2021-12-01T00:15:37Z,100.0,Charge 4
2021-12-01T00:15:52Z,100.0,Charge 4
2021-12-01T00:16:07Z,100.0,Charge 4
2021-12-01T00:16:12Z,99.0,Charge 4
2021-12-01T00:16:17Z,99.0,Charge 4
2021-12-01T00:16:22Z,99.0,Charge 4
2021-12-01T00:16:27Z,98.0,Charge 4
2021-12-01T00:16:32Z,100.0,Charge 4
2021-12-01T00:16:47Z,101.0,Charge 4
2021-12-01T00:16:52Z,102.0,Charge 4
2021-12-01T00:16:57Z,101.0,Charge 4
2021-12-01T00:17:02Z,100.0,Charge 4
2021-12-01T00:17:07Z,98.0,Charge 4
2021-12-01T00:17:12Z,97.0,Charge 4
2021-12-01T00:17:22Z,98.0,Charge 4
2021-12-01T00:17:32Z,97.0,Charge 4
2021-12-01T00:17:42Z,98.0,Charge 4
2021-12-01T00:17:57Z,97.0,Charge 4
2021-12-01T00:18:12Z,97.0,Charge 4
2021-12-01T00:18:22Z,96.0,Charge 4
2021-12-01T00:18:27Z,97.0,Charge 4
2021-12-01T00:18:32Z,97.0,Charge 4
2021-12-01T00:18:37Z,98.0,Charge 4
2021-12-01T00:18:47Z,99.0,Charge 4
2021-12-01T00:18:52Z,100.0,Charge 4
2021-12-01T00:19:07Z,101.0,Charge 4
2021-12-01T00:19:12Z,100.0,Charge 4
2021-12-01T00:19:22Z,96.0,Charge 4
2021-12-01T00:19:27Z,95.0,Charge 4
2021-12-01T00:19:32Z,94.0,Charge 4
2021-12-01T00:19:37Z,92.0,Charge 4
2021-12-01T00:19:42Z,93.0,Charge 4
2021-12-01T00:19:47Z,95.0,Charge 4
2021-12-01T00:20:02Z,95.0,Charge 4
2021-12-01T00:20:17Z,95.0,Charge 4
2021-12-01T00:20:22Z,95.0,Charge 4
2021-12-01T00:20:27Z,97.0,Charge 4
2021-12-01T00:20:37Z,96.0,Charge 4
2021-12-01T00:20:47Z,99.0,Charge 4
2021-12-01T00:20:52Z,100.0,Charge 4
2021-12-01T00:21:02Z,99.0,Charge 4
2021-12-01T00:21:17Z,99.0,Charge 4
2021-12-01T00:21:22Z,102.0,Charge 4
2021-12-01T00:21:27Z,100.0,Charge 4
2021-12-01T00:21:32Z,99.0,Charge 4
2021-12-01T00:21:47Z,99.0,Charge 4
2021-12-01T00:21:55Z,98.0,Charge 4
2021-12-01T00:22:00Z,97.0,Charge 4
2021-12-01T00:22:05Z,97.0,Charge 4
2021-12-01T00:22:15Z,98.0,Charge 4
2021-12-01T00:22:20Z,100.0,Charge 4
2021-12-01T00:22:35Z,99.0,Charge 4
2021-12-01T00:22:40Z,96.0,Charge 4
2021-12-01T00:22:45Z,94.0,Charge 4
2021-12-01T00:22:50Z,91.0,Charge 4
2021-12-01T00:22:55Z,87.0,Charge 4
2021-12-01T00:23:05Z,88.0,Charge 4
2021-12-01T00:23:10Z,90.0,Charge 4
2021-12-01T00:23:15Z,92.0,Charge 4
2021-12-01T00:23:20Z,94.0,Charge 4
2021-12-01T00:23:25Z,95.0,Charge 4
2021-12-01T00:23:35Z,97.0,Charge 4
2021-12-01T00:23:45Z,99.0,Charge 4
2021-12-01T00:23:55Z,97.0,Charge 4
2021-12-01T00:24:00Z,96.0,Charge 4
2021-12-01T00:24:15Z,96.0,Charge 4
2021-12-01T00:24:20Z,106.0,Charge 4
2021-12-01T00:24:25Z,113.0,Charge 4
2021-12-01T00:24:35Z,112.0,Charge 4
2021-12-01T00:24:45Z,113.0,Charge 4
2021-12-01T00:24:50Z,114.0,Charge 4
2021-12-01T00:25:00Z,114.0,Charge 4
2021-12-01T00:25:06Z,114.0,Charge 4
2021-12-01T00:25:11Z,112.0,Charge 4
2021-12-01T00:25:21Z,113.0,Charge 4
2021-12-01T00:25:31Z,108.0,Charge 4
2021-12-01T00:25:41Z,107.0,Charge 4
2021-12-01T00:25:46Z,105.0,Charge 4
2021-12-01T00:25:51Z,101.0,Charge 4
2021-12-01T00:25:56Z,104.0,Charge 4
2021-12-01T00:26:01Z,103.0,Charge 4
2021-12-01T00:26:06Z,108.0,Charge 4
2021-12-01T00:26:11Z,111.0,Charge 4
2021-12-01T00:26:16Z,112.0,Charge 4
2021-12-01T00:26:21Z,113.0,Charge 4
2021-12-01T00:26:26Z,115.0,Charge 4
2021-12-01T00:26:31Z,116.0,Charge 4
2021-12-01T00:26:36Z,115.0,Charge 4
2021-12-01T00:26:41Z,114.0,Charge 4
2021-12-01T00:26:46Z,108.0,Charge 4
2021-12-01T00:26:51Z,107.0,Charge 4
2021-12-01T00:27:06Z,106.0,Charge 4
2021-12-01T00:27:21Z,105.0,Charge 4
2021-12-01T00:27:26Z,104.0,Charge 4
2021-12-01T00:27:41Z,104.0,Charge 4
2021-12-01T00:27:56Z,104.0,Charge 4
2021-12-01T00:28:01Z,103.0,Charge 4
2021-12-01T00:28:06Z,102.0,Charge 4
2021-12-01T00:28:16Z,103.0,Charge 4
2021-12-01T00:28:21Z,103.0,Charge 4
2021-12-01T00:28:26Z,102.0,Charge 4
2021-12-01T00:28:36Z,102.0,Charge 4
2021-12-01T00:28:41Z,104.0,Charge 4
2021-12-01T00:28:51Z,105.0,Charge 4
2021-12-01T00:29:01Z,106.0,Charge 4
2021-12-01T00:29:06Z,105.0,Charge 4
2021-12-01T00:29:11Z,102.0,Charge 4
2021-12-01T00:29:16Z,99.0,Charge 4
2021-12-01T00:29:21Z,100.0,Charge 4
2021-12-01T00:29:36Z,95.0,Charge 4
2021-12-01T00:29:41Z,95.0,Charge 4
2021-12-01T00:29:56Z,95.0,Charge 4
2021-12-01T00:30:06Z,96.0,Charge 4
2021-12-01T00:30:11Z,98.0,Charge 4
2021-12-01T00:30:26Z,98.0,Charge 4
2021-12-01T00:30:41Z,97.0,Charge 4
2021-12-01T00:30:56Z,97.0,Charge 4
2021-12-01T00:31:11Z,97.0,Charge 4
2021-12-01T00:31:16Z,98.0,Charge 4
2021-12-01T00:31:31Z,94.0,Charge 4
2021-12-01T00:31:36Z,92.0,Charge 4
2021-12-01T00:31:41Z,94.0,Charge 4
2021-12-01T00:31:46Z,95.0,Charge 4
2021-12-01T00:31:51Z,95.0,Charge 4
2021-12-01T00:31:56Z,96.0,Charge 4
2021-12-01T00:32:01Z,97.0,Charge 4
2021-12-01T00:32:06Z,98.0,Charge 4
2021-12-01T00:32:16Z,97.0,Charge 4
2021-12-01T00:32:31Z,97.0,Charge 4
2021-12-01T00:32:36Z,98.0,Charge 4
2021-12-01T00:32:41Z,99.0,Charge 4
2021-12-01T00:32:56Z,99.0,Charge 4
2021-12-01T00:33:11Z,99.0,Charge 4
2021-12-01T00:33:26Z,100.0,Charge 4
2021-12-01T00:33:31Z,101.0,Charge 4
2021-12-01T00:33:46Z,101.0,Charge 4
2021-12-01T00:33:51Z,104.0,Charge 4
2021-12-01T00:33:56Z,103.0,Charge 4
2021-12-01T00:34:01Z,104.0,Charge 4
2021-12-01T00:34:06Z,105.0,Charge 4
2021-12-01T00:34:11Z,104.0,Charge 4
2021-12-01T00:34:21Z,102.0,Charge 4
2021-12-01T00:34:26Z,99.0,Charge 4
2021-12-01T00:34:41Z,100.0,Charge 4
2021-12-01T00:34:46Z,102.0,Charge 4
2021-12-01T00:34:51Z,105.0,Charge 4
2021-12-01T00:35:01Z,101.0,Charge 4
2021-12-01T00:35:06Z,98.0,Charge 4
2021-12-01T00:35:11Z,99.0,Charge 4
2021-12-01T00:35:16Z,100.0,Charge 4
2021-12-01T00:35:21Z,101.0,Charge 4
2021-12-01T00:35:36Z,101.0,Charge 4
2021-12-01T00:35:46Z,101.0,Charge 4
2021-12-01T00:35:52Z,102.0,Charge 4
2021-12-01T00:36:02Z,103.0,Charge 4
2021-12-01T00:36:12Z,104.0,Charge 4
2021-12-01T00:36:27Z,103.0,Charge 4
2021-12-01T00:36:32Z,103.0,Charge 4
2021-12-01T00:36:37Z,104.0,Charge 4
2021-12-01T00:36:42Z,102.0,Charge 4
2021-12-01T00:36:47Z,101.0,Charge 4
2021-12-01T00:36:52Z,102.0,Charge 4
2021-12-01T00:36:57Z,104.0,Charge 4
2021-12-01T00:37:12Z,103.0,Charge 4
2021-12-01T00:37:27Z,104.0,Charge 4
2021-12-01T00:37:32Z,105.0,Charge 4
2021-12-01T00:37:37Z,102.0,Charge 4
2021-12-01T00:37:42Z,103.0,Charge 4
2021-12-01T00:37:47Z,104.0,Charge 4
2021-12-01T00:37:57Z,105.0,Charge 4
2021-12-01T00:38:12Z,105.0,Charge 4
2021-12-01T00:38:22Z,104.0,Charge 4
2021-12-01T00:38:37Z,104.0,Charge 4
2021-12-01T00:38:42Z,105.0,Charge 4
2021-12-01T00:38:52Z,104.0,Charge 4
2021-12-01T00:38:57Z,105.0,Charge 4
2021-12-01T00:39:07Z,104.0,Charge 4
2021-12-01T00:39:12Z,103.0,Charge 4
2021-12-01T00:39:17Z,105.0,Charge 4
2021-12-01T00:39:22Z,102.0,Charge 4
2021-12-01T00:39:27Z,103.0,Charge 4
2021-12-01T00:39:32Z,104.0,Charge 4
2021-12-01T00:39:37Z,103.0,Charge 4
2021-12-01T00:39:42Z,102.0,Charge 4
2021-12-01T00:39:52Z,103.0,Charge 4
2021-12-01T00:39:57Z,105.0,Charge 4
