start time,end time,data source
2023-01-31T06:56:00Z,2023-01-31T08:06:00Z,Fitbit App
2023-01-31T08:47:00Z,2023-01-31T09:19:00Z,Fitbit App
2023-01-31T09:59:00Z,2023-01-31T10:19:00Z,Fitbit App
2023-01-31T10:20:00Z,2023-01-31T11:00:00Z,Fitbit App
2023-01-31T11:01:00Z,2023-01-31T11:25:00Z,Fitbit App
2023-01-31T12:09:00Z,2023-01-31T12:27:00Z,Fitbit App
2023-01-31T12:48:00Z,2023-01-31T13:20:00Z,Fitbit App
2023-01-31T13:41:00Z,2023-01-31T15:53:00Z,Fitbit App
2023-01-31T15:57:00Z,2023-01-31T16:26:00Z,Fitbit App
2023-01-31T16:58:00Z,2023-01-31T17:17:00Z,Fitbit App
2023-01-31T17:36:00Z,2023-01-31T17:47:00Z,Fitbit App
2023-01-31T17:59:00Z,2023-01-31T18:14:00Z,Fitbit App
2023-01-31T18:24:00Z,2023-01-31T19:11:00Z,Fitbit App
2023-01-31T19:23:00Z,2023-01-31T20:04:00Z,Fitbit App
2023-01-31T20:08:00Z,2023-01-31T21:00:00Z,Fitbit App
2023-01-31T21:03:00Z,2023-01-31T21:16:00Z,Fitbit App
2023-01-31T21:18:00Z,2023-01-31T23:00:00Z,Fitbit App
2023-01-31T23:00:00Z,2023-01-31T23:45:00Z,Fitbit App
