start time,end time,data source
2023-05-24T05:55:00Z,2023-05-24T06:12:00Z,Fitbit App
2023-05-24T06:17:00Z,2023-05-24T07:29:00Z,Fitbit App
2023-05-24T08:12:00Z,2023-05-24T09:09:00Z,Fitbit App
2023-05-24T09:10:00Z,2023-05-24T09:22:00Z,Fitbit App
2023-05-24T09:30:00Z,2023-05-24T10:01:00Z,Fitbit App
2023-05-24T11:30:00Z,2023-05-24T11:43:00Z,Fitbit App
2023-05-24T11:57:00Z,2023-05-24T12:26:00Z,Fitbit App
2023-05-24T12:32:00Z,2023-05-24T13:01:00Z,Fitbit App
2023-05-24T13:11:00Z,2023-05-24T13:34:00Z,Fitbit App
2023-05-24T13:35:00Z,2023-05-24T14:13:00Z,Fitbit App
2023-05-24T14:24:00Z,2023-05-24T14:34:00Z,Fitbit App
2023-05-24T14:35:00Z,2023-05-24T15:25:00Z,Fitbit App
2023-05-24T15:26:00Z,2023-05-24T16:09:00Z,Fitbit App
2023-05-24T16:11:00Z,2023-05-24T17:06:00Z,Fitbit App
2023-05-24T17:07:00Z,2023-05-24T17:21:00Z,Fitbit App
2023-05-24T17:33:00Z,2023-05-24T17:46:00Z,Fitbit App
2023-05-24T17:52:00Z,2023-05-24T18:09:00Z,Fitbit App
2023-05-24T18:50:00Z,2023-05-24T19:13:00Z,Fitbit App
2023-05-24T19:52:00Z,2023-05-24T20:02:00Z,Fitbit App
2023-05-24T20:04:00Z,2023-05-24T20:32:00Z,Fitbit App
2023-05-24T21:01:00Z,2023-05-24T21:15:00Z,Fitbit App
2023-05-24T21:16:00Z,2023-05-24T22:00:00Z,Fitbit App
