start time,end time,data source
2021-12-09T00:09:00Z,2021-12-09T00:48:00Z,Fitbit App
2021-12-09T07:51:00Z,2021-12-09T09:41:00Z,Fitbit App
2021-12-09T09:46:00Z,2021-12-09T10:19:00Z,Fitbit App
2021-12-09T10:24:00Z,2021-12-09T12:04:00Z,Fitbit App
2021-12-09T12:05:00Z,2021-12-09T12:24:00Z,Fitbit App
2021-12-09T12:36:00Z,2021-12-09T12:55:00Z,Fitbit App
2021-12-09T12:56:00Z,2021-12-09T13:11:00Z,Fitbit App
2021-12-09T13:13:00Z,2021-12-09T13:25:00Z,Fitbit App
2021-12-09T13:30:00Z,2021-12-09T13:40:00Z,Fitbit App
2021-12-09T15:07:00Z,2021-12-09T15:19:00Z,Fitbit App
2021-12-09T15:44:00Z,2021-12-09T16:13:00Z,Fitbit App
2021-12-09T19:26:00Z,2021-12-09T21:08:00Z,Fitbit App
2021-12-09T21:09:00Z,2021-12-09T23:00:00Z,Fitbit App
2021-12-09T23:00:00Z,2021-12-10T01:04:00Z,Fitbit App
