start time,end time,data source
2021-12-18T12:21:00Z,2021-12-18T13:12:00Z,Fitbit App
2021-12-18T13:13:00Z,2021-12-18T13:45:00Z,Fitbit App
2021-12-18T13:47:00Z,2021-12-18T14:46:00Z,Fitbit App
2021-12-18T15:00:00Z,2021-12-18T15:12:00Z,Fitbit App
2021-12-18T17:59:00Z,2021-12-18T19:09:00Z,Fitbit App
2021-12-18T19:31:00Z,2021-12-18T19:44:00Z,Fitbit App
2021-12-18T19:48:00Z,2021-12-18T21:43:00Z,Fitbit App
2021-12-18T22:10:00Z,2021-12-18T22:28:00Z,Fitbit App
2021-12-18T22:29:00Z,2021-12-18T22:54:00Z,Fitbit App
2021-12-18T22:58:00Z,2021-12-19T00:02:00Z,Fitbit App
