timestamp,heart rate zone,total minutes,data source
2022-02-02T07:44:00Z,FAT_BURN,1,Charge 4
2022-02-02T07:46:00Z,FAT_BURN,1,Charge 4
2022-02-02T07:54:00Z,FAT_BURN,1,Charge 4
2022-02-02T07:58:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:28:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:29:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:33:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:35:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:36:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:37:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:38:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:47:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:56:00Z,FAT_BURN,1,Charge 4
2022-02-02T17:57:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:09:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:10:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:11:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:12:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:26:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:27:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:28:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:29:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:32:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:33:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:34:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:35:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:36:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:37:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:38:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:39:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:40:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:41:00Z,FAT_BURN,1,Charge 4
2022-02-02T18:42:00Z,FAT_BURN,1,Charge 4
2022-02-03T11:19:00Z,FAT_BURN,1,Charge 4
2022-02-03T11:20:00Z,FAT_BURN,1,Charge 4
2022-02-03T17:32:00Z,FAT_BURN,1,Charge 4
2022-02-03T17:33:00Z,FAT_BURN,1,Charge 4
2022-02-03T17:34:00Z,FAT_BURN,1,Charge 4
2022-02-03T17:37:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:44:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:45:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:47:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:49:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:50:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:51:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:52:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:53:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:54:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:55:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:57:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:58:00Z,FAT_BURN,1,Charge 4
2022-02-03T18:59:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:00:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:01:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:02:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:03:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:04:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:05:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:06:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:07:00Z,FAT_BURN,1,Charge 4
2022-02-03T19:10:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:07:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:11:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:16:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:17:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:18:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:31:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:32:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:33:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:34:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:36:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:37:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:38:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:41:00Z,FAT_BURN,1,Charge 4
2022-02-04T19:44:00Z,FAT_BURN,1,Charge 4
2022-02-05T17:33:00Z,FAT_BURN,1,Charge 4
2022-02-05T17:34:00Z,FAT_BURN,1,Charge 4
2022-02-05T18:03:00Z,FAT_BURN,1,Charge 4
2022-02-05T18:04:00Z,FAT_BURN,1,Charge 4
2022-02-05T18:05:00Z,FAT_BURN,1,Charge 4
2022-02-05T18:21:00Z,FAT_BURN,1,Charge 4
2022-02-05T18:22:00Z,FAT_BURN,1,Charge 4
2022-02-05T20:00:00Z,FAT_BURN,1,Charge 4
2022-02-05T21:26:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:07:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:08:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:09:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:11:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:12:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:13:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:14:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:15:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:17:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:18:00Z,FAT_BURN,1,Charge 4
2022-02-08T17:58:00Z,FAT_BURN,1,Charge 4
2022-02-08T19:08:00Z,FAT_BURN,1,Charge 4
2022-02-08T19:09:00Z,FAT_BURN,1,Charge 4
2022-02-08T21:55:00Z,FAT_BURN,1,Charge 4
2022-02-08T21:57:00Z,FAT_BURN,1,Charge 4
2022-02-08T21:58:00Z,FAT_BURN,1,Charge 4
2022-02-10T22:47:00Z,FAT_BURN,1,Charge 4
2022-02-10T22:49:00Z,FAT_BURN,1,Charge 4
2022-02-10T22:50:00Z,FAT_BURN,1,Charge 4
2022-02-10T22:51:00Z,FAT_BURN,1,Charge 4
2022-02-11T19:58:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:29:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:30:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:31:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:33:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:34:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:35:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:36:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:37:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:38:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:39:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:40:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:42:00Z,FAT_BURN,1,Charge 4
2022-02-11T20:56:00Z,FAT_BURN,1,Charge 4
2022-02-12T17:57:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:02:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:12:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:18:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:20:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:24:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:25:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:29:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:31:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:33:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:34:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:35:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:36:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:38:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:50:00Z,FAT_BURN,1,Charge 4
2022-02-12T18:52:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:00:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:01:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:06:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:07:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:08:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:12:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:15:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:16:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:17:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:18:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:19:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:23:00Z,FAT_BURN,1,Charge 4
2022-02-12T19:26:00Z,FAT_BURN,1,Charge 4
2022-02-12T20:15:00Z,FAT_BURN,1,Charge 4
2022-02-12T20:22:00Z,FAT_BURN,1,Charge 4
2022-02-12T20:23:00Z,FAT_BURN,1,Charge 4
2022-02-12T20:24:00Z,FAT_BURN,1,Charge 4
2022-02-12T20:25:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:23:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:24:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:55:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:56:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:57:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:58:00Z,FAT_BURN,1,Charge 4
2022-02-12T22:59:00Z,FAT_BURN,1,Charge 4
2022-02-12T23:00:00Z,FAT_BURN,1,Charge 4
2022-02-13T20:29:00Z,FAT_BURN,1,Charge 4
2022-02-13T20:30:00Z,FAT_BURN,1,Charge 4
2022-02-14T23:35:00Z,FAT_BURN,1,Charge 4
2022-02-14T23:36:00Z,FAT_BURN,1,Charge 4
2022-02-15T17:20:00Z,FAT_BURN,1,Charge 4
2022-02-15T17:21:00Z,FAT_BURN,1,Charge 4
2022-02-15T21:28:00Z,FAT_BURN,1,Charge 4
2022-02-15T21:38:00Z,FAT_BURN,1,Charge 4
2022-02-15T22:02:00Z,FAT_BURN,1,Charge 4
2022-02-15T22:03:00Z,FAT_BURN,1,Charge 4
2022-02-15T22:04:00Z,FAT_BURN,1,Charge 4
2022-02-15T22:05:00Z,FAT_BURN,1,Charge 4
2022-02-15T22:06:00Z,FAT_BURN,1,Charge 4
2022-02-16T09:53:00Z,FAT_BURN,1,Charge 4
2022-02-17T19:56:00Z,FAT_BURN,1,Charge 4
2022-02-17T19:57:00Z,FAT_BURN,1,Charge 4
2022-02-17T19:58:00Z,FAT_BURN,1,Charge 4
2022-02-17T19:59:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:00:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:01:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:02:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:03:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:04:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:05:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:06:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:07:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:08:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:09:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:10:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:11:00Z,FAT_BURN,1,Charge 4
2022-02-17T20:12:00Z,FAT_BURN,1,Charge 4
