start time,end time,data source
2023-09-19T07:37:00Z,2023-09-19T08:45:00Z,Fitbit App
2023-09-19T08:58:00Z,2023-09-19T09:10:00Z,Fitbit App
2023-09-19T11:39:00Z,2023-09-19T11:57:00Z,Fitbit App
2023-09-19T12:01:00Z,2023-09-19T12:14:00Z,Fitbit App
2023-09-19T12:25:00Z,2023-09-19T12:42:00Z,Fitbit App
2023-09-19T13:12:00Z,2023-09-19T13:35:00Z,Fitbit App
2023-09-19T15:23:00Z,2023-09-19T15:49:00Z,Fitbit App
2023-09-19T15:51:00Z,2023-09-19T16:24:00Z,Fitbit App
2023-09-19T17:43:00Z,2023-09-19T17:53:00Z,Fitbit App
2023-09-19T18:23:00Z,2023-09-19T18:46:00Z,Fitbit App
2023-09-19T21:49:00Z,2023-09-19T22:00:00Z,Fitbit App
2023-09-19T22:00:00Z,2023-09-19T22:37:00Z,Fitbit App
