timestamp,weight grams,data source
2021-09-28T07:35:08Z,90171,Withings Fitbit 3P Web API
2021-10-05T07:21:14Z,89945,Withings Fitbit 3P Web API
2021-10-12T06:50:31Z,90365,Withings Fitbit 3P Web API
2021-10-19T05:43:59Z,90144,Withings Fitbit 3P Web API
2021-10-26T07:05:21Z,89686,Withings Fitbit 3P Web API
2021-11-21T11:09:38Z,98794,Withings Fitbit 3P Web API
2021-11-22T07:38:47Z,98804,Withings Fitbit 3P Web API
2021-11-23T08:10:08Z,98736,Withings Fitbit 3P Web API
2021-11-24T16:30:27Z,98599,Withings Fitbit 3P Web API
2021-11-26T11:00:40Z,98388,Withings Fitbit 3P Web API
2021-11-28T12:19:13Z,98377,Withings Fitbit 3P Web API
2021-11-29T15:22:18Z,98151,Withings Fitbit 3P Web API
2021-12-02T14:52:03Z,98147,Withings Fitbit 3P Web API
2021-12-06T10:56:18Z,98344,Withings Fitbit 3P Web API
2021-12-07T10:30:41Z,98247,Withings Fitbit 3P Web API
2021-12-11T11:30:25Z,98103,Withings Fitbit 3P Web API
2021-12-15T12:08:35Z,98129,Withings Fitbit 3P Web API
2022-02-08T06:42:39Z,109506,Withings Fitbit 3P Web API
2022-02-09T07:37:08Z,110587,Withings Fitbit 3P Web API
2022-02-11T08:20:47Z,110258,Withings Fitbit 3P Web API
2022-02-16T07:01:12Z,111401,Withings Fitbit 3P Web API
2022-02-20T11:18:37Z,111488,Withings Fitbit 3P Web API
2022-02-22T08:12:52Z,111653,Withings Fitbit 3P Web API
2022-02-28T09:45:06Z,112502,Withings Fitbit 3P Web API
2022-03-01T06:18:55Z,113281,Withings Fitbit 3P Web API
2022-08-15T06:34:41Z,123823,Withings Fitbit 3P Web API
2022-08-16T06:29:42Z,123997,Withings Fitbit 3P Web API
2022-08-29T08:07:31Z,125724,Withings Fitbit 3P Web API
2022-08-30T08:07:05Z,125042,Withings Fitbit 3P Web API
2022-08-31T07:52:36Z,123036,Withings Fitbit 3P Web API
2022-09-01T07:51:34Z,124347,Withings Fitbit 3P Web API
2022-09-02T08:04:04Z,124308,Withings Fitbit 3P Web API
2022-09-03T06:39:56Z,124051,Withings Fitbit 3P Web API
2022-09-06T06:15:13Z,123366,Withings Fitbit 3P Web API
2022-09-06T09:34:43Z,123109,Withings Fitbit 3P Web API
2022-09-06T15:59:33Z,122133,Withings Fitbit 3P Web API
2022-09-07T07:05:36Z,121646,Withings Fitbit 3P Web API
2022-09-07T17:34:46Z,121377,Withings Fitbit 3P Web API
2022-09-08T06:52:48Z,120907,Withings Fitbit 3P Web API
2022-09-09T05:24:49Z,120236,Withings Fitbit 3P Web API
2022-09-09T16:55:43Z,120046,Withings Fitbit 3P Web API
2022-09-10T10:07:44Z,119705,Withings Fitbit 3P Web API
2022-09-11T09:15:09Z,121163,Withings Fitbit 3P Web API
2022-09-12T06:36:04Z,122081,Withings Fitbit 3P Web API
2022-09-15T06:13:10Z,123461,Withings Fitbit 3P Web API
2022-10-12T07:45:00Z,121645,Withings Fitbit 3P Web API
2022-10-13T06:42:59Z,122525,Withings Fitbit 3P Web API
2022-10-14T05:21:40Z,122115,Withings Fitbit 3P Web API
2022-10-17T06:40:58Z,122075,Withings Fitbit 3P Web API
2022-10-18T06:03:19Z,122143,Withings Fitbit 3P Web API
2022-11-07T06:12:51Z,123068,Withings Fitbit 3P Web API
2023-01-10T07:28:13Z,124018,Withings Fitbit 3P Web API
2023-01-11T08:48:00Z,124675,Withings Fitbit 3P Web API
2023-01-12T12:11:42Z,124211,Withings Fitbit 3P Web API
2023-01-13T06:27:48Z,123232,Withings Fitbit 3P Web API
2023-01-14T11:57:57Z,122923,Withings Fitbit 3P Web API
2023-01-15T08:52:51Z,123280,Withings Fitbit 3P Web API
2023-01-16T11:56:43Z,123347,Withings Fitbit 3P Web API
2023-01-17T07:08:05Z,122927,Withings Fitbit 3P Web API
2023-01-18T09:21:45Z,123793,Withings Fitbit 3P Web API
2023-01-19T08:06:04Z,122293,Withings Fitbit 3P Web API
2023-01-20T06:39:02Z,121237,Withings Fitbit 3P Web API
2023-01-22T13:01:32Z,123617,Withings Fitbit 3P Web API
2023-01-23T07:07:29Z,124189,Withings Fitbit 3P Web API
2023-03-09T06:36:10Z,126417,Withings Fitbit 3P Web API
2023-03-10T08:23:03Z,125895,Withings Fitbit 3P Web API
2023-03-11T09:19:44Z,125969,Withings Fitbit 3P Web API
2023-03-12T07:07:13Z,125857,Withings Fitbit 3P Web API
2023-03-13T04:46:49Z,126837,Withings Fitbit 3P Web API
2023-03-14T07:18:14Z,126638,Withings Fitbit 3P Web API
2023-03-15T08:12:18Z,125923,Withings Fitbit 3P Web API
2023-03-16T06:10:26Z,126877,Withings Fitbit 3P Web API
2023-03-17T07:26:49Z,125921,Withings Fitbit 3P Web API
2023-03-26T08:43:57Z,125346,Withings Fitbit 3P Web API
2023-03-28T05:58:09Z,125158,Withings Fitbit 3P Web API
2023-03-29T06:32:14Z,126011,Withings Fitbit 3P Web API
2023-04-01T06:52:13Z,126427,Withings Fitbit 3P Web API
2023-04-03T05:58:23Z,126404,Withings Fitbit 3P Web API
2023-04-05T06:51:30Z,126825,Withings Fitbit 3P Web API
2023-04-06T06:06:56Z,126768,Withings Fitbit 3P Web API
2023-04-09T06:03:53Z,126607,Withings Fitbit 3P Web API
2023-04-10T07:12:01Z,126366,Withings Fitbit 3P Web API
2023-04-11T06:07:05Z,126949,Withings Fitbit 3P Web API
2023-04-12T09:15:00Z,125940,Withings Fitbit 3P Web API
2023-04-13T06:53:22Z,126723,Withings Fitbit 3P Web API
2023-04-14T05:56:16Z,126836,Withings Fitbit 3P Web API
2023-04-15T06:23:56Z,125922,Withings Fitbit 3P Web API
2023-04-16T06:22:10Z,125628,Withings Fitbit 3P Web API
2023-05-06T05:53:39Z,124251,Withings Fitbit 3P Web API
2023-05-07T07:04:51Z,124541,Withings Fitbit 3P Web API
2023-05-08T05:47:46Z,124604,Withings Fitbit 3P Web API
2023-05-09T05:37:11Z,124528,Withings Fitbit 3P Web API
2023-05-10T06:56:57Z,124440,Withings Fitbit 3P Web API
2023-05-11T06:19:00Z,123710,Withings Fitbit 3P Web API
2023-05-12T05:48:18Z,122791,Withings Fitbit 3P Web API
2023-05-12T21:59:59Z,122607,Fitbit App
2023-05-13T05:32:10Z,123647,Withings Fitbit 3P Web API
2023-05-14T07:02:03Z,123383,Withings Fitbit 3P Web API
2023-05-15T05:13:12Z,123609,Withings Fitbit 3P Web API
2023-05-16T06:24:47Z,123181,Withings Fitbit 3P Web API
2023-05-17T05:35:40Z,123068,Withings Fitbit 3P Web API
2023-05-18T06:51:45Z,122892,Withings Fitbit 3P Web API
2023-05-19T05:42:58Z,123723,Withings Fitbit 3P Web API
2023-05-20T07:25:47Z,123446,Withings Fitbit 3P Web API
2023-05-21T08:24:52Z,123760,Withings Fitbit 3P Web API
2023-05-22T07:08:38Z,123899,Withings Fitbit 3P Web API
2023-05-23T08:12:44Z,122879,Withings Fitbit 3P Web API
2023-05-24T07:30:18Z,122237,Withings Fitbit 3P Web API
2023-05-25T05:53:00Z,122350,Withings Fitbit 3P Web API
2023-05-26T04:52:07Z,121847,Withings Fitbit 3P Web API
2023-05-27T04:23:54Z,122338,Withings Fitbit 3P Web API
2023-05-28T08:20:52Z,121822,Withings Fitbit 3P Web API
2023-05-29T09:08:25Z,122590,Withings Fitbit 3P Web API
2023-05-29T21:59:59Z,121835,Fitbit App
2023-05-30T05:48:13Z,122451,Withings Fitbit 3P Web API
2023-05-31T06:34:22Z,121973,Withings Fitbit 3P Web API
2023-06-01T06:01:38Z,121771,Withings Fitbit 3P Web API
2023-06-02T05:56:24Z,121520,Withings Fitbit 3P Web API
2023-06-03T08:34:22Z,122023,Withings Fitbit 3P Web API
2023-06-04T08:38:56Z,121507,Withings Fitbit 3P Web API
2023-06-05T07:25:55Z,122023,Withings Fitbit 3P Web API
2023-06-06T05:54:45Z,121797,Withings Fitbit 3P Web API
2023-06-07T05:13:44Z,122514,Withings Fitbit 3P Web API
2023-06-08T06:15:31Z,121494,Withings Fitbit 3P Web API
2023-06-08T21:59:59Z,121382,Fitbit App
2023-06-09T09:35:31Z,121973,Withings Fitbit 3P Web API
2023-06-10T07:55:12Z,121759,Withings Fitbit 3P Web API
2023-06-11T07:29:54Z,121809,Withings Fitbit 3P Web API
2023-06-12T06:56:41Z,121104,Withings Fitbit 3P Web API
2023-06-13T05:28:03Z,121003,Withings Fitbit 3P Web API
2023-06-14T06:54:59Z,120122,Withings Fitbit 3P Web API
2023-06-15T05:50:05Z,119921,Withings Fitbit 3P Web API
2023-06-16T05:39:42Z,120966,Withings Fitbit 3P Web API
2023-06-17T07:53:18Z,121155,Withings Fitbit 3P Web API
2023-06-18T07:11:49Z,120500,Withings Fitbit 3P Web API
2023-06-19T06:17:26Z,119845,Withings Fitbit 3P Web API
2023-06-20T05:41:48Z,119808,Withings Fitbit 3P Web API
2023-06-21T05:58:23Z,121192,Withings Fitbit 3P Web API
2023-06-22T06:25:19Z,120399,Withings Fitbit 3P Web API
2023-06-22T21:59:59Z,120384,Fitbit App
2023-06-23T05:39:29Z,120462,Withings Fitbit 3P Web API
2023-06-24T05:45:33Z,120286,Withings Fitbit 3P Web API
2023-06-25T07:42:33Z,120890,Withings Fitbit 3P Web API
2023-06-26T05:30:36Z,120273,Withings Fitbit 3P Web API
2023-06-27T04:57:26Z,119543,Withings Fitbit 3P Web API
2023-06-28T06:03:55Z,120135,Withings Fitbit 3P Web API
2023-06-29T05:51:48Z,120361,Withings Fitbit 3P Web API
2023-06-30T06:04:43Z,119342,Withings Fitbit 3P Web API
2023-07-01T08:20:36Z,119128,Withings Fitbit 3P Web API
2023-07-02T06:54:15Z,119291,Withings Fitbit 3P Web API
2023-07-03T05:53:31Z,119908,Withings Fitbit 3P Web API
2023-07-04T05:04:31Z,119531,Withings Fitbit 3P Web API
2023-07-05T06:39:55Z,119858,Withings Fitbit 3P Web API
2023-07-06T06:14:15Z,118712,Withings Fitbit 3P Web API
2023-07-08T08:11:20Z,120072,Withings Fitbit 3P Web API
2023-07-09T07:50:51Z,119505,Withings Fitbit 3P Web API
2023-07-10T06:05:01Z,118964,Withings Fitbit 3P Web API
2023-07-11T06:08:48Z,119795,Withings Fitbit 3P Web API
2023-07-12T07:06:29Z,120110,Withings Fitbit 3P Web API
2023-07-13T06:09:57Z,119908,Withings Fitbit 3P Web API
2023-07-14T05:17:54Z,118712,Withings Fitbit 3P Web API
2023-07-15T07:06:37Z,119820,Withings Fitbit 3P Web API
2023-07-16T07:51:03Z,119304,Withings Fitbit 3P Web API
2023-07-17T06:05:56Z,118914,Withings Fitbit 3P Web API
2023-07-18T04:39:58Z,118133,Withings Fitbit 3P Web API
2023-09-15T13:19:30Z,119871,Withings Fitbit 3P Web API
2023-09-19T21:59:59Z,119976,Fitbit App
2023-09-20T07:26:58Z,119568,Withings Fitbit 3P Web API
2023-09-21T05:18:45Z,118448,Withings Fitbit 3P Web API
2023-09-21T06:42:29Z,118486,Withings Fitbit 3P Web API
2023-09-22T06:52:51Z,118297,Withings Fitbit 3P Web API
2023-09-23T07:02:18Z,119254,Withings Fitbit 3P Web API
2023-09-24T08:51:16Z,118133,Withings Fitbit 3P Web API
2023-09-26T05:28:08Z,119228,Withings Fitbit 3P Web API
2023-09-27T04:44:24Z,120009,Withings Fitbit 3P Web API
2023-09-28T05:26:48Z,120072,Withings Fitbit 3P Web API
2023-09-29T05:47:41Z,120009,Withings Fitbit 3P Web API
2023-09-30T06:20:26Z,120764,Withings Fitbit 3P Web API
2023-10-01T07:08:19Z,119933,Withings Fitbit 3P Web API
2023-10-02T05:12:37Z,119153,Withings Fitbit 3P Web API
2023-10-03T06:15:41Z,118889,Withings Fitbit 3P Web API
2023-10-05T05:22:45Z,119757,Withings Fitbit 3P Web API
2023-10-06T06:10:52Z,118070,Withings Fitbit 3P Web API
2023-10-08T06:47:02Z,117944,Withings Fitbit 3P Web API
2023-10-09T05:24:41Z,118209,Withings Fitbit 3P Web API
2023-10-10T05:04:06Z,117982,Withings Fitbit 3P Web API
2023-10-11T05:28:40Z,119266,Withings Fitbit 3P Web API
2023-10-12T05:43:55Z,118964,Withings Fitbit 3P Web API
2023-10-13T05:21:55Z,119694,Withings Fitbit 3P Web API
2023-10-14T05:21:21Z,118473,Withings Fitbit 3P Web API
2023-10-16T05:25:42Z,117781,Withings Fitbit 3P Web API
2023-10-17T05:19:16Z,117693,Withings Fitbit 3P Web API
2023-10-18T05:27:32Z,118347,Withings Fitbit 3P Web API
2023-10-19T05:34:31Z,118574,Withings Fitbit 3P Web API
2023-10-20T05:09:38Z,118511,Withings Fitbit 3P Web API
2023-10-21T06:48:51Z,118259,Withings Fitbit 3P Web API
2023-10-22T07:58:05Z,117642,Withings Fitbit 3P Web API
2023-10-22T21:59:59Z,117662,Fitbit App
2023-10-23T05:07:52Z,117617,Withings Fitbit 3P Web API
2023-10-24T05:26:24Z,118234,Withings Fitbit 3P Web API
2023-10-25T05:23:17Z,118952,Withings Fitbit 3P Web API
2023-10-26T05:08:41Z,118461,Withings Fitbit 3P Web API
2023-10-27T06:28:44Z,118486,Withings Fitbit 3P Web API
2023-10-28T05:37:16Z,119077,Withings Fitbit 3P Web API
2023-10-29T07:36:10Z,119065,Withings Fitbit 3P Web API
2023-10-30T06:01:35Z,119090,Withings Fitbit 3P Web API
2023-10-31T06:17:58Z,118763,Withings Fitbit 3P Web API
2023-11-01T06:24:36Z,118410,Withings Fitbit 3P Web API
2023-11-02T05:42:33Z,118184,Withings Fitbit 3P Web API
2023-11-03T05:51:43Z,118284,Withings Fitbit 3P Web API
2023-11-04T06:43:54Z,119002,Withings Fitbit 3P Web API
2023-11-05T07:46:00Z,118209,Withings Fitbit 3P Web API
2023-11-06T06:08:10Z,118347,Withings Fitbit 3P Web API
2023-11-07T06:26:21Z,118952,Withings Fitbit 3P Web API
2023-11-08T06:40:51Z,118498,Withings Fitbit 3P Web API
2023-11-09T06:15:26Z,118284,Withings Fitbit 3P Web API
2023-11-10T06:22:27Z,119568,Withings Fitbit 3P Web API
2023-11-11T09:23:18Z,118964,Withings Fitbit 3P Web API
2023-11-12T06:02:33Z,118800,Withings Fitbit 3P Web API
2023-11-13T06:13:30Z,119279,Withings Fitbit 3P Web API
2023-11-14T05:48:06Z,119707,Withings Fitbit 3P Web API
2023-11-15T06:30:25Z,119531,Withings Fitbit 3P Web API
2023-11-16T06:34:59Z,118549,Withings Fitbit 3P Web API
2023-11-17T06:39:40Z,118599,Withings Fitbit 3P Web API
2023-11-18T06:14:14Z,118952,Withings Fitbit 3P Web API
2023-11-19T05:44:35Z,118939,Withings Fitbit 3P Web API
2023-11-20T06:30:09Z,119732,Withings Fitbit 3P Web API
2023-11-21T07:04:33Z,119040,Withings Fitbit 3P Web API
2024-01-12T10:57:49Z,116358,Withings Fitbit 3P Web API
2024-01-12T22:59:59Z,116347,Fitbit App
2024-01-13T08:35:08Z,115767,Withings Fitbit 3P Web API
2024-01-15T09:42:15Z,115540,Withings Fitbit 3P Web API
2024-01-15T11:39:32Z,116347,Fitbit App
2024-01-16T10:30:18Z,115452,Withings Fitbit 3P Web API
2024-01-23T09:36:26Z,115389,Withings Fitbit 3P Web API
2024-02-01T17:38:09Z,115981,Withings Fitbit 3P Web API
2024-02-02T07:55:23Z,115754,Withings Fitbit 3P Web API
2024-02-03T08:00:08Z,115880,Withings Fitbit 3P Web API
2024-02-04T07:31:26Z,115918,Withings Fitbit 3P Web API
2024-02-05T08:28:25Z,116962,Withings Fitbit 3P Web API
2024-02-06T06:21:11Z,116962,Withings Fitbit 3P Web API
2024-02-07T08:02:37Z,117277,Withings Fitbit 3P Web API
2024-02-08T07:26:29Z,117063,Withings Fitbit 3P Web API
2024-02-09T08:05:55Z,115955,Withings Fitbit 3P Web API
2024-02-10T07:39:20Z,115691,Withings Fitbit 3P Web API
2024-02-11T07:55:15Z,116698,Withings Fitbit 3P Web API
2024-02-12T07:42:24Z,116937,Withings Fitbit 3P Web API
2024-02-13T07:08:18Z,117328,Withings Fitbit 3P Web API
2024-02-14T06:24:00Z,117265,Withings Fitbit 3P Web API
2024-02-15T07:45:06Z,117164,Withings Fitbit 3P Web API
2024-02-16T07:37:09Z,116648,Withings Fitbit 3P Web API
2024-02-17T09:16:07Z,117101,Withings Fitbit 3P Web API
2024-02-18T09:13:43Z,117038,Withings Fitbit 3P Web API
2024-02-19T07:21:48Z,117542,Withings Fitbit 3P Web API
2024-02-20T08:38:31Z,117453,Withings Fitbit 3P Web API
2024-02-21T07:22:00Z,117718,Withings Fitbit 3P Web API
2024-02-22T06:39:50Z,117076,Withings Fitbit 3P Web API
2024-02-23T07:52:50Z,118007,Withings Fitbit 3P Web API
2024-02-24T10:24:17Z,117667,Withings Fitbit 3P Web API
2024-02-25T09:02:19Z,117718,Withings Fitbit 3P Web API
2024-02-26T08:16:10Z,117504,Withings Fitbit 3P Web API
2024-02-27T08:59:01Z,117164,Withings Fitbit 3P Web API
2024-02-28T09:53:27Z,116446,Withings Fitbit 3P Web API
2024-02-29T10:04:03Z,115615,Withings Fitbit 3P Web API
2024-03-01T08:12:44Z,116106,Withings Fitbit 3P Web API
2024-03-01T22:59:59Z,116347,Fitbit App
2024-03-02T08:46:45Z,115930,Withings Fitbit 3P Web API
2024-03-03T08:17:57Z,116534,Withings Fitbit 3P Web API
2024-03-04T08:52:55Z,116270,Withings Fitbit 3P Web API
2024-03-05T06:48:47Z,115918,Withings Fitbit 3P Web API
2024-03-06T08:01:15Z,115024,Withings Fitbit 3P Web API
2024-03-07T07:18:01Z,114306,Withings Fitbit 3P Web API
2024-03-08T06:49:43Z,114382,Withings Fitbit 3P Web API
2024-03-09T08:47:35Z,115364,Withings Fitbit 3P Web API
2024-03-10T06:36:15Z,115628,Withings Fitbit 3P Web API
2024-03-11T07:02:53Z,114495,Withings Fitbit 3P Web API
2024-03-12T07:19:30Z,114583,Withings Fitbit 3P Web API
2024-03-13T07:42:12Z,115062,Withings Fitbit 3P Web API
2024-03-14T06:44:48Z,114822,Withings Fitbit 3P Web API
2024-03-15T06:50:46Z,114608,Withings Fitbit 3P Web API
2024-03-16T06:27:18Z,114042,Withings Fitbit 3P Web API
2024-03-16T22:59:59Z,114034,Fitbit App
2024-03-17T07:35:28Z,114671,Withings Fitbit 3P Web API
2024-03-19T07:41:50Z,114948,Withings Fitbit 3P Web API
2024-03-21T07:24:30Z,115666,Withings Fitbit 3P Web API
2024-03-22T06:04:41Z,114835,Withings Fitbit 3P Web API
2024-03-23T07:49:39Z,115376,Withings Fitbit 3P Web API
2024-03-24T08:00:25Z,114520,Withings Fitbit 3P Web API
2024-05-05T06:32:18Z,112770,Withings Fitbit 3P Web API
2024-10-11T16:47:10Z,117051,Withings Fitbit 3P Web API
2024-10-12T06:43:29Z,116157,Withings Fitbit 3P Web API
2024-10-13T09:11:45Z,116195,Withings Fitbit 3P Web API
2024-10-14T06:15:51Z,115477,Withings Fitbit 3P Web API
2024-10-15T06:45:13Z,116446,Withings Fitbit 3P Web API
2024-10-16T08:34:33Z,115502,Withings Fitbit 3P Web API
2024-10-17T06:15:44Z,114533,Withings Fitbit 3P Web API
2024-10-18T09:14:37Z,113589,Withings Fitbit 3P Web API
2024-10-19T06:32:06Z,112695,Withings Fitbit 3P Web API
2024-10-20T07:58:00Z,112972,Withings Fitbit 3P Web API
2024-10-21T06:37:38Z,114357,Withings Fitbit 3P Web API
2024-10-22T04:57:36Z,113752,Withings Fitbit 3P Web API
2024-10-23T06:49:03Z,113488,Withings Fitbit 3P Web API
2024-10-24T06:29:22Z,114671,Withings Fitbit 3P Web API
2024-10-25T06:53:29Z,116031,Withings Fitbit 3P Web API
2024-11-19T07:44:05Z,117504,Withings Fitbit 3P Web API
2024-11-20T05:46:12Z,117025,Withings Fitbit 3P Web API
2024-11-23T07:57:43Z,116094,Withings Fitbit 3P Web API
2024-11-24T07:02:13Z,116811,Withings Fitbit 3P Web API
2024-11-25T07:59:08Z,115729,Withings Fitbit 3P Web API
2024-11-26T07:24:27Z,118524,Withings Fitbit 3P Web API
2024-11-27T07:25:30Z,117894,Withings Fitbit 3P Web API
2024-11-28T06:55:38Z,116962,Withings Fitbit 3P Web API
2024-12-15T08:18:11Z,118561,Withings Fitbit 3P Web API
2024-12-22T10:44:55Z,120374,Withings Fitbit 3P Web API
2024-12-23T09:29:10Z,118524,Withings Fitbit 3P Web API
2024-12-24T10:06:49Z,119833,Withings Fitbit 3P Web API
2024-12-24T10:07:42Z,119808,Withings Fitbit 3P Web API
2024-12-25T10:13:57Z,119594,Withings Fitbit 3P Web API
2024-12-25T10:14:40Z,119380,Withings Fitbit 3P Web API
2024-12-25T10:15:26Z,119531,Withings Fitbit 3P Web API
2024-12-26T09:43:41Z,119178,Withings Fitbit 3P Web API
2024-12-27T08:44:48Z,118800,Withings Fitbit 3P Web API
2024-12-27T08:45:46Z,118775,Withings Fitbit 3P Web API
2024-12-28T08:57:26Z,118284,Withings Fitbit 3P Web API
2024-12-29T07:34:48Z,117315,Withings Fitbit 3P Web API
2024-12-30T07:48:59Z,117756,Withings Fitbit 3P Web API
2024-12-31T09:02:46Z,117982,Withings Fitbit 3P Web API
2025-01-03T07:28:12Z,119216,Withings Fitbit 3P Web API
2025-01-04T08:43:04Z,117076,Withings Fitbit 3P Web API
2025-01-05T08:38:05Z,117038,Withings Fitbit 3P Web API
2025-01-06T08:03:51Z,116786,Withings Fitbit 3P Web API
2025-01-07T07:42:17Z,117730,Withings Fitbit 3P Web API
2025-01-08T07:48:17Z,118020,Withings Fitbit 3P Web API
2025-01-09T09:07:09Z,118221,Withings Fitbit 3P Web API
2025-01-10T07:24:25Z,117441,Withings Fitbit 3P Web API
2025-08-13T05:13:19Z,128280,Withings Fitbit 3P Web API
2025-08-14T04:21:35Z,127411,Withings Fitbit 3P Web API
2025-08-15T07:19:48Z,125359,Withings Fitbit 3P Web API
2025-08-15T07:20:57Z,125460,Withings Fitbit 3P Web API
2025-08-16T06:37:07Z,124805,Withings Fitbit 3P Web API
2025-08-16T06:38:25Z,124868,Withings Fitbit 3P Web API
2025-08-17T06:46:06Z,124856,Withings Fitbit 3P Web API
2025-08-17T06:47:18Z,124856,Withings Fitbit 3P Web API
2025-08-18T06:07:40Z,125246,Withings Fitbit 3P Web API
2025-08-19T06:07:25Z,125875,Withings Fitbit 3P Web API
2025-08-20T20:42:14Z,125787,Withings Fitbit 3P Web API
2025-08-20T20:43:34Z,125624,Withings Fitbit 3P Web API
2025-08-21T14:08:19Z,124994,Withings Fitbit 3P Web API
2025-08-22T11:17:30Z,125019,Withings Fitbit 3P Web API
2025-08-22T11:18:15Z,125019,Withings Fitbit 3P Web API
2025-08-23T10:28:04Z,125259,Withings Fitbit 3P Web API
2025-08-24T11:14:06Z,125762,Withings Fitbit 3P Web API
2025-08-25T11:36:40Z,126064,Withings Fitbit 3P Web API
2025-08-25T11:37:22Z,126077,Withings Fitbit 3P Web API
2025-08-25T11:38:09Z,126039,Withings Fitbit 3P Web API
2025-08-26T11:06:45Z,126215,Withings Fitbit 3P Web API
2025-08-27T12:28:17Z,125107,Withings Fitbit 3P Web API
2025-08-28T11:55:01Z,125674,Withings Fitbit 3P Web API
2025-09-02T15:47:13Z,126731,Withings Fitbit 3P Web API
2025-09-05T12:46:47Z,128116,Withings Fitbit 3P Web API
2025-09-22T05:42:10Z,122829,Withings Fitbit 3P Web API
2025-10-02T06:09:57Z,126870,Withings Fitbit 3P Web API
2025-10-03T07:04:28Z,126744,Withings Fitbit 3P Web API
2025-10-04T06:22:06Z,125447,Withings Fitbit 3P Web API
2025-10-05T06:10:45Z,126291,Withings Fitbit 3P Web API
2025-10-07T05:56:08Z,123672,Withings Fitbit 3P Web API
2025-10-08T05:39:24Z,123496,Withings Fitbit 3P Web API
2025-10-09T05:25:29Z,123307,Withings Fitbit 3P Web API
2025-10-11T09:16:43Z,123546,Withings Fitbit 3P Web API
2025-10-11T09:17:43Z,123546,Withings Fitbit 3P Web API
2025-10-12T06:31:52Z,123685,Withings Fitbit 3P Web API
2025-10-22T06:37:33Z,124491,Withings Fitbit 3P Web API
2025-10-30T06:28:07Z,125082,Withings Fitbit 3P Web API
2025-11-30T09:21:28Z,127751,Withings Fitbit 3P Web API
2025-11-30T09:22:30Z,127801,Withings Fitbit 3P Web API
2025-12-01T11:22:28Z,125535,Withings Fitbit 3P Web API
2025-12-02T11:48:51Z,125850,Withings Fitbit 3P Web API
2026-01-08T07:03:48Z,129539,Withings Fitbit 3P Web API
2026-01-09T06:56:52Z,127877,Withings Fitbit 3P Web API
2026-01-10T08:00:32Z,127940,Withings Fitbit 3P Web API
2026-01-11T08:24:40Z,127046,Withings Fitbit 3P Web API
2026-01-12T06:25:40Z,126719,Withings Fitbit 3P Web API
2026-01-13T06:17:52Z,126958,Withings Fitbit 3P Web API
2026-01-14T05:55:46Z,126543,Withings Fitbit 3P Web API
2026-01-15T07:17:19Z,126341,Withings Fitbit 3P Web API
2026-01-16T08:45:43Z,127197,Withings Fitbit 3P Web API
2026-01-22T08:54:46Z,125787,Withings Fitbit 3P Web API
2026-01-23T06:25:37Z,126152,Withings Fitbit 3P Web API
2026-01-24T07:35:38Z,126177,Withings Fitbit 3P Web API
2026-01-25T06:31:48Z,125586,Withings Fitbit 3P Web API
2026-01-26T06:53:20Z,123358,Withings Fitbit 3P Web API
2026-01-26T06:54:45Z,125271,Withings Fitbit 3P Web API
2026-01-26T06:55:41Z,125359,Withings Fitbit 3P Web API
2026-01-27T07:13:10Z,124969,Withings Fitbit 3P Web API
2026-01-27T07:14:05Z,124881,Withings Fitbit 3P Web API
2026-01-28T08:57:31Z,124415,Withings Fitbit 3P Web API
2026-01-29T04:42:01Z,124012,Withings Fitbit 3P Web API
2026-01-29T07:06:07Z,123496,Withings Fitbit 3P Web API
2026-01-30T07:29:34Z,123144,Withings Fitbit 3P Web API
2026-01-31T06:42:07Z,123748,Withings Fitbit 3P Web API
2026-02-01T08:35:04Z,124830,Withings Fitbit 3P Web API
2026-02-02T06:25:12Z,123912,Withings Fitbit 3P Web API
2026-02-02T08:07:37Z,123622,Withings Fitbit 3P Web API
2026-02-02T08:08:36Z,123622,Withings Fitbit 3P Web API
2026-02-03T08:25:06Z,123081,Withings Fitbit 3P Web API
2026-02-04T05:53:31Z,124919,Withings Fitbit 3P Web API
2026-02-05T07:12:05Z,124277,Withings Fitbit 3P Web API
2026-02-06T07:17:56Z,123395,Withings Fitbit 3P Web API
2026-02-09T09:49:51Z,122288,Withings Fitbit 3P Web API
2026-02-10T07:35:59Z,123521,Withings Fitbit 3P Web API
2026-02-11T07:14:56Z,123937,Withings Fitbit 3P Web API
2026-02-14T09:17:20Z,122804,Withings Fitbit 3P Web API
2026-02-15T06:07:30Z,123282,Withings Fitbit 3P Web API
2026-02-16T07:07:19Z,121922,Withings Fitbit 3P Web API
2026-02-17T08:50:52Z,123458,Withings Fitbit 3P Web API
2026-02-18T08:53:17Z,123572,Withings Fitbit 3P Web API
2026-02-19T06:33:12Z,123974,Withings Fitbit 3P Web API
2026-02-20T07:39:23Z,123836,Withings Fitbit 3P Web API
2026-02-21T07:24:51Z,123345,Withings Fitbit 3P Web API
2026-02-22T07:35:36Z,123295,Withings Fitbit 3P Web API
2026-02-24T09:04:33Z,121255,Withings Fitbit 3P Web API
2026-02-24T09:05:31Z,122074,Withings Fitbit 3P Web API
2026-02-25T06:58:22Z,122174,Withings Fitbit 3P Web API
2026-02-26T07:05:17Z,122061,Withings Fitbit 3P Web API
2026-02-27T07:15:57Z,121507,Withings Fitbit 3P Web API
2026-02-28T07:09:16Z,122325,Withings Fitbit 3P Web API
