timestamp,steps,data source
2023-07-01T00:24:00Z,8,Charge 5
2023-07-01T04:42:00Z,9,Charge 5
2023-07-01T04:47:00Z,1,Charge 5
2023-07-01T07:45:00Z,17,Charge 5
2023-07-01T07:52:00Z,4,Charge 5
2023-07-01T07:53:00Z,4,Charge 5
2023-07-01T07:54:00Z,7,Charge 5
2023-07-01T08:02:00Z,12,Charge 5
2023-07-01T08:03:00Z,12,Charge 5
2023-07-01T08:05:00Z,13,Charge 5
2023-07-01T08:14:00Z,9,Charge 5
2023-07-01T08:18:00Z,7,Charge 5
2023-07-01T08:19:00Z,9,Charge 5
2023-07-01T08:21:00Z,18,Charge 5
2023-07-01T08:23:00Z,25,Charge 5
2023-07-01T08:26:00Z,28,Charge 5
2023-07-01T08:36:00Z,10,Charge 5
2023-07-01T08:37:00Z,19,Charge 5
2023-07-01T08:38:00Z,66,Charge 5
2023-07-01T08:39:00Z,2,Charge 5
2023-07-01T08:41:00Z,8,Charge 5
2023-07-01T08:42:00Z,8,Charge 5
2023-07-01T08:43:00Z,8,Charge 5
2023-07-01T08:44:00Z,10,Charge 5
2023-07-01T08:55:00Z,6,Charge 5
2023-07-01T08:56:00Z,29,Charge 5
2023-07-01T08:57:00Z,12,Charge 5
2023-07-01T08:58:00Z,34,Charge 5
2023-07-01T08:59:00Z,108,Charge 5
2023-07-01T09:00:00Z,105,Charge 5
2023-07-01T09:01:00Z,120,Charge 5
2023-07-01T09:02:00Z,127,Charge 5
2023-07-01T09:03:00Z,109,Charge 5
2023-07-01T09:04:00Z,87,Charge 5
2023-07-01T09:05:00Z,88,Charge 5
2023-07-01T09:06:00Z,59,Charge 5
2023-07-01T09:07:00Z,98,Charge 5
2023-07-01T09:08:00Z,97,Charge 5
2023-07-01T09:09:00Z,120,Charge 5
2023-07-01T09:10:00Z,137,Charge 5
2023-07-01T09:11:00Z,128,Charge 5
2023-07-01T09:12:00Z,116,Charge 5
2023-07-01T09:13:00Z,37,Charge 5
2023-07-01T11:10:00Z,14,Charge 5
2023-07-01T11:22:00Z,17,Charge 5
2023-07-01T11:23:00Z,14,Charge 5
2023-07-01T11:24:00Z,9,Charge 5
2023-07-01T11:35:00Z,10,Charge 5
2023-07-01T11:37:00Z,46,Charge 5
2023-07-01T11:38:00Z,12,Charge 5
2023-07-01T12:03:00Z,8,Charge 5
2023-07-01T13:12:00Z,8,Charge 5
2023-07-01T13:13:00Z,10,Charge 5
2023-07-01T13:24:00Z,12,Charge 5
2023-07-01T14:00:00Z,23,Charge 5
2023-07-01T14:02:00Z,22,Charge 5
2023-07-01T14:15:00Z,25,Charge 5
2023-07-01T14:16:00Z,26,Charge 5
2023-07-01T14:17:00Z,24,Charge 5
2023-07-01T14:19:00Z,8,Charge 5
2023-07-01T14:20:00Z,16,Charge 5
2023-07-01T14:51:00Z,21,Charge 5
2023-07-01T15:24:00Z,7,Charge 5
2023-07-01T15:26:00Z,9,Charge 5
2023-07-01T15:30:00Z,8,Charge 5
2023-07-01T15:35:00Z,9,Charge 5
2023-07-01T15:37:00Z,7,Charge 5
2023-07-01T15:38:00Z,14,Charge 5
2023-07-01T15:44:00Z,11,Charge 5
2023-07-01T15:45:00Z,23,Charge 5
2023-07-01T15:46:00Z,6,Charge 5
2023-07-01T15:59:00Z,8,Charge 5
2023-07-01T16:15:00Z,8,Charge 5
2023-07-01T16:17:00Z,10,Charge 5
2023-07-01T16:20:00Z,11,Charge 5
2023-07-01T16:23:00Z,53,Charge 5
2023-07-01T16:28:00Z,57,Charge 5
2023-07-01T16:29:00Z,37,Charge 5
2023-07-01T16:30:00Z,6,Charge 5
2023-07-01T16:31:00Z,16,Charge 5
2023-07-01T16:39:00Z,22,Charge 5
2023-07-01T18:25:00Z,10,Charge 5
2023-07-01T18:36:00Z,9,Charge 5
2023-07-01T18:40:00Z,13,Charge 5
2023-07-01T18:51:00Z,18,Charge 5
2023-07-01T18:55:00Z,7,Charge 5
2023-07-01T19:06:00Z,4,Charge 5
2023-07-01T19:15:00Z,9,Charge 5
2023-07-01T19:40:00Z,5,Charge 5
2023-07-01T19:48:00Z,22,Charge 5
2023-07-01T20:37:00Z,15,Charge 5
2023-07-01T20:38:00Z,6,Charge 5
2023-07-01T21:35:00Z,8,Charge 5
2023-07-01T22:19:00Z,6,Charge 5
2023-07-01T22:20:00Z,1,Charge 5
2023-07-01T22:54:00Z,8,Charge 5
2023-07-02T05:41:00Z,8,Charge 5
2023-07-02T05:42:00Z,7,Charge 5
2023-07-02T05:45:00Z,12,Charge 5
2023-07-02T05:52:00Z,4,Charge 5
2023-07-02T05:53:00Z,12,Charge 5
2023-07-02T05:58:00Z,14,Charge 5
2023-07-02T06:00:00Z,22,Charge 5
2023-07-02T06:02:00Z,13,Charge 5
2023-07-02T06:03:00Z,18,Charge 5
2023-07-02T06:04:00Z,6,Charge 5
2023-07-02T06:13:00Z,30,Charge 5
2023-07-02T06:15:00Z,23,Charge 5
2023-07-02T06:17:00Z,13,Charge 5
2023-07-02T06:52:00Z,24,Charge 5
2023-07-02T06:55:00Z,15,Charge 5
2023-07-02T06:56:00Z,20,Charge 5
2023-07-02T07:23:00Z,10,Charge 5
2023-07-02T07:24:00Z,17,Charge 5
2023-07-02T07:32:00Z,5,Charge 5
2023-07-02T07:33:00Z,15,Charge 5
2023-07-02T07:34:00Z,6,Charge 5
2023-07-02T07:38:00Z,6,Charge 5
2023-07-02T08:31:00Z,7,Charge 5
2023-07-02T08:32:00Z,30,Charge 5
2023-07-02T08:41:00Z,4,Charge 5
2023-07-02T08:56:00Z,20,Charge 5
2023-07-02T08:57:00Z,9,Charge 5
2023-07-02T09:37:00Z,9,Charge 5
2023-07-02T09:39:00Z,26,Charge 5
2023-07-02T10:12:00Z,6,Charge 5
2023-07-02T10:25:00Z,10,Charge 5
2023-07-02T10:26:00Z,7,Charge 5
2023-07-02T10:37:00Z,25,Charge 5
2023-07-02T10:38:00Z,20,Charge 5
2023-07-02T10:40:00Z,7,Charge 5
2023-07-02T10:44:00Z,39,Charge 5
2023-07-02T10:45:00Z,24,Charge 5
2023-07-02T11:01:00Z,7,Charge 5
2023-07-02T11:14:00Z,7,Charge 5
2023-07-02T11:17:00Z,10,Charge 5
2023-07-02T11:27:00Z,18,Charge 5
2023-07-02T11:57:00Z,7,Charge 5
2023-07-02T12:11:00Z,17,Charge 5
2023-07-02T12:12:00Z,10,Charge 5
2023-07-02T12:13:00Z,38,Charge 5
2023-07-02T12:14:00Z,16,Charge 5
2023-07-02T12:15:00Z,7,Charge 5
2023-07-02T12:16:00Z,32,Charge 5
2023-07-02T12:17:00Z,26,Charge 5
2023-07-02T12:18:00Z,43,Charge 5
2023-07-02T12:19:00Z,9,Charge 5
2023-07-02T12:20:00Z,43,Charge 5
2023-07-02T12:21:00Z,37,Charge 5
2023-07-02T12:22:00Z,27,Charge 5
2023-07-02T12:23:00Z,24,Charge 5
2023-07-02T12:24:00Z,15,Charge 5
2023-07-02T12:25:00Z,20,Charge 5
2023-07-02T12:26:00Z,30,Charge 5
2023-07-02T12:27:00Z,25,Charge 5
2023-07-02T12:28:00Z,25,Charge 5
2023-07-02T12:29:00Z,10,Charge 5
2023-07-02T13:08:00Z,17,Charge 5
2023-07-02T13:18:00Z,27,Charge 5
2023-07-02T13:19:00Z,36,Charge 5
2023-07-02T13:20:00Z,30,Charge 5
2023-07-02T13:21:00Z,19,Charge 5
2023-07-02T13:22:00Z,12,Charge 5
2023-07-02T13:23:00Z,18,Charge 5
2023-07-02T13:24:00Z,20,Charge 5
2023-07-02T13:25:00Z,13,Charge 5
2023-07-02T13:26:00Z,32,Charge 5
2023-07-02T13:41:00Z,7,Charge 5
2023-07-02T13:42:00Z,5,Charge 5
2023-07-02T13:43:00Z,19,Charge 5
2023-07-02T13:44:00Z,27,Charge 5
2023-07-02T13:51:00Z,30,Charge 5
2023-07-02T13:53:00Z,9,Charge 5
2023-07-02T13:55:00Z,13,Charge 5
2023-07-02T13:57:00Z,7,Charge 5
2023-07-02T13:58:00Z,51,Charge 5
2023-07-02T14:01:00Z,41,Charge 5
2023-07-02T14:06:00Z,7,Charge 5
2023-07-02T14:07:00Z,19,Charge 5
2023-07-02T14:09:00Z,8,Charge 5
2023-07-02T14:10:00Z,9,Charge 5
2023-07-02T14:11:00Z,12,Charge 5
2023-07-02T14:12:00Z,15,Charge 5
2023-07-02T14:13:00Z,32,Charge 5
2023-07-02T14:14:00Z,13,Charge 5
2023-07-02T14:16:00Z,7,Charge 5
2023-07-02T14:17:00Z,40,Charge 5
2023-07-02T14:18:00Z,7,Charge 5
2023-07-02T14:19:00Z,35,Charge 5
2023-07-02T14:21:00Z,8,Charge 5
2023-07-02T14:22:00Z,21,Charge 5
2023-07-02T14:23:00Z,16,Charge 5
2023-07-02T14:24:00Z,24,Charge 5
