start time,end time,data source
2022-01-03T00:10:00Z,2022-01-03T01:23:00Z,Fitbit App
2022-01-03T01:38:00Z,2022-01-03T02:02:00Z,Fitbit App
2022-01-03T02:09:00Z,2022-01-03T02:20:00Z,Fitbit App
2022-01-03T02:29:00Z,2022-01-03T02:47:00Z,Fitbit App
2022-01-03T02:51:00Z,2022-01-03T03:04:00Z,Fitbit App
2022-01-03T03:05:00Z,2022-01-03T03:54:00Z,Fitbit App
2022-01-03T03:56:00Z,2022-01-03T04:28:00Z,Fitbit App
2022-01-03T04:32:00Z,2022-01-03T04:59:00Z,Fitbit App
2022-01-03T05:01:00Z,2022-01-03T05:26:00Z,Fitbit App
2022-01-03T05:36:00Z,2022-01-03T06:47:00Z,Fitbit App
2022-01-03T13:22:00Z,2022-01-03T13:33:00Z,Fitbit App
2022-01-03T13:52:00Z,2022-01-03T15:24:00Z,Fitbit App
2022-01-03T15:25:00Z,2022-01-03T15:48:00Z,Fitbit App
2022-01-03T16:07:00Z,2022-01-03T17:22:00Z,Fitbit App
2022-01-03T17:24:00Z,2022-01-03T18:22:00Z,Fitbit App
2022-01-03T18:37:00Z,2022-01-03T18:53:00Z,Fitbit App
2022-01-03T19:10:00Z,2022-01-03T19:52:00Z,Fitbit App
2022-01-03T20:51:00Z,2022-01-03T21:13:00Z,Fitbit App
2022-01-03T21:15:00Z,2022-01-03T21:43:00Z,Fitbit App
2022-01-03T22:06:00Z,2022-01-03T22:23:00Z,Fitbit App
2022-01-03T22:25:00Z,2022-01-03T22:51:00Z,Fitbit App
2022-01-03T22:54:00Z,2022-01-03T23:10:00Z,Fitbit App
2022-01-03T23:17:00Z,2022-01-03T23:30:00Z,Fitbit App
2022-01-03T23:40:00Z,2022-01-04T00:04:00Z,Fitbit App
