timestamp,distance,data source
2021-11-01T00:10:00Z,15.30,Charge 4
2021-11-01T00:11:00Z,5.30,Charge 4
2021-11-01T04:09:00Z,4.60,Charge 4
2021-11-01T04:51:00Z,5.30,Charge 4
2021-11-01T05:11:00Z,16.10,Charge 4
2021-11-01T05:12:00Z,7.60,Charge 4
2021-11-01T06:31:00Z,3.00,Charge 4
2021-11-01T08:15:00Z,16.10,Charge 4
2021-11-01T08:16:00Z,7.60,Charge 4
2021-11-01T08:19:00Z,4.60,Charge 4
2021-11-01T08:21:00Z,16.10,Charge 4
2021-11-01T08:28:00Z,6.10,Charge 4
2021-11-01T08:29:00Z,4.60,Charge 4
2021-11-01T09:09:00Z,6.10,Charge 4
2021-11-01T09:12:00Z,4.60,Charge 4
2021-11-01T09:13:00Z,6.10,Charge 4
2021-11-01T09:14:00Z,13.80,Charge 4
2021-11-01T10:43:00Z,15.30,Charge 4
2021-11-01T10:44:00Z,6.10,Charge 4
2021-11-01T10:47:00Z,6.10,Charge 4
2021-11-01T10:48:00Z,3.00,Charge 4
2021-11-01T11:33:00Z,3.00,Charge 4
2021-11-01T11:45:00Z,8.40,Charge 4
2021-11-01T11:47:00Z,4.60,Charge 4
2021-11-01T12:44:00Z,4.60,Charge 4
2021-11-01T12:47:00Z,6.10,Charge 4
2021-11-01T12:57:00Z,6.90,Charge 4
2021-11-01T13:26:00Z,6.10,Charge 4
2021-11-01T13:27:00Z,27.60,Charge 4
2021-11-01T13:28:00Z,15.30,Charge 4
2021-11-01T13:32:00Z,36.10,Charge 4
2021-11-01T13:33:00Z,6.90,Charge 4
2021-11-01T13:34:00Z,16.10,Charge 4
2021-11-01T13:35:00Z,5.30,Charge 4
2021-11-01T13:41:00Z,14.60,Charge 4
2021-11-01T13:42:00Z,26.10,Charge 4
2021-11-01T13:43:00Z,14.60,Charge 4
2021-11-01T13:44:00Z,6.90,Charge 4
2021-11-01T13:46:00Z,5.30,Charge 4
2021-11-01T13:47:00Z,10.00,Charge 4
2021-11-01T13:48:00Z,6.10,Charge 4
2021-11-01T13:49:00Z,24.50,Charge 4
2021-11-01T13:52:00Z,39.90,Charge 4
2021-11-01T13:53:00Z,16.10,Charge 4
2021-11-01T14:03:00Z,6.10,Charge 4
2021-11-01T14:07:00Z,15.30,Charge 4
2021-11-01T14:14:00Z,3.00,Charge 4
2021-11-01T14:15:00Z,13.00,Charge 4
2021-11-01T14:19:00Z,29.10,Charge 4
2021-11-01T14:20:00Z,36.10,Charge 4
2021-11-01T14:21:00Z,30.70,Charge 4
2021-11-01T14:22:00Z,6.10,Charge 4
2021-11-01T14:24:00Z,15.30,Charge 4
2021-11-01T14:25:00Z,9.90,Charge 4
2021-11-01T14:26:00Z,55.30,Charge 4
2021-11-01T14:27:00Z,18.40,Charge 4
2021-11-01T14:28:00Z,16.90,Charge 4
2021-11-01T14:29:00Z,8.40,Charge 4
