timestamp,distance,data source
2022-11-01T00:45:00Z,3.80,Charge 4
2022-11-01T05:37:00Z,10.00,Charge 4
2022-11-01T05:46:00Z,4.60,Charge 4
2022-11-01T06:14:00Z,5.30,Charge 4
2022-11-01T06:54:00Z,5.30,Charge 4
2022-11-01T06:55:00Z,9.20,Charge 4
2022-11-01T07:18:00Z,5.30,Charge 4
2022-11-01T07:20:00Z,15.30,Charge 4
2022-11-01T07:21:00Z,10.70,Charge 4
2022-11-01T07:22:00Z,18.40,Charge 4
2022-11-01T07:23:00Z,4.60,Charge 4
2022-11-01T07:48:00Z,13.00,Charge 4
2022-11-01T08:29:00Z,18.40,Charge 4
2022-11-01T08:30:00Z,6.10,Charge 4
2022-11-01T09:31:00Z,32.20,Charge 4
2022-11-01T09:32:00Z,3.80,Charge 4
2022-11-01T09:56:00Z,5.30,Charge 4
2022-11-01T10:10:00Z,12.20,Charge 4
2022-11-01T10:11:00Z,26.10,Charge 4
2022-11-01T10:12:00Z,20.70,Charge 4
2022-11-01T10:13:00Z,23.80,Charge 4
2022-11-01T10:14:00Z,31.40,Charge 4
2022-11-01T10:15:00Z,26.10,Charge 4
2022-11-01T10:26:00Z,6.90,Charge 4
2022-11-01T10:27:00Z,35.30,Charge 4
2022-11-01T10:28:00Z,39.90,Charge 4
2022-11-01T10:29:00Z,26.10,Charge 4
2022-11-01T10:30:00Z,48.40,Charge 4
2022-11-01T10:31:00Z,57.60,Charge 4
2022-11-01T10:32:00Z,35.30,Charge 4
2022-11-01T10:45:00Z,34.50,Charge 4
2022-11-01T10:46:00Z,29.10,Charge 4
2022-11-01T11:17:00Z,6.10,Charge 4
2022-11-01T11:19:00Z,30.70,Charge 4
2022-11-01T11:43:00Z,3.80,Charge 4
2022-11-01T11:54:00Z,5.30,Charge 4
2022-11-01T12:16:00Z,3.80,Charge 4
2022-11-01T12:31:00Z,7.60,Charge 4
2022-11-01T12:57:00Z,3.80,Charge 4
2022-11-01T13:04:00Z,13.00,Charge 4
2022-11-01T13:05:00Z,3.80,Charge 4
2022-11-01T13:19:00Z,16.10,Charge 4
2022-11-01T13:20:00Z,5.30,Charge 4
2022-11-01T14:22:00Z,6.90,Charge 4
2022-11-01T14:27:00Z,6.90,Charge 4
2022-11-01T14:28:00Z,39.90,Charge 4
2022-11-01T14:29:00Z,11.50,Charge 4
2022-11-01T14:30:00Z,29.20,Charge 4
2022-11-01T14:31:00Z,19.90,Charge 4
2022-11-01T14:32:00Z,22.20,Charge 4
