start time,end time,data source
2021-06-15T06:48:00Z,2021-06-15T07:42:00Z,Fitbit App
2021-06-15T07:43:00Z,2021-06-15T08:42:00Z,Fitbit App
2021-06-15T09:07:00Z,2021-06-15T09:44:00Z,Fitbit App
2021-06-15T09:54:00Z,2021-06-15T10:13:00Z,Fitbit App
2021-06-15T10:14:00Z,2021-06-15T10:27:00Z,Fitbit App
2021-06-15T10:37:00Z,2021-06-15T11:50:00Z,Fitbit App
2021-06-15T11:51:00Z,2021-06-15T13:26:00Z,Fitbit App
2021-06-15T13:32:00Z,2021-06-15T13:50:00Z,Fitbit App
2021-06-15T13:59:00Z,2021-06-15T14:56:00Z,Fitbit App
2021-06-15T14:57:00Z,2021-06-15T15:38:00Z,Fitbit App
2021-06-15T15:43:00Z,2021-06-15T17:25:00Z,Fitbit App
2021-06-15T17:30:00Z,2021-06-15T17:46:00Z,Fitbit App
2021-06-15T17:47:00Z,2021-06-15T18:48:00Z,Fitbit App
2021-06-15T19:04:00Z,2021-06-15T19:46:00Z,Fitbit App
2021-06-15T20:14:00Z,2021-06-15T20:44:00Z,Fitbit App
2021-06-15T20:45:00Z,2021-06-15T22:00:00Z,Fitbit App
2021-06-15T22:00:00Z,2021-06-15T22:41:00Z,Fitbit App
