start time,end time,data source
2023-08-15T00:12:00Z,2023-08-15T00:22:00Z,Fitbit App
2023-08-15T00:42:00Z,2023-08-15T00:53:00Z,Fitbit App
2023-08-15T00:56:00Z,2023-08-15T01:06:00Z,Fitbit App
2023-08-15T01:07:00Z,2023-08-15T01:30:00Z,Fitbit App
2023-08-15T01:31:00Z,2023-08-15T04:00:00Z,Fitbit App
2023-08-15T04:00:00Z,2023-08-15T04:19:00Z,Fitbit App
2023-08-15T12:37:00Z,2023-08-15T13:03:00Z,Fitbit App
2023-08-15T13:30:00Z,2023-08-15T13:42:00Z,Fitbit App
2023-08-15T13:49:00Z,2023-08-15T14:27:00Z,Fitbit App
2023-08-15T14:31:00Z,2023-08-15T14:49:00Z,Fitbit App
2023-08-15T14:50:00Z,2023-08-15T15:00:00Z,Fitbit App
2023-08-15T15:11:00Z,2023-08-15T16:12:00Z,Fitbit App
2023-08-15T16:35:00Z,2023-08-15T17:46:00Z,Fitbit App
2023-08-15T17:47:00Z,2023-08-15T18:44:00Z,Fitbit App
2023-08-15T18:50:00Z,2023-08-15T19:15:00Z,Fitbit App
2023-08-15T19:19:00Z,2023-08-15T19:55:00Z,Fitbit App
2023-08-15T21:35:00Z,2023-08-15T22:03:00Z,Fitbit App
2023-08-15T22:04:00Z,2023-08-15T22:25:00Z,Fitbit App
2023-08-15T22:26:00Z,2023-08-15T22:55:00Z,Fitbit App
2023-08-15T23:12:00Z,2023-08-15T23:26:00Z,Fitbit App
2023-08-15T23:31:00Z,2023-08-15T23:50:00Z,Fitbit App
2023-08-15T23:51:00Z,2023-08-16T00:31:00Z,Fitbit App
