timestamp,floors,data source
2022-09-01T21:00:00Z,1,Fitbit App
2022-09-01T22:21:00Z,1,Fitbit App
2022-09-01T22:23:00Z,1,Fitbit App
2022-09-02T08:33:00Z,1,Fitbit App
2022-09-02T10:03:00Z,1,Fitbit App
2022-09-02T10:38:00Z,1,Fitbit App
2022-09-02T10:56:00Z,1,Fitbit App
2022-09-02T14:52:00Z,1,Fitbit App
2022-09-02T19:58:00Z,1,Fitbit App
2022-09-03T08:09:00Z,1,Fitbit App
2022-09-03T08:11:00Z,2,Fitbit App
2022-09-03T08:30:00Z,1,Fitbit App
2022-09-03T08:32:00Z,1,Fitbit App
2022-09-03T08:41:00Z,2,Fitbit App
2022-09-03T08:44:00Z,2,Fitbit App
2022-09-03T12:00:00Z,1,Fitbit App
2022-09-03T12:09:00Z,1,Fitbit App
2022-09-03T12:15:00Z,1,Fitbit App
2022-09-03T12:16:00Z,1,Fitbit App
2022-09-03T13:04:00Z,1,Fitbit App
2022-09-03T13:08:00Z,1,Fitbit App
2022-09-03T13:11:00Z,1,Fitbit App
2022-09-03T13:13:00Z,1,Fitbit App
2022-09-03T13:14:00Z,1,Fitbit App
2022-09-03T13:15:00Z,2,Fitbit App
2022-09-03T13:17:00Z,1,Fitbit App
2022-09-03T13:23:00Z,2,Fitbit App
2022-09-03T13:24:00Z,1,Fitbit App
2022-09-03T13:34:00Z,1,Fitbit App
2022-09-03T13:35:00Z,2,Fitbit App
2022-09-03T13:39:00Z,1,Fitbit App
2022-09-03T13:41:00Z,2,Fitbit App
2022-09-03T13:42:00Z,1,Fitbit App
2022-09-03T13:43:00Z,2,Fitbit App
2022-09-03T13:50:00Z,1,Fitbit App
2022-09-03T14:04:00Z,1,Fitbit App
2022-09-03T14:05:00Z,1,Fitbit App
2022-09-03T14:06:00Z,1,Fitbit App
2022-09-03T14:08:00Z,1,Fitbit App
2022-09-03T14:10:00Z,1,Fitbit App
2022-09-03T15:15:00Z,1,Fitbit App
2022-09-03T16:48:00Z,2,Fitbit App
2022-09-03T17:01:00Z,1,Fitbit App
2022-09-03T17:20:00Z,2,Fitbit App
2022-09-03T17:32:00Z,1,Fitbit App
2022-09-03T17:34:00Z,1,Fitbit App
2022-09-03T17:39:00Z,1,Fitbit App
2022-09-03T17:40:00Z,1,Fitbit App
2022-09-03T17:41:00Z,1,Fitbit App
2022-09-03T17:45:00Z,1,Fitbit App
2022-09-03T17:54:00Z,1,Fitbit App
2022-09-03T17:57:00Z,1,Fitbit App
2022-09-03T18:05:00Z,1,Fitbit App
2022-09-03T18:07:00Z,1,Fitbit App
2022-09-03T18:14:00Z,1,Fitbit App
2022-09-03T18:15:00Z,1,Fitbit App
2022-09-03T18:16:00Z,1,Fitbit App
2022-09-03T21:02:00Z,1,Fitbit App
2022-09-03T21:21:00Z,1,Fitbit App
2022-09-04T08:26:00Z,1,Fitbit App
2022-09-04T09:55:00Z,1,Fitbit App
2022-09-04T09:58:00Z,1,Fitbit App
2022-09-04T11:33:00Z,1,Fitbit App
2022-09-04T12:01:00Z,1,Fitbit App
2022-09-04T12:48:00Z,1,Fitbit App
2022-09-04T13:16:00Z,1,Fitbit App
2022-09-04T18:18:00Z,1,Fitbit App
2022-09-04T19:53:00Z,1,Fitbit App
2022-09-05T16:32:00Z,1,Fitbit App
2022-09-06T06:37:00Z,1,Fitbit App
2022-09-06T07:55:00Z,1,Fitbit App
2022-09-06T09:50:00Z,1,Fitbit App
2022-09-06T10:02:00Z,1,Fitbit App
2022-09-06T10:15:00Z,1,Fitbit App
2022-09-06T10:35:00Z,1,Fitbit App
2022-09-06T10:38:00Z,1,Fitbit App
2022-09-06T11:52:00Z,1,Fitbit App
2022-09-06T12:11:00Z,1,Fitbit App
2022-09-06T12:54:00Z,1,Fitbit App
2022-09-06T12:58:00Z,1,Fitbit App
2022-09-06T13:01:00Z,1,Fitbit App
2022-09-06T14:45:00Z,1,Fitbit App
2022-09-06T14:46:00Z,2,Fitbit App
2022-09-06T14:47:00Z,1,Fitbit App
2022-09-06T15:08:00Z,1,Fitbit App
2022-09-06T15:41:00Z,1,Fitbit App
2022-09-06T15:57:00Z,1,Fitbit App
2022-09-06T20:30:00Z,1,Fitbit App
2022-09-07T10:52:00Z,1,Fitbit App
2022-09-07T11:25:00Z,1,Fitbit App
2022-09-07T12:45:00Z,1,Fitbit App
2022-09-07T12:54:00Z,2,Fitbit App
2022-09-07T13:12:00Z,1,Fitbit App
2022-09-07T17:21:00Z,1,Fitbit App
2022-09-07T17:33:00Z,1,Fitbit App
2022-09-07T17:39:00Z,1,Fitbit App
2022-09-07T18:18:00Z,1,Fitbit App
2022-09-07T18:23:00Z,1,Fitbit App
2022-09-07T18:38:00Z,1,Fitbit App
2022-09-07T18:42:00Z,1,Fitbit App
2022-09-07T18:43:00Z,1,Fitbit App
2022-09-07T18:45:00Z,1,Fitbit App
2022-09-07T18:51:00Z,1,Fitbit App
2022-09-07T19:16:00Z,1,Fitbit App
2022-09-07T19:17:00Z,1,Fitbit App
2022-09-08T06:58:00Z,1,Fitbit App
2022-09-08T09:20:00Z,1,Fitbit App
2022-09-08T09:21:00Z,1,Fitbit App
2022-09-08T09:22:00Z,1,Fitbit App
2022-09-08T09:26:00Z,1,Fitbit App
2022-09-08T09:27:00Z,1,Fitbit App
2022-09-08T09:40:00Z,1,Fitbit App
2022-09-08T09:55:00Z,1,Fitbit App
2022-09-08T11:18:00Z,1,Fitbit App
2022-09-08T16:49:00Z,1,Fitbit App
2022-09-08T16:57:00Z,1,Fitbit App
2022-09-08T16:58:00Z,1,Fitbit App
2022-09-08T17:00:00Z,1,Fitbit App
2022-09-08T17:12:00Z,1,Fitbit App
2022-09-08T17:13:00Z,1,Fitbit App
2022-09-08T17:14:00Z,1,Fitbit App
2022-09-08T17:15:00Z,1,Fitbit App
2022-09-09T07:14:00Z,2,Fitbit App
2022-09-09T07:39:00Z,1,Fitbit App
2022-09-09T07:41:00Z,2,Fitbit App
2022-09-09T07:42:00Z,1,Fitbit App
2022-09-09T07:43:00Z,1,Fitbit App
2022-09-09T07:51:00Z,1,Fitbit App
2022-09-09T07:59:00Z,1,Fitbit App
2022-09-09T08:00:00Z,1,Fitbit App
2022-09-09T08:03:00Z,2,Fitbit App
2022-09-09T08:53:00Z,1,Fitbit App
2022-09-09T09:14:00Z,1,Fitbit App
2022-09-09T09:15:00Z,1,Fitbit App
2022-09-09T09:16:00Z,1,Fitbit App
2022-09-09T09:19:00Z,1,Fitbit App
2022-09-09T09:20:00Z,1,Fitbit App
2022-09-09T09:28:00Z,1,Fitbit App
2022-09-09T09:37:00Z,2,Fitbit App
2022-09-09T14:24:00Z,1,Fitbit App
2022-09-09T17:19:00Z,1,Fitbit App
2022-09-09T17:20:00Z,1,Fitbit App
2022-09-09T17:23:00Z,1,Fitbit App
2022-09-09T17:49:00Z,1,Fitbit App
2022-09-09T18:25:00Z,1,Fitbit App
2022-09-09T18:47:00Z,1,Fitbit App
2022-09-09T19:16:00Z,1,Fitbit App
2022-09-09T19:17:00Z,1,Fitbit App
2022-09-09T21:12:00Z,1,Fitbit App
2022-09-10T11:16:00Z,1,Fitbit App
2022-09-10T12:47:00Z,1,Fitbit App
2022-09-10T12:51:00Z,1,Fitbit App
2022-09-10T13:10:00Z,2,Fitbit App
2022-09-10T13:11:00Z,1,Fitbit App
2022-09-10T13:14:00Z,1,Fitbit App
2022-09-10T13:59:00Z,1,Fitbit App
2022-09-10T14:03:00Z,1,Fitbit App
2022-09-10T14:19:00Z,1,Fitbit App
2022-09-10T14:21:00Z,1,Fitbit App
2022-09-10T14:24:00Z,1,Fitbit App
2022-09-10T14:25:00Z,1,Fitbit App
2022-09-10T14:30:00Z,1,Fitbit App
2022-09-10T14:42:00Z,1,Fitbit App
2022-09-10T15:22:00Z,1,Fitbit App
2022-09-10T15:36:00Z,1,Fitbit App
2022-09-10T15:56:00Z,1,Fitbit App
2022-09-10T15:57:00Z,1,Fitbit App
2022-09-10T16:07:00Z,1,Fitbit App
2022-09-10T16:08:00Z,1,Fitbit App
2022-09-10T16:14:00Z,1,Fitbit App
2022-09-10T16:16:00Z,1,Fitbit App
2022-09-10T16:19:00Z,1,Fitbit App
2022-09-10T16:28:00Z,1,Fitbit App
2022-09-10T16:29:00Z,1,Fitbit App
2022-09-10T16:30:00Z,1,Fitbit App
2022-09-10T16:31:00Z,1,Fitbit App
2022-09-10T16:32:00Z,1,Fitbit App
2022-09-10T16:41:00Z,1,Fitbit App
2022-09-10T16:44:00Z,1,Fitbit App
2022-09-10T16:47:00Z,1,Fitbit App
2022-09-10T16:49:00Z,2,Fitbit App
2022-09-10T16:50:00Z,1,Fitbit App
2022-09-10T16:51:00Z,1,Fitbit App
2022-09-10T16:55:00Z,1,Fitbit App
2022-09-10T16:56:00Z,2,Fitbit App
2022-09-10T16:57:00Z,1,Fitbit App
2022-09-10T16:59:00Z,1,Fitbit App
2022-09-10T17:01:00Z,1,Fitbit App
2022-09-10T17:04:00Z,2,Fitbit App
2022-09-10T17:05:00Z,1,Fitbit App
2022-09-10T17:07:00Z,1,Fitbit App
2022-09-10T17:08:00Z,1,Fitbit App
2022-09-10T17:10:00Z,1,Fitbit App
2022-09-10T17:14:00Z,1,Fitbit App
2022-09-10T17:46:00Z,1,Fitbit App
2022-09-10T18:09:00Z,1,Fitbit App
2022-09-10T18:10:00Z,1,Fitbit App
2022-09-10T18:21:00Z,1,Fitbit App
2022-09-10T18:46:00Z,1,Fitbit App
2022-09-10T18:51:00Z,2,Fitbit App
2022-09-10T18:56:00Z,1,Fitbit App
2022-09-10T22:05:00Z,1,Fitbit App
2022-09-11T09:04:00Z,1,Fitbit App
2022-09-11T10:11:00Z,1,Fitbit App
2022-09-11T10:12:00Z,2,Fitbit App
2022-09-11T10:13:00Z,1,Fitbit App
2022-09-11T10:45:00Z,1,Fitbit App
2022-09-11T10:47:00Z,1,Fitbit App
2022-09-11T10:51:00Z,1,Fitbit App
2022-09-11T11:41:00Z,1,Fitbit App
2022-09-11T12:15:00Z,1,Fitbit App
2022-09-11T14:20:00Z,1,Fitbit App
2022-09-11T14:28:00Z,1,Fitbit App
2022-09-11T14:43:00Z,1,Fitbit App
2022-09-11T14:49:00Z,1,Fitbit App
2022-09-11T14:54:00Z,1,Fitbit App
2022-09-11T14:55:00Z,1,Fitbit App
2022-09-11T15:00:00Z,1,Fitbit App
2022-09-11T15:02:00Z,1,Fitbit App
2022-09-11T17:16:00Z,1,Fitbit App
2022-09-11T17:43:00Z,1,Fitbit App
2022-09-11T17:46:00Z,1,Fitbit App
2022-09-11T17:57:00Z,1,Fitbit App
2022-09-11T18:00:00Z,1,Fitbit App
2022-09-11T18:09:00Z,1,Fitbit App
2022-09-11T18:11:00Z,1,Fitbit App
2022-09-11T18:12:00Z,1,Fitbit App
2022-09-11T18:13:00Z,1,Fitbit App
2022-09-11T18:22:00Z,1,Fitbit App
2022-09-11T18:23:00Z,1,Fitbit App
2022-09-11T18:26:00Z,1,Fitbit App
2022-09-11T18:27:00Z,1,Fitbit App
2022-09-11T22:10:00Z,1,Fitbit App
2022-09-11T22:24:00Z,1,Fitbit App
2022-09-12T18:55:00Z,1,Fitbit App
2022-09-12T19:23:00Z,1,Fitbit App
2022-09-12T19:34:00Z,1,Fitbit App
2022-09-12T19:37:00Z,1,Fitbit App
2022-09-12T20:12:00Z,1,Fitbit App
2022-09-12T21:44:00Z,1,Fitbit App
2022-09-13T05:54:00Z,1,Fitbit App
2022-09-13T06:11:00Z,1,Fitbit App
2022-09-13T06:15:00Z,1,Fitbit App
2022-09-13T06:22:00Z,2,Fitbit App
2022-09-13T06:59:00Z,1,Fitbit App
2022-09-13T07:00:00Z,2,Fitbit App
