start time,end time,data source
2023-03-10T06:40:00Z,2023-03-10T07:01:00Z,Fitbit App
2023-03-10T07:09:00Z,2023-03-10T07:35:00Z,Fitbit App
2023-03-10T08:15:00Z,2023-03-10T09:15:00Z,Fitbit App
2023-03-10T09:24:00Z,2023-03-10T09:38:00Z,Fitbit App
2023-03-10T10:40:00Z,2023-03-10T10:58:00Z,Fitbit App
2023-03-10T11:50:00Z,2023-03-10T12:02:00Z,Fitbit App
2023-03-10T12:43:00Z,2023-03-10T14:16:00Z,Fitbit App
2023-03-10T14:34:00Z,2023-03-10T14:53:00Z,Fitbit App
2023-03-10T15:16:00Z,2023-03-10T16:16:00Z,Fitbit App
2023-03-10T16:25:00Z,2023-03-10T17:14:00Z,Fitbit App
2023-03-10T17:39:00Z,2023-03-10T20:19:00Z,Fitbit App
2023-03-10T20:20:00Z,2023-03-10T23:00:00Z,Fitbit App
2023-03-10T23:00:00Z,2023-03-10T23:45:00Z,Fitbit App
