timestamp,temperature celsius,data source
2023-12-20T00:00:00Z,30.1,Charge 5
2023-12-20T00:01:00Z,30.0,Charge 5
2023-12-20T00:02:00Z,29.8,Charge 5
2023-12-20T00:03:00Z,29.8,Charge 5
2023-12-20T00:04:00Z,29.6,Charge 5
2023-12-20T00:05:00Z,29.6,Charge 5
2023-12-20T00:06:00Z,29.5,Charge 5
2023-12-20T00:07:00Z,29.5,Charge 5
2023-12-20T00:08:00Z,29.5,Charge 5
2023-12-20T00:09:00Z,29.6,Charge 5
2023-12-20T00:10:00Z,29.7,Charge 5
2023-12-20T00:11:00Z,29.8,Charge 5
2023-12-20T00:12:00Z,29.8,Charge 5
2023-12-20T00:13:00Z,29.7,Charge 5
2023-12-20T00:14:00Z,29.6,Charge 5
2023-12-20T00:15:00Z,29.5,Charge 5
2023-12-20T00:16:00Z,29.5,Charge 5
2023-12-20T00:17:00Z,29.4,Charge 5
2023-12-20T00:18:00Z,29.0,Charge 5
2023-12-20T00:19:00Z,28.6,Charge 5
2023-12-20T00:20:00Z,28.4,Charge 5
2023-12-20T00:21:00Z,28.4,Charge 5
2023-12-20T00:22:00Z,28.5,Charge 5
2023-12-20T00:23:00Z,28.6,Charge 5
2023-12-20T00:24:00Z,28.7,Charge 5
2023-12-20T00:25:00Z,28.8,Charge 5
2023-12-20T00:26:00Z,29.0,Charge 5
2023-12-20T00:27:00Z,29.0,Charge 5
2023-12-20T00:28:00Z,29.0,Charge 5
2023-12-20T00:29:00Z,29.4,Charge 5
2023-12-20T00:30:00Z,29.5,Charge 5
2023-12-20T00:31:00Z,29.4,Charge 5
2023-12-20T00:32:00Z,29.3,Charge 5
2023-12-20T00:33:00Z,29.2,Charge 5
2023-12-20T00:34:00Z,29.1,Charge 5
2023-12-20T00:35:00Z,29.4,Charge 5
2023-12-20T00:36:00Z,29.4,Charge 5
2023-12-20T00:37:00Z,29.5,Charge 5
2023-12-20T00:38:00Z,29.3,Charge 5
2023-12-20T00:39:00Z,29.5,Charge 5
2023-12-20T00:40:00Z,29.7,Charge 5
2023-12-20T00:41:00Z,29.7,Charge 5
2023-12-20T00:42:00Z,29.7,Charge 5
2023-12-20T00:43:00Z,29.7,Charge 5
2023-12-20T00:44:00Z,29.5,Charge 5
2023-12-20T00:45:00Z,29.0,Charge 5
2023-12-20T00:46:00Z,28.6,Charge 5
2023-12-20T00:47:00Z,27.8,Charge 5
2023-12-20T00:48:00Z,27.5,Charge 5
2023-12-20T00:49:00Z,27.6,Charge 5
2023-12-20T00:50:00Z,27.7,Charge 5
2023-12-20T00:51:00Z,27.7,Charge 5
2023-12-20T00:52:00Z,27.8,Charge 5
2023-12-20T00:53:00Z,28.0,Charge 5
2023-12-20T00:54:00Z,28.3,Charge 5
2023-12-20T00:55:00Z,28.7,Charge 5
2023-12-20T00:56:00Z,29.1,Charge 5
2023-12-20T00:57:00Z,29.4,Charge 5
2023-12-20T00:58:00Z,29.6,Charge 5
2023-12-20T00:59:00Z,29.7,Charge 5
2023-12-20T01:00:00Z,29.6,Charge 5
2023-12-20T01:01:00Z,29.7,Charge 5
2023-12-20T01:02:00Z,29.8,Charge 5
2023-12-20T01:03:00Z,30.0,Charge 5
2023-12-20T01:04:00Z,30.2,Charge 5
2023-12-20T01:05:00Z,28.7,Charge 5
2023-12-20T01:06:00Z,28.4,Charge 5
2023-12-20T01:07:00Z,27.6,Charge 5
2023-12-20T01:08:00Z,27.0,Charge 5
2023-12-20T01:09:00Z,26.6,Charge 5
2023-12-20T01:10:00Z,26.1,Charge 5
2023-12-20T01:11:00Z,25.5,Charge 5
2023-12-20T01:12:00Z,25.1,Charge 5
2023-12-20T01:13:00Z,24.7,Charge 5
2023-12-20T01:14:00Z,27.3,Charge 5
2023-12-20T01:15:00Z,28.4,Charge 5
