timestamp,steps,data source
2021-10-01T06:28:00Z,13,Charge 4
2021-10-01T06:29:00Z,6,Charge 4
2021-10-01T07:38:00Z,15,Charge 4
2021-10-01T07:41:00Z,7,Charge 4
2021-10-01T08:03:00Z,16,Charge 4
2021-10-01T08:07:00Z,21,Charge 4
2021-10-01T08:08:00Z,24,Charge 4
2021-10-01T08:09:00Z,11,Charge 4
2021-10-01T08:10:00Z,13,Charge 4
2021-10-01T08:12:00Z,11,Charge 4
2021-10-01T08:15:00Z,7,Charge 4
2021-10-01T08:16:00Z,29,Charge 4
2021-10-01T08:17:00Z,20,Charge 4
2021-10-01T08:18:00Z,28,Charge 4
2021-10-01T08:19:00Z,58,Charge 4
2021-10-01T08:20:00Z,31,Charge 4
2021-10-01T08:21:00Z,23,Charge 4
2021-10-01T08:22:00Z,24,Charge 4
2021-10-01T08:23:00Z,34,Charge 4
2021-10-01T08:43:00Z,14,Charge 4
2021-10-01T08:44:00Z,42,Charge 4
2021-10-01T08:45:00Z,55,Charge 4
2021-10-01T08:46:00Z,13,Charge 4
2021-10-01T09:06:00Z,16,Charge 4
2021-10-01T09:09:00Z,22,Charge 4
2021-10-01T09:10:00Z,6,Charge 4
2021-10-01T09:11:00Z,15,Charge 4
2021-10-01T09:13:00Z,15,Charge 4
2021-10-01T09:14:00Z,7,Charge 4
2021-10-01T09:15:00Z,67,Charge 4
2021-10-01T09:18:00Z,20,Charge 4
2021-10-01T09:36:00Z,8,Charge 4
2021-10-01T09:37:00Z,21,Charge 4
2021-10-01T09:54:00Z,17,Charge 4
2021-10-01T10:00:00Z,27,Charge 4
2021-10-01T10:01:00Z,40,Charge 4
2021-10-01T10:02:00Z,90,Charge 4
2021-10-01T10:03:00Z,114,Charge 4
2021-10-01T10:04:00Z,119,Charge 4
2021-10-01T10:05:00Z,119,Charge 4
2021-10-01T10:06:00Z,114,Charge 4
2021-10-01T10:07:00Z,116,Charge 4
2021-10-01T10:08:00Z,111,Charge 4
2021-10-01T10:09:00Z,121,Charge 4
2021-10-01T10:10:00Z,94,Charge 4
2021-10-01T10:11:00Z,47,Charge 4
2021-10-01T10:25:00Z,44,Charge 4
2021-10-01T10:26:00Z,68,Charge 4
2021-10-01T10:27:00Z,113,Charge 4
2021-10-01T10:28:00Z,67,Charge 4
2021-10-01T10:31:00Z,39,Charge 4
2021-10-01T10:32:00Z,37,Charge 4
2021-10-01T10:33:00Z,51,Charge 4
2021-10-01T10:39:00Z,115,Charge 4
2021-10-01T10:40:00Z,86,Charge 4
2021-10-01T10:41:00Z,83,Charge 4
2021-10-01T10:42:00Z,76,Charge 4
2021-10-01T10:43:00Z,93,Charge 4
2021-10-01T10:44:00Z,6,Charge 4
2021-10-01T10:45:00Z,69,Charge 4
2021-10-01T10:47:00Z,31,Charge 4
2021-10-01T10:48:00Z,40,Charge 4
2021-10-01T10:59:00Z,33,Charge 4
2021-10-01T11:52:00Z,80,Charge 4
2021-10-01T11:53:00Z,82,Charge 4
2021-10-01T11:58:00Z,28,Charge 4
2021-10-01T11:59:00Z,25,Charge 4
2021-10-01T12:20:00Z,54,Charge 4
2021-10-01T12:21:00Z,99,Charge 4
2021-10-01T12:22:00Z,97,Charge 4
2021-10-01T12:23:00Z,37,Charge 4
2021-10-01T12:44:00Z,66,Charge 4
2021-10-01T12:45:00Z,95,Charge 4
2021-10-01T12:46:00Z,107,Charge 4
2021-10-01T12:47:00Z,105,Charge 4
2021-10-01T12:48:00Z,105,Charge 4
2021-10-01T12:49:00Z,106,Charge 4
2021-10-01T12:50:00Z,105,Charge 4
2021-10-01T12:51:00Z,105,Charge 4
2021-10-01T12:52:00Z,101,Charge 4
2021-10-01T12:53:00Z,102,Charge 4
2021-10-01T12:54:00Z,100,Charge 4
2021-10-01T12:55:00Z,106,Charge 4
2021-10-01T12:56:00Z,104,Charge 4
2021-10-01T12:57:00Z,113,Charge 4
2021-10-01T12:58:00Z,112,Charge 4
2021-10-01T12:59:00Z,108,Charge 4
2021-10-01T13:00:00Z,109,Charge 4
2021-10-01T13:01:00Z,106,Charge 4
2021-10-01T13:02:00Z,111,Charge 4
2021-10-01T13:03:00Z,110,Charge 4
2021-10-01T13:04:00Z,116,Charge 4
2021-10-01T13:05:00Z,40,Charge 4
2021-10-01T13:06:00Z,101,Charge 4
2021-10-01T13:07:00Z,107,Charge 4
2021-10-01T13:08:00Z,115,Charge 4
2021-10-01T13:09:00Z,113,Charge 4
2021-10-01T13:10:00Z,113,Charge 4
2021-10-01T13:11:00Z,114,Charge 4
2021-10-01T13:12:00Z,115,Charge 4
2021-10-01T13:13:00Z,116,Charge 4
2021-10-01T13:14:00Z,95,Charge 4
2021-10-01T13:15:00Z,33,Charge 4
2021-10-01T13:16:00Z,13,Charge 4
2021-10-01T13:17:00Z,40,Charge 4
2021-10-01T13:18:00Z,81,Charge 4
2021-10-01T13:19:00Z,108,Charge 4
2021-10-01T13:20:00Z,111,Charge 4
2021-10-01T13:21:00Z,107,Charge 4
2021-10-01T13:22:00Z,111,Charge 4
2021-10-01T13:23:00Z,112,Charge 4
2021-10-01T13:24:00Z,111,Charge 4
2021-10-01T13:25:00Z,114,Charge 4
2021-10-01T13:26:00Z,109,Charge 4
2021-10-01T13:27:00Z,111,Charge 4
2021-10-01T13:28:00Z,112,Charge 4
2021-10-01T13:29:00Z,109,Charge 4
2021-10-01T13:30:00Z,113,Charge 4
2021-10-01T13:31:00Z,109,Charge 4
2021-10-01T13:32:00Z,113,Charge 4
2021-10-01T13:33:00Z,81,Charge 4
2021-10-01T13:34:00Z,80,Charge 4
2021-10-01T13:35:00Z,65,Charge 4
2021-10-01T13:36:00Z,78,Charge 4
2021-10-01T13:37:00Z,89,Charge 4
2021-10-01T13:38:00Z,96,Charge 4
2021-10-01T13:39:00Z,98,Charge 4
2021-10-01T13:40:00Z,105,Charge 4
2021-10-01T13:41:00Z,112,Charge 4
2021-10-01T13:42:00Z,101,Charge 4
2021-10-01T13:43:00Z,107,Charge 4
2021-10-01T13:44:00Z,110,Charge 4
2021-10-01T13:45:00Z,111,Charge 4
2021-10-01T13:46:00Z,106,Charge 4
2021-10-01T13:47:00Z,107,Charge 4
2021-10-01T13:48:00Z,112,Charge 4
2021-10-01T13:49:00Z,114,Charge 4
2021-10-01T13:50:00Z,112,Charge 4
2021-10-01T13:51:00Z,77,Charge 4
2021-10-01T14:03:00Z,13,Charge 4
2021-10-01T14:04:00Z,64,Charge 4
2021-10-01T14:05:00Z,16,Charge 4
2021-10-01T14:11:00Z,6,Charge 4
2021-10-01T14:25:00Z,10,Charge 4
2021-10-01T14:26:00Z,16,Charge 4
2021-10-01T15:52:00Z,30,Charge 4
2021-10-01T15:53:00Z,14,Charge 4
2021-10-01T15:54:00Z,20,Charge 4
2021-10-01T16:12:00Z,10,Charge 4
2021-10-01T16:23:00Z,7,Charge 4
2021-10-01T16:26:00Z,18,Charge 4
2021-10-01T16:51:00Z,5,Charge 4
2021-10-01T16:54:00Z,11,Charge 4
2021-10-01T16:56:00Z,50,Charge 4
2021-10-01T17:14:00Z,37,Charge 4
2021-10-01T17:34:00Z,10,Charge 4
2021-10-01T17:39:00Z,8,Charge 4
2021-10-01T17:45:00Z,6,Charge 4
2021-10-01T17:51:00Z,21,Charge 4
2021-10-01T17:52:00Z,13,Charge 4
2021-10-01T17:53:00Z,14,Charge 4
2021-10-01T17:54:00Z,25,Charge 4
2021-10-01T17:55:00Z,8,Charge 4
2021-10-01T17:56:00Z,3,Charge 4
2021-10-01T18:16:00Z,13,Charge 4
2021-10-01T18:38:00Z,47,Charge 4
2021-10-01T18:39:00Z,13,Charge 4
2021-10-01T19:51:00Z,5,Charge 4
2021-10-01T20:18:00Z,9,Charge 4
2021-10-01T20:20:00Z,21,Charge 4
2021-10-01T20:25:00Z,13,Charge 4
2021-10-01T20:26:00Z,23,Charge 4
2021-10-01T21:01:00Z,7,Charge 4
2021-10-01T21:02:00Z,26,Charge 4
2021-10-01T21:04:00Z,21,Charge 4
2021-10-01T21:09:00Z,6,Charge 4
2021-10-01T21:15:00Z,13,Charge 4
2021-10-01T22:27:00Z,25,Charge 4
2021-10-02T07:04:00Z,21,Charge 4
2021-10-02T07:05:00Z,18,Charge 4
2021-10-02T08:23:00Z,24,Charge 4
2021-10-02T08:24:00Z,10,Charge 4
2021-10-02T08:29:00Z,9,Charge 4
2021-10-02T08:31:00Z,8,Charge 4
2021-10-02T08:32:00Z,27,Charge 4
2021-10-02T08:33:00Z,4,Charge 4
2021-10-02T09:17:00Z,11,Charge 4
2021-10-02T09:19:00Z,34,Charge 4
2021-10-02T09:20:00Z,42,Charge 4
2021-10-02T09:21:00Z,17,Charge 4
2021-10-02T09:24:00Z,26,Charge 4
2021-10-02T09:25:00Z,39,Charge 4
2021-10-02T11:53:00Z,10,Charge 4
2021-10-02T11:56:00Z,7,Charge 4
2021-10-02T11:57:00Z,47,Charge 4
2021-10-02T11:58:00Z,31,Charge 4
2021-10-02T11:59:00Z,57,Charge 4
2021-10-02T12:00:00Z,41,Charge 4
2021-10-02T12:02:00Z,8,Charge 4
2021-10-02T12:05:00Z,13,Charge 4
2021-10-02T12:12:00Z,24,Charge 4
2021-10-02T12:13:00Z,43,Charge 4
2021-10-02T12:14:00Z,47,Charge 4
2021-10-02T12:36:00Z,7,Charge 4
2021-10-02T12:40:00Z,8,Charge 4
2021-10-02T13:23:00Z,9,Charge 4
2021-10-02T13:33:00Z,10,Charge 4
2021-10-02T13:34:00Z,95,Charge 4
2021-10-02T13:35:00Z,93,Charge 4
2021-10-02T13:36:00Z,33,Charge 4
2021-10-02T13:37:00Z,19,Charge 4
2021-10-02T13:38:00Z,52,Charge 4
2021-10-02T13:39:00Z,103,Charge 4
2021-10-02T13:40:00Z,102,Charge 4
2021-10-02T13:41:00Z,103,Charge 4
2021-10-02T13:42:00Z,102,Charge 4
2021-10-02T13:43:00Z,102,Charge 4
2021-10-02T13:44:00Z,103,Charge 4
2021-10-02T13:45:00Z,104,Charge 4
2021-10-02T13:46:00Z,107,Charge 4
2021-10-02T13:47:00Z,108,Charge 4
2021-10-02T13:48:00Z,107,Charge 4
2021-10-02T13:49:00Z,109,Charge 4
2021-10-02T13:50:00Z,104,Charge 4
2021-10-02T13:51:00Z,111,Charge 4
2021-10-02T13:52:00Z,103,Charge 4
2021-10-02T13:53:00Z,101,Charge 4
2021-10-02T13:54:00Z,100,Charge 4
2021-10-02T13:55:00Z,106,Charge 4
2021-10-02T13:56:00Z,102,Charge 4
2021-10-02T13:57:00Z,102,Charge 4
2021-10-02T13:58:00Z,102,Charge 4
2021-10-02T13:59:00Z,100,Charge 4
2021-10-02T14:00:00Z,99,Charge 4
2021-10-02T14:01:00Z,102,Charge 4
2021-10-02T14:02:00Z,82,Charge 4
2021-10-02T14:04:00Z,92,Charge 4
2021-10-02T14:05:00Z,88,Charge 4
2021-10-02T14:06:00Z,38,Charge 4
2021-10-02T14:26:00Z,8,Charge 4
2021-10-02T14:29:00Z,6,Charge 4
2021-10-02T14:37:00Z,60,Charge 4
2021-10-02T14:38:00Z,79,Charge 4
2021-10-02T14:39:00Z,95,Charge 4
2021-10-02T14:40:00Z,90,Charge 4
2021-10-02T14:41:00Z,96,Charge 4
2021-10-02T14:42:00Z,94,Charge 4
2021-10-02T14:43:00Z,100,Charge 4
2021-10-02T14:44:00Z,100,Charge 4
2021-10-02T14:45:00Z,105,Charge 4
2021-10-02T14:46:00Z,80,Charge 4
2021-10-02T14:47:00Z,93,Charge 4
2021-10-02T14:48:00Z,96,Charge 4
2021-10-02T14:49:00Z,33,Charge 4
2021-10-02T14:50:00Z,6,Charge 4
2021-10-02T14:51:00Z,32,Charge 4
2021-10-02T14:52:00Z,10,Charge 4
2021-10-02T14:54:00Z,17,Charge 4
2021-10-02T14:55:00Z,107,Charge 4
2021-10-02T14:56:00Z,115,Charge 4
2021-10-02T14:57:00Z,108,Charge 4
2021-10-02T14:58:00Z,114,Charge 4
2021-10-02T14:59:00Z,116,Charge 4
2021-10-02T15:00:00Z,113,Charge 4
2021-10-02T15:01:00Z,115,Charge 4
2021-10-02T15:02:00Z,113,Charge 4
