timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2021-07-01T00:00:00Z,14.65,0.0,Fitbit App
2021-07-01T00:05:00Z,18.501,0.0,Fitbit App
2021-07-01T00:10:00Z,17.228,0.0,Fitbit App
2021-07-01T00:15:00Z,19.242,0.0,Fitbit App
2021-07-01T00:20:00Z,17.326,0.0,Fitbit App
2021-07-01T00:25:00Z,15.459,0.0,Fitbit App
2021-07-01T00:30:00Z,18.042,0.0,Fitbit App
2021-07-01T00:35:00Z,13.504,0.0,Fitbit App
2021-07-01T00:40:00Z,14.938,0.0,Fitbit App
2021-07-01T00:45:00Z,16.759,0.0,Fitbit App
2021-07-01T00:50:00Z,15.219,0.0,Fitbit App
2021-07-01T00:55:00Z,16.671,0.0,Fitbit App
2021-07-01T01:00:00Z,18.203,0.0,Fitbit App
2021-07-01T01:05:00Z,15.052,0.0,Fitbit App
2021-07-01T01:10:00Z,18.638,0.0,Fitbit App
2021-07-01T01:15:00Z,16.564,0.0,Fitbit App
2021-07-01T01:20:00Z,17.14,0.0,Fitbit App
2021-07-01T01:25:00Z,14.026,0.0,Fitbit App
2021-07-01T01:30:00Z,14.106,0.0,Fitbit App
2021-07-01T01:35:00Z,13.962,0.0,Fitbit App
2021-07-01T01:40:00Z,16.751,0.0,Fitbit App
2021-07-01T01:45:00Z,19.47,0.0,Fitbit App
2021-07-01T01:50:00Z,19.794,0.0,Fitbit App
2021-07-01T01:55:00Z,19.442,0.0,Fitbit App
2021-07-01T02:00:00Z,17.683,0.0,Fitbit App
2021-07-01T02:05:00Z,21.113,0.0,Fitbit App
2021-07-01T02:10:00Z,22.718,0.0,Fitbit App
2021-07-01T02:15:00Z,21.706,0.0,Fitbit App
2021-07-01T02:20:00Z,21.413,0.0,Fitbit App
2021-07-01T02:25:00Z,22.037,0.0,Fitbit App
2021-07-01T02:30:00Z,21.94,0.0,Fitbit App
2021-07-01T02:35:00Z,13.48,0.0,Fitbit App
2021-07-01T02:40:00Z,14.004,0.0,Fitbit App
2021-07-01T02:45:00Z,11.431,0.0,Fitbit App
2021-07-01T02:50:00Z,10.926,0.0,Fitbit App
2021-07-01T02:55:00Z,13.005,0.0,Fitbit App
2021-07-01T03:00:00Z,12.179,0.0,Fitbit App
2021-07-01T03:05:00Z,13.022,0.0,Fitbit App
2021-07-01T03:10:00Z,12.339,0.0,Fitbit App
2021-07-01T03:15:00Z,11.337,0.0,Fitbit App
2021-07-01T03:20:00Z,13.117,0.0,Fitbit App
2021-07-01T03:25:00Z,13.555,0.0,Fitbit App
2021-07-01T03:30:00Z,12.246,0.0,Fitbit App
2021-07-01T03:35:00Z,14.582,0.0,Fitbit App
2021-07-01T03:40:00Z,14.166,0.0,Fitbit App
2021-07-01T03:45:00Z,13.482,0.0,Fitbit App
2021-07-01T03:50:00Z,16.818,0.0,Fitbit App
2021-07-01T03:55:00Z,13.437,0.0,Fitbit App
2021-07-01T04:00:00Z,15.694,0.0,Fitbit App
2021-07-01T04:05:00Z,20.057,0.0,Fitbit App
2021-07-01T04:10:00Z,18.961,0.0,Fitbit App
2021-07-01T04:15:00Z,19.036,0.0,Fitbit App
2021-07-01T04:20:00Z,18.639,0.0,Fitbit App
2021-07-01T04:25:00Z,17.728,0.0,Fitbit App
2021-07-01T04:30:00Z,16.648,0.0,Fitbit App
2021-07-01T04:35:00Z,16.16,0.0,Fitbit App
2021-07-01T04:40:00Z,15.951,0.0,Fitbit App
2021-07-01T04:45:00Z,14.476,0.0,Fitbit App
2021-07-01T04:50:00Z,16.598,0.0,Fitbit App
2021-07-01T04:55:00Z,14.195,0.0,Fitbit App
2021-07-01T05:00:00Z,14.546,0.0,Fitbit App
2021-07-01T05:05:00Z,19.138,0.0,Fitbit App
2021-07-01T05:10:00Z,19.816,0.0,Fitbit App
2021-07-01T05:15:00Z,23.511,0.0,Fitbit App
2021-07-01T05:20:00Z,15.763,0.0,Fitbit App
2021-07-01T05:25:00Z,17.661,0.0,Fitbit App
2021-07-01T05:30:00Z,16.969,0.0,Fitbit App
2021-07-01T05:35:00Z,18.874,0.0,Fitbit App
2021-07-01T05:40:00Z,16.909,0.0,Fitbit App
2021-07-01T05:45:00Z,15.184,0.0,Fitbit App
2021-07-01T05:50:00Z,14.945,0.0,Fitbit App
2021-07-01T05:55:00Z,15.227,0.0,Fitbit App
2021-07-01T06:00:00Z,16.345,0.0,Fitbit App
2021-07-01T06:05:00Z,14.985,0.0,Fitbit App
2021-07-01T06:10:00Z,15.79,0.0,Fitbit App
2021-07-01T06:15:00Z,15.037,0.0,Fitbit App
2021-07-01T06:20:00Z,15.823,0.0,Fitbit App
2021-07-01T06:25:00Z,21.262,0.0,Fitbit App
2021-07-01T06:30:00Z,21.439,0.0,Fitbit App
2021-07-01T06:35:00Z,20.358,0.0,Fitbit App
2021-07-01T06:40:00Z,20.998,0.0,Fitbit App
2021-07-01T06:45:00Z,16.185,0.0,Fitbit App
2021-07-01T06:50:00Z,14.922,0.0,Fitbit App
2021-07-01T06:55:00Z,16.333,0.0,Fitbit App
2021-07-01T07:00:00Z,14.6,0.0,Fitbit App
2021-07-01T07:05:00Z,14.779,0.0,Fitbit App
2021-07-01T07:10:00Z,16.601,0.0,Fitbit App
2021-07-01T07:15:00Z,17.848,0.0,Fitbit App
2021-07-01T07:20:00Z,11.549,0.0,Fitbit App
2021-07-01T07:25:00Z,14.875,0.0,Fitbit App
2021-07-01T07:30:00Z,14.511,0.0,Fitbit App
2021-07-01T07:35:00Z,18.205,0.0,Fitbit App
2021-07-01T07:40:00Z,16.64,0.0,Fitbit App
2021-07-01T07:45:00Z,16.737,0.0,Fitbit App
2021-07-01T07:50:00Z,16.731,0.0,Fitbit App
2021-07-01T07:55:00Z,17.595,0.0,Fitbit App
2021-07-01T08:00:00Z,15.843,0.0,Fitbit App
2021-07-02T00:35:00Z,11.843,0.0,Fitbit App
2021-07-02T00:40:00Z,14.327,0.0,Fitbit App
2021-07-02T00:45:00Z,18.969,0.0,Fitbit App
2021-07-02T00:50:00Z,18.359,0.0,Fitbit App
2021-07-02T00:55:00Z,19.509,0.0,Fitbit App
2021-07-02T01:00:00Z,19.445,0.0,Fitbit App
2021-07-02T01:05:00Z,19.484,0.0,Fitbit App
2021-07-02T01:10:00Z,19.834,0.0,Fitbit App
2021-07-02T01:15:00Z,19.369,0.0,Fitbit App
2021-07-02T01:20:00Z,19.737,0.0,Fitbit App
2021-07-02T01:25:00Z,22.138,0.0,Fitbit App
2021-07-02T01:30:00Z,18.716,0.0,Fitbit App
2021-07-02T01:35:00Z,22.413,0.0,Fitbit App
2021-07-02T01:40:00Z,18.676,0.0,Fitbit App
2021-07-02T01:45:00Z,20.312,0.0,Fitbit App
2021-07-02T01:50:00Z,18.544,0.0,Fitbit App
2021-07-02T01:55:00Z,22.686,0.0,Fitbit App
2021-07-02T02:00:00Z,22.454,0.0,Fitbit App
2021-07-02T02:05:00Z,21.768,0.0,Fitbit App
2021-07-02T02:10:00Z,20.735,0.0,Fitbit App
2021-07-02T02:15:00Z,17.556,0.0,Fitbit App
2021-07-02T02:20:00Z,10.816,0.0,Fitbit App
2021-07-02T02:25:00Z,14.082,0.0,Fitbit App
2021-07-02T02:30:00Z,16.604,0.0,Fitbit App
2021-07-02T02:35:00Z,13.974,0.0,Fitbit App
2021-07-02T02:40:00Z,19.609,0.0,Fitbit App
2021-07-02T02:45:00Z,16.936,0.0,Fitbit App
2021-07-02T02:50:00Z,19.074,0.0,Fitbit App
2021-07-02T02:55:00Z,18.766,0.0,Fitbit App
2021-07-02T03:00:00Z,18.646,0.0,Fitbit App
2021-07-02T03:05:00Z,20.142,0.0,Fitbit App
2021-07-02T03:10:00Z,22.231,0.0,Fitbit App
2021-07-02T03:15:00Z,22.942,0.0,Fitbit App
2021-07-02T03:20:00Z,24.703,0.0,Fitbit App
2021-07-02T03:25:00Z,23.991,0.0,Fitbit App
2021-07-02T03:30:00Z,23.631,0.0,Fitbit App
2021-07-02T03:35:00Z,20.762,0.0,Fitbit App
2021-07-02T03:40:00Z,18.399,0.0,Fitbit App
2021-07-02T03:45:00Z,18.281,0.0,Fitbit App
2021-07-02T03:50:00Z,27.469,0.0,Fitbit App
2021-07-02T03:55:00Z,16.454,0.0,Fitbit App
2021-07-02T04:00:00Z,16.807,0.0,Fitbit App
2021-07-02T04:05:00Z,17.24,0.0,Fitbit App
2021-07-02T04:10:00Z,15.073,0.0,Fitbit App
2021-07-02T04:15:00Z,19.199,0.0,Fitbit App
2021-07-02T04:20:00Z,20.921,0.0,Fitbit App
2021-07-02T04:25:00Z,19.123,0.0,Fitbit App
2021-07-02T04:30:00Z,21.426,0.0,Fitbit App
2021-07-02T04:35:00Z,26.699,0.0,Fitbit App
2021-07-02T05:15:00Z,27.141,0.0,Fitbit App
2021-07-02T05:20:00Z,22.971,0.0,Fitbit App
2021-07-02T05:25:00Z,21.649,0.0,Fitbit App
