start time,end time,data source
2023-12-05T00:27:00Z,2023-12-05T01:22:00Z,Fitbit App
2023-12-05T01:31:00Z,2023-12-05T01:54:00Z,Fitbit App
2023-12-05T03:10:00Z,2023-12-05T03:25:00Z,Fitbit App
2023-12-05T08:37:00Z,2023-12-05T09:01:00Z,Fitbit App
2023-12-05T09:46:00Z,2023-12-05T10:00:00Z,Fitbit App
2023-12-05T10:02:00Z,2023-12-05T10:54:00Z,Fitbit App
2023-12-05T15:16:00Z,2023-12-05T15:49:00Z,Fitbit App
2023-12-05T15:50:00Z,2023-12-05T16:11:00Z,Fitbit App
2023-12-05T16:15:00Z,2023-12-05T16:35:00Z,Fitbit App
2023-12-05T17:56:00Z,2023-12-05T18:11:00Z,Fitbit App
2023-12-05T19:08:00Z,2023-12-05T19:20:00Z,Fitbit App
2023-12-05T19:40:00Z,2023-12-05T19:52:00Z,Fitbit App
2023-12-05T20:10:00Z,2023-12-05T20:22:00Z,Fitbit App
2023-12-05T20:33:00Z,2023-12-05T21:03:00Z,Fitbit App
2023-12-05T21:07:00Z,2023-12-05T21:20:00Z,Fitbit App
2023-12-05T21:47:00Z,2023-12-05T22:09:00Z,Fitbit App
2023-12-05T22:53:00Z,2023-12-05T23:34:00Z,Fitbit App
2023-12-05T23:56:00Z,2023-12-06T00:17:00Z,Fitbit App
