start time,end time,data source
2023-12-28T01:26:00Z,2023-12-28T02:10:00Z,Fitbit App
2023-12-28T02:19:00Z,2023-12-28T02:59:00Z,Fitbit App
2023-12-28T03:14:00Z,2023-12-28T03:41:00Z,Fitbit App
2023-12-28T03:43:00Z,2023-12-28T04:58:00Z,Fitbit App
2023-12-28T13:27:00Z,2023-12-28T14:03:00Z,Fitbit App
2023-12-28T14:21:00Z,2023-12-28T14:36:00Z,Fitbit App
2023-12-28T14:41:00Z,2023-12-28T14:53:00Z,Fitbit App
2023-12-28T15:02:00Z,2023-12-28T16:32:00Z,Fitbit App
2023-12-28T16:33:00Z,2023-12-28T16:43:00Z,Fitbit App
2023-12-28T16:50:00Z,2023-12-28T17:44:00Z,Fitbit App
2023-12-28T19:23:00Z,2023-12-28T19:37:00Z,Fitbit App
2023-12-28T19:54:00Z,2023-12-28T20:17:00Z,Fitbit App
2023-12-28T20:18:00Z,2023-12-28T20:37:00Z,Fitbit App
2023-12-28T20:45:00Z,2023-12-28T20:57:00Z,Fitbit App
2023-12-28T21:52:00Z,2023-12-28T22:04:00Z,Fitbit App
2023-12-28T22:06:00Z,2023-12-28T22:39:00Z,Fitbit App
2023-12-28T23:16:00Z,2023-12-29T00:09:00Z,Fitbit App
