start time,end time,data source
2020-09-20T05:57:00Z,2020-09-20T06:31:00Z,Fitbit App
2020-09-20T06:36:00Z,2020-09-20T07:59:00Z,Fitbit App
2020-09-20T08:00:00Z,2020-09-20T08:28:00Z,Fitbit App
2020-09-20T08:40:00Z,2020-09-20T10:46:00Z,Fitbit App
2020-09-20T11:12:00Z,2020-09-20T12:29:00Z,Fitbit App
2020-09-20T12:39:00Z,2020-09-20T12:51:00Z,Fitbit App
2020-09-20T14:34:00Z,2020-09-20T14:44:00Z,Fitbit App
2020-09-20T14:45:00Z,2020-09-20T14:56:00Z,Fitbit App
2020-09-20T15:25:00Z,2020-09-20T16:02:00Z,Fitbit App
2020-09-20T16:12:00Z,2020-09-20T16:27:00Z,Fitbit App
2020-09-20T19:34:00Z,2020-09-20T20:12:00Z,Fitbit App
2020-09-20T20:14:00Z,2020-09-20T20:54:00Z,Fitbit App
2020-09-20T21:12:00Z,2020-09-20T21:44:00Z,Fitbit App
