timestamp,temperature celsius,data source
2022-10-30T07:16:00Z,29.2,Charge 4
2022-10-30T07:17:00Z,29.5,Charge 4
2022-10-30T07:18:00Z,29.2,Charge 4
2022-10-30T07:19:00Z,28.9,Charge 4
2022-10-30T07:20:00Z,28.6,Charge 4
2022-10-30T07:21:00Z,28.3,Charge 4
2022-10-30T07:22:00Z,28.0,Charge 4
2022-10-30T07:23:00Z,27.7,Charge 4
2022-10-30T07:24:00Z,27.5,Charge 4
2022-10-30T07:25:00Z,27.2,Charge 4
2022-10-30T07:26:00Z,26.9,Charge 4
2022-10-30T07:27:00Z,26.7,Charge 4
2022-10-30T07:28:00Z,26.7,Charge 4
2022-10-30T07:29:00Z,26.6,Charge 4
2022-10-30T07:30:00Z,26.5,Charge 4
