start time,end time,data source
2021-08-21T06:25:00Z,2021-08-21T06:51:00Z,Fitbit App
2021-08-21T08:05:00Z,2021-08-21T08:27:00Z,Fitbit App
2021-08-21T08:42:00Z,2021-08-21T10:23:00Z,Fitbit App
2021-08-21T10:24:00Z,2021-08-21T11:01:00Z,Fitbit App
2021-08-21T12:05:00Z,2021-08-21T13:51:00Z,Fitbit App
2021-08-21T14:12:00Z,2021-08-21T17:28:00Z,Fitbit App
2021-08-21T17:44:00Z,2021-08-21T18:03:00Z,Fitbit App
2021-08-21T18:04:00Z,2021-08-21T18:14:00Z,Fitbit App
2021-08-21T18:15:00Z,2021-08-21T18:40:00Z,Fitbit App
2021-08-21T18:47:00Z,2021-08-21T19:13:00Z,Fitbit App
2021-08-21T19:18:00Z,2021-08-21T20:39:00Z,Fitbit App
2021-08-21T20:40:00Z,2021-08-21T21:59:00Z,Fitbit App
2021-08-21T22:36:00Z,2021-08-21T23:19:00Z,Fitbit App
2021-08-21T23:20:00Z,2021-08-22T00:20:00Z,Fitbit App
