timestamp,steps,distance millimeters,altitude gain millimeters,data source
2024-07-19T21:43:28Z,0,0,0,Charge 5
2024-07-19T21:43:29Z,2,0,0,Charge 5
2024-07-19T21:43:30Z,2,0,0,Charge 5
2024-07-19T21:43:31Z,3,210,0,Charge 5
2024-07-19T21:43:32Z,2,360,0,Charge 5
2024-07-19T21:43:33Z,2,540,0,Charge 5
2024-07-19T21:43:34Z,2,710,0,Charge 5
2024-07-19T21:44:10Z,0,0,0,Charge 5
2024-07-19T21:44:11Z,2,0,0,Charge 5
2024-07-19T21:44:12Z,3,80,0,Charge 5
2024-07-19T21:44:13Z,2,190,0,Charge 5
2024-07-19T21:44:14Z,2,350,0,Charge 5
2024-07-19T21:44:15Z,2,510,0,Charge 5
2024-07-19T21:44:16Z,2,710,0,Charge 5
2024-07-19T21:44:17Z,2,840,0,Charge 5
2024-07-19T21:44:18Z,3,960,0,Charge 5
2024-07-19T21:44:19Z,2,1050,0,Charge 5
2024-07-19T21:44:20Z,2,1140,0,Charge 5
2024-07-19T21:44:21Z,3,1220,0,Charge 5
2024-07-19T21:44:22Z,2,1570,0,Charge 5
2024-07-19T21:44:23Z,2,1590,0,Charge 5
2024-07-19T21:44:24Z,3,1630,0,Charge 5
2024-07-19T21:44:25Z,2,1670,0,Charge 5
2024-07-19T21:44:26Z,2,1670,0,Charge 5
2024-07-19T21:44:27Z,2,1650,0,Charge 5
2024-07-19T21:44:28Z,2,1650,0,Charge 5
2024-07-19T21:44:29Z,2,1610,0,Charge 5
2024-07-19T21:44:30Z,2,1580,0,Charge 5
2024-07-19T21:44:31Z,2,1610,0,Charge 5
2024-07-19T21:44:32Z,3,1590,0,Charge 5
2024-07-19T21:44:33Z,2,1600,0,Charge 5
2024-07-19T21:44:34Z,2,1610,0,Charge 5
2024-07-19T21:44:35Z,3,1660,0,Charge 5
2024-07-19T21:44:36Z,2,1690,0,Charge 5
2024-07-19T21:44:37Z,2,1720,0,Charge 5
2024-07-19T21:44:38Z,3,2380,0,Charge 5
2024-07-19T21:44:39Z,2,2400,0,Charge 5
2024-07-19T21:44:40Z,2,2440,0,Charge 5
2024-07-19T21:44:41Z,2,2450,0,Charge 5
2024-07-19T21:44:42Z,2,2440,0,Charge 5
2024-07-19T21:44:43Z,3,2430,0,Charge 5
2024-07-19T21:44:44Z,2,2440,0,Charge 5
2024-07-19T21:44:45Z,2,2430,0,Charge 5
2024-07-19T21:44:46Z,2,2430,0,Charge 5
2024-07-19T21:44:47Z,2,2430,0,Charge 5
2024-07-19T21:44:48Z,3,2420,0,Charge 5
2024-07-19T21:44:49Z,1,2420,0,Charge 5
2024-07-19T21:44:50Z,2,2420,0,Charge 5
2024-07-19T21:44:51Z,3,2400,0,Charge 5
2024-07-19T21:44:52Z,2,2410,0,Charge 5
2024-07-19T21:44:53Z,2,2400,0,Charge 5
2024-07-19T21:44:54Z,3,2400,0,Charge 5
2024-07-19T21:44:55Z,2,2420,0,Charge 5
2024-07-19T21:44:56Z,2,2450,0,Charge 5
2024-07-19T21:44:57Z,3,2460,0,Charge 5
2024-07-19T21:44:58Z,2,2460,0,Charge 5
2024-07-19T21:44:59Z,2,2450,0,Charge 5
2024-07-19T21:45:00Z,3,2460,0,Charge 5
2024-07-19T21:45:01Z,2,2460,0,Charge 5
2024-07-19T21:45:02Z,2,2450,0,Charge 5
2024-07-19T21:45:03Z,2,2460,0,Charge 5
2024-07-19T21:45:04Z,2,2450,0,Charge 5
2024-07-19T21:45:05Z,2,2450,0,Charge 5
2024-07-19T21:45:06Z,3,2430,0,Charge 5
2024-07-19T21:45:07Z,2,2440,0,Charge 5
2024-07-19T21:45:08Z,1,2430,0,Charge 5
2024-07-19T21:45:09Z,3,2430,0,Charge 5
2024-07-19T21:45:10Z,2,2420,0,Charge 5
2024-07-19T21:45:11Z,2,2420,0,Charge 5
2024-07-19T21:45:12Z,3,2410,0,Charge 5
2024-07-19T21:45:13Z,2,2410,0,Charge 5
2024-07-19T21:45:14Z,2,2420,0,Charge 5
2024-07-19T21:45:15Z,3,2410,0,Charge 5
2024-07-19T21:45:16Z,2,2420,0,Charge 5
2024-07-19T21:45:17Z,3,2430,0,Charge 5
2024-07-19T21:45:18Z,2,2430,0,Charge 5
2024-07-19T21:45:19Z,2,2430,0,Charge 5
2024-07-19T21:45:20Z,3,2430,0,Charge 5
2024-07-19T21:45:21Z,2,2430,0,Charge 5
2024-07-19T21:45:22Z,2,2430,0,Charge 5
2024-07-19T21:45:23Z,3,2440,0,Charge 5
2024-07-19T21:45:24Z,2,2440,0,Charge 5
2024-07-19T21:45:25Z,2,2430,0,Charge 5
2024-07-19T21:45:26Z,1,2330,0,Charge 5
2024-07-19T21:45:27Z,2,2280,0,Charge 5
2024-07-19T21:45:28Z,3,2290,0,Charge 5
2024-07-19T21:45:29Z,2,2280,0,Charge 5
2024-07-19T21:45:30Z,2,2290,0,Charge 5
2024-07-19T21:45:31Z,3,2280,0,Charge 5
2024-07-19T21:45:32Z,2,2300,0,Charge 5
2024-07-19T21:45:33Z,2,2300,0,Charge 5
2024-07-19T21:45:34Z,2,2300,0,Charge 5
2024-07-19T21:45:35Z,3,2300,0,Charge 5
2024-07-19T21:45:36Z,1,2300,0,Charge 5
2024-07-19T21:45:37Z,1,2300,0,Charge 5
2024-07-19T21:45:38Z,2,2290,0,Charge 5
2024-07-19T21:45:39Z,2,2290,0,Charge 5
2024-07-19T21:45:40Z,3,2290,0,Charge 5
2024-07-19T21:45:41Z,2,2290,0,Charge 5
2024-07-19T21:45:42Z,3,2290,0,Charge 5
2024-07-19T21:45:43Z,2,2300,0,Charge 5
2024-07-19T21:45:44Z,3,2400,0,Charge 5
2024-07-19T21:45:45Z,2,2410,0,Charge 5
2024-07-19T21:45:46Z,2,2410,0,Charge 5
2024-07-19T21:45:47Z,1,2330,0,Charge 5
2024-07-19T21:45:48Z,2,2340,0,Charge 5
2024-07-19T21:45:49Z,3,2330,0,Charge 5
2024-07-19T21:45:50Z,2,2320,0,Charge 5
2024-07-19T21:45:51Z,2,2320,0,Charge 5
2024-07-19T21:45:52Z,3,2330,0,Charge 5
2024-07-19T21:45:53Z,1,2330,0,Charge 5
2024-07-19T21:45:54Z,3,2330,0,Charge 5
2024-07-19T21:45:55Z,2,2330,0,Charge 5
2024-07-19T21:45:56Z,3,2320,0,Charge 5
2024-07-19T21:45:57Z,2,2330,0,Charge 5
2024-07-19T21:45:58Z,2,2340,0,Charge 5
2024-07-19T21:45:59Z,3,2340,0,Charge 5
2024-07-19T21:46:00Z,2,2350,0,Charge 5
2024-07-19T21:46:01Z,2,2340,0,Charge 5
2024-07-19T21:46:02Z,2,2340,0,Charge 5
2024-07-19T21:46:03Z,2,2350,0,Charge 5
2024-07-19T21:46:04Z,2,2330,0,Charge 5
2024-07-19T21:46:05Z,2,2340,0,Charge 5
2024-07-19T21:46:06Z,2,2330,0,Charge 5
2024-07-19T21:46:07Z,3,2330,0,Charge 5
2024-07-19T21:46:08Z,1,2320,0,Charge 5
2024-07-19T21:46:09Z,1,1590,0,Charge 5
2024-07-19T21:46:10Z,3,1600,0,Charge 5
2024-07-19T21:46:11Z,2,1600,0,Charge 5
2024-07-19T21:46:12Z,2,1530,0,Charge 5
2024-07-19T21:46:13Z,2,1540,0,Charge 5
2024-07-19T21:46:14Z,2,1550,0,Charge 5
2024-07-19T21:46:15Z,3,1550,0,Charge 5
2024-07-19T21:46:16Z,2,1550,0,Charge 5
2024-07-19T21:46:17Z,3,1610,0,Charge 5
2024-07-19T21:46:18Z,2,1670,0,Charge 5
2024-07-19T21:46:19Z,2,1670,0,Charge 5
2024-07-19T21:46:20Z,2,2330,0,Charge 5
2024-07-19T21:46:21Z,2,2320,0,Charge 5
2024-07-19T21:46:22Z,2,2320,0,Charge 5
2024-07-19T21:46:23Z,0,1560,0,Charge 5
2024-07-19T21:46:24Z,0,1390,0,Charge 5
2024-07-19T21:46:25Z,0,1190,0,Charge 5
2024-07-19T21:46:26Z,0,0,0,Charge 5
2024-07-19T21:46:27Z,1,0,0,Charge 5
2024-07-19T21:46:28Z,1,0,0,Charge 5
2024-07-19T21:46:29Z,2,0,0,Charge 5
2024-07-19T21:46:30Z,2,0,0,Charge 5
2024-07-19T21:46:31Z,1,0,0,Charge 5
2024-07-19T21:46:32Z,1,160,0,Charge 5
2024-07-19T21:46:33Z,1,310,0,Charge 5
2024-07-19T21:46:34Z,2,470,0,Charge 5
2024-07-19T21:46:35Z,1,650,0,Charge 5
2024-07-19T21:46:36Z,0,780,0,Charge 5
2024-07-19T21:46:37Z,0,730,0,Charge 5
2024-07-19T21:46:38Z,0,650,0,Charge 5
2024-07-19T21:46:39Z,0,0,0,Charge 5
2024-07-19T21:46:40Z,0,0,0,Charge 5
2024-07-19T21:46:41Z,0,0,0,Charge 5
2024-07-19T21:46:42Z,0,0,0,Charge 5
2024-07-19T21:46:43Z,0,0,0,Charge 5
2024-07-19T21:46:44Z,2,0,0,Charge 5
2024-07-19T21:46:45Z,0,0,0,Charge 5
2024-07-19T21:46:46Z,3,0,0,Charge 5
2024-07-19T21:46:47Z,1,0,0,Charge 5
2024-07-19T21:46:48Z,2,140,0,Charge 5
2024-07-19T21:46:49Z,1,290,0,Charge 5
2024-07-19T21:46:50Z,2,470,0,Charge 5
2024-07-19T21:46:51Z,2,680,0,Charge 5
2024-07-19T21:46:52Z,2,920,0,Charge 5
2024-07-19T21:46:53Z,3,1040,0,Charge 5
2024-07-19T21:46:54Z,2,1190,0,Charge 5
2024-07-19T21:46:55Z,3,1330,0,Charge 5
2024-07-19T21:46:56Z,2,1430,0,Charge 5
2024-07-19T21:46:57Z,2,1510,0,Charge 5
2024-07-19T21:46:58Z,2,1610,0,Charge 5
2024-07-19T21:46:59Z,3,1650,0,Charge 5
2024-07-19T21:47:00Z,1,1630,0,Charge 5
2024-07-19T21:47:01Z,2,1600,0,Charge 5
2024-07-19T21:47:02Z,2,1580,0,Charge 5
2024-07-19T21:47:03Z,2,1560,0,Charge 5
2024-07-19T21:47:04Z,3,1550,0,Charge 5
2024-07-19T21:47:05Z,1,1550,0,Charge 5
2024-07-19T21:47:06Z,2,1560,0,Charge 5
2024-07-19T21:47:07Z,2,1550,0,Charge 5
2024-07-19T21:47:08Z,1,1550,0,Charge 5
2024-07-19T21:47:09Z,2,1540,0,Charge 5
2024-07-19T21:47:10Z,2,1540,0,Charge 5
2024-07-19T21:47:11Z,2,1530,0,Charge 5
2024-07-19T21:47:12Z,2,1530,0,Charge 5
2024-07-19T21:47:13Z,1,1520,0,Charge 5
2024-07-19T21:47:14Z,2,1520,0,Charge 5
2024-07-19T21:47:15Z,0,1410,0,Charge 5
2024-07-19T21:47:16Z,3,1410,0,Charge 5
2024-07-19T21:47:17Z,3,1410,0,Charge 5
2024-07-19T21:47:18Z,3,1400,0,Charge 5
2024-07-19T21:47:19Z,2,1430,0,Charge 5
2024-07-19T21:47:20Z,2,1440,0,Charge 5
2024-07-19T21:47:21Z,2,1540,0,Charge 5
2024-07-19T21:47:22Z,2,1570,0,Charge 5
2024-07-19T21:47:23Z,2,1570,0,Charge 5
2024-07-19T21:47:24Z,2,1570,0,Charge 5
2024-07-19T21:47:25Z,2,1570,0,Charge 5
2024-07-19T21:47:26Z,1,1560,0,Charge 5
2024-07-19T21:47:27Z,3,1570,0,Charge 5
2024-07-19T21:47:28Z,2,1560,0,Charge 5
2024-07-19T21:47:29Z,2,1560,0,Charge 5
2024-07-19T21:47:30Z,2,1560,0,Charge 5
2024-07-19T21:47:31Z,1,1570,0,Charge 5
2024-07-19T21:47:32Z,3,1560,0,Charge 5
2024-07-19T21:47:33Z,1,1550,0,Charge 5
2024-07-19T21:47:34Z,3,1560,0,Charge 5
2024-07-19T21:47:35Z,2,1550,0,Charge 5
2024-07-19T21:47:36Z,2,1590,0,Charge 5
2024-07-19T21:47:37Z,2,1580,0,Charge 5
