start time,end time,data source
2023-01-02T00:09:00Z,2023-01-02T00:46:00Z,Fitbit App
2023-01-02T00:47:00Z,2023-01-02T02:30:00Z,Fitbit App
2023-01-02T12:15:00Z,2023-01-02T13:03:00Z,Fitbit App
2023-01-02T13:10:00Z,2023-01-02T14:23:00Z,Fitbit App
2023-01-02T14:43:00Z,2023-01-02T15:14:00Z,Fitbit App
2023-01-02T15:16:00Z,2023-01-02T15:35:00Z,Fitbit App
2023-01-02T15:36:00Z,2023-01-02T15:51:00Z,Fitbit App
2023-01-02T15:55:00Z,2023-01-02T16:11:00Z,Fitbit App
2023-01-02T16:16:00Z,2023-01-02T17:12:00Z,Fitbit App
2023-01-02T17:34:00Z,2023-01-02T18:25:00Z,Fitbit App
2023-01-02T18:33:00Z,2023-01-02T18:48:00Z,Fitbit App
2023-01-02T18:49:00Z,2023-01-02T19:01:00Z,Fitbit App
2023-01-02T19:03:00Z,2023-01-02T19:30:00Z,Fitbit App
2023-01-02T19:31:00Z,2023-01-02T19:44:00Z,Fitbit App
2023-01-02T19:45:00Z,2023-01-02T19:58:00Z,Fitbit App
2023-01-02T19:59:00Z,2023-01-02T20:26:00Z,Fitbit App
2023-01-02T20:27:00Z,2023-01-02T21:05:00Z,Fitbit App
2023-01-02T21:12:00Z,2023-01-02T22:14:00Z,Fitbit App
2023-01-02T22:23:00Z,2023-01-02T23:00:00Z,Fitbit App
2023-01-02T23:00:00Z,2023-01-02T23:47:00Z,Fitbit App
2023-01-02T23:48:00Z,2023-01-02T23:59:00Z,Fitbit App
