start time,end time,data source
2021-12-31T00:12:00Z,2021-12-31T00:44:00Z,Fitbit App
2021-12-31T00:47:00Z,2021-12-31T01:03:00Z,Fitbit App
2021-12-31T01:05:00Z,2021-12-31T01:22:00Z,Fitbit App
2021-12-31T01:25:00Z,2021-12-31T01:42:00Z,Fitbit App
2021-12-31T01:50:00Z,2021-12-31T02:02:00Z,Fitbit App
2021-12-31T02:27:00Z,2021-12-31T02:59:00Z,Fitbit App
2021-12-31T03:00:00Z,2021-12-31T03:23:00Z,Fitbit App
2021-12-31T03:24:00Z,2021-12-31T03:41:00Z,Fitbit App
2021-12-31T03:52:00Z,2021-12-31T04:36:00Z,Fitbit App
2021-12-31T04:37:00Z,2021-12-31T05:00:00Z,Fitbit App
2021-12-31T05:00:00Z,2021-12-31T05:29:00Z,Fitbit App
2021-12-31T05:30:00Z,2021-12-31T05:45:00Z,Fitbit App
2021-12-31T05:46:00Z,2021-12-31T08:38:00Z,Fitbit App
2021-12-31T08:39:00Z,2021-12-31T11:04:00Z,Fitbit App
2021-12-31T16:06:00Z,2021-12-31T16:21:00Z,Fitbit App
2021-12-31T17:39:00Z,2021-12-31T18:08:00Z,Fitbit App
2021-12-31T18:43:00Z,2021-12-31T19:13:00Z,Fitbit App
2021-12-31T19:15:00Z,2021-12-31T19:36:00Z,Fitbit App
2021-12-31T19:59:00Z,2021-12-31T20:31:00Z,Fitbit App
2021-12-31T20:32:00Z,2021-12-31T21:23:00Z,Fitbit App
2021-12-31T21:32:00Z,2021-12-31T22:04:00Z,Fitbit App
2021-12-31T22:05:00Z,2021-12-31T23:13:00Z,Fitbit App
