start time,end time,data source
2023-03-22T05:56:00Z,2023-03-22T06:21:00Z,Fitbit App
2023-03-22T06:28:00Z,2023-03-22T07:00:00Z,Fitbit App
2023-03-22T07:01:00Z,2023-03-22T07:12:00Z,Fitbit App
2023-03-22T07:39:00Z,2023-03-22T07:50:00Z,Fitbit App
2023-03-22T07:51:00Z,2023-03-22T08:28:00Z,Fitbit App
2023-03-22T08:54:00Z,2023-03-22T09:22:00Z,Fitbit App
2023-03-22T09:31:00Z,2023-03-22T10:14:00Z,Fitbit App
2023-03-22T10:18:00Z,2023-03-22T10:30:00Z,Fitbit App
2023-03-22T10:36:00Z,2023-03-22T10:52:00Z,Fitbit App
2023-03-22T11:01:00Z,2023-03-22T11:38:00Z,Fitbit App
2023-03-22T11:48:00Z,2023-03-22T12:50:00Z,Fitbit App
2023-03-22T13:18:00Z,2023-03-22T14:22:00Z,Fitbit App
2023-03-22T14:35:00Z,2023-03-22T15:03:00Z,Fitbit App
2023-03-22T15:12:00Z,2023-03-22T15:31:00Z,Fitbit App
2023-03-22T16:35:00Z,2023-03-22T16:56:00Z,Fitbit App
2023-03-22T17:52:00Z,2023-03-22T18:08:00Z,Fitbit App
2023-03-22T18:37:00Z,2023-03-22T19:21:00Z,Fitbit App
2023-03-22T19:23:00Z,2023-03-22T19:36:00Z,Fitbit App
2023-03-22T19:39:00Z,2023-03-22T19:49:00Z,Fitbit App
2023-03-22T19:52:00Z,2023-03-22T21:23:00Z,Fitbit App
2023-03-22T21:24:00Z,2023-03-22T22:24:00Z,Fitbit App
