start time,end time,data source
2022-02-15T08:15:00Z,2022-02-15T11:32:00Z,Fitbit App
2022-02-15T11:37:00Z,2022-02-15T13:08:00Z,Fitbit App
2022-02-15T13:09:00Z,2022-02-15T14:57:00Z,Fitbit App
2022-02-15T14:59:00Z,2022-02-15T17:13:00Z,Fitbit App
2022-02-15T17:35:00Z,2022-02-15T17:48:00Z,Fitbit App
2022-02-15T17:55:00Z,2022-02-15T18:45:00Z,Fitbit App
2022-02-15T18:50:00Z,2022-02-15T19:52:00Z,Fitbit App
2022-02-15T19:53:00Z,2022-02-15T21:03:00Z,Fitbit App
2022-02-15T21:05:00Z,2022-02-15T21:22:00Z,Fitbit App
2022-02-15T21:43:00Z,2022-02-15T21:54:00Z,Fitbit App
2022-02-15T22:08:00Z,2022-02-15T22:25:00Z,Fitbit App
2022-02-15T22:31:00Z,2022-02-15T23:00:00Z,Fitbit App
2022-02-15T23:00:00Z,2022-02-15T23:15:00Z,Fitbit App
