start time,end time,data source
2023-02-27T07:09:00Z,2023-02-27T07:32:00Z,Fitbit App
2023-02-27T07:59:00Z,2023-02-27T08:15:00Z,Fitbit App
2023-02-27T08:21:00Z,2023-02-27T08:34:00Z,Fitbit App
2023-02-27T08:39:00Z,2023-02-27T10:29:00Z,Fitbit App
2023-02-27T10:49:00Z,2023-02-27T11:10:00Z,Fitbit App
2023-02-27T11:11:00Z,2023-02-27T12:03:00Z,Fitbit App
2023-02-27T12:09:00Z,2023-02-27T12:55:00Z,Fitbit App
2023-02-27T12:59:00Z,2023-02-27T13:59:00Z,Fitbit App
2023-02-27T14:03:00Z,2023-02-27T14:46:00Z,Fitbit App
2023-02-27T14:57:00Z,2023-02-27T15:12:00Z,Fitbit App
2023-02-27T15:14:00Z,2023-02-27T16:01:00Z,Fitbit App
2023-02-27T16:25:00Z,2023-02-27T16:48:00Z,Fitbit App
2023-02-27T17:00:00Z,2023-02-27T17:10:00Z,Fitbit App
2023-02-27T17:17:00Z,2023-02-27T17:41:00Z,Fitbit App
2023-02-27T17:48:00Z,2023-02-27T18:15:00Z,Fitbit App
2023-02-27T18:19:00Z,2023-02-27T19:24:00Z,Fitbit App
2023-02-27T19:25:00Z,2023-02-27T21:24:00Z,Fitbit App
2023-02-27T21:30:00Z,2023-02-27T22:12:00Z,Fitbit App
2023-02-27T22:14:00Z,2023-02-27T22:44:00Z,Fitbit App
2023-02-27T22:45:00Z,2023-02-27T23:00:00Z,Fitbit App
2023-02-27T23:00:00Z,2023-02-27T23:37:00Z,Fitbit App
