timestamp,beats per minute,data source
2022-07-15T00:00:07Z,88.0,Charge 4
2022-07-15T00:00:12Z,87.0,Charge 4
2022-07-15T00:00:27Z,86.0,Charge 4
2022-07-15T00:00:42Z,85.0,Charge 4
2022-07-15T00:00:47Z,85.0,Charge 4
2022-07-15T00:00:52Z,85.0,Charge 4
2022-07-15T00:00:57Z,86.0,Charge 4
2022-07-15T00:01:02Z,85.0,Charge 4
2022-07-15T00:01:12Z,86.0,Charge 4
2022-07-15T00:01:17Z,87.0,Charge 4
2022-07-15T00:01:22Z,86.0,Charge 4
2022-07-15T00:01:32Z,87.0,Charge 4
2022-07-15T00:01:47Z,86.0,Charge 4
2022-07-15T00:01:57Z,86.0,Charge 4
2022-07-15T00:02:02Z,88.0,Charge 4
2022-07-15T00:02:07Z,89.0,Charge 4
2022-07-15T00:02:17Z,90.0,Charge 4
2022-07-15T00:02:22Z,89.0,Charge 4
2022-07-15T00:02:27Z,88.0,Charge 4
2022-07-15T00:02:32Z,87.0,Charge 4
2022-07-15T00:02:37Z,87.0,Charge 4
2022-07-15T00:02:42Z,86.0,Charge 4
2022-07-15T00:02:57Z,87.0,Charge 4
2022-07-15T00:03:02Z,86.0,Charge 4
2022-07-15T00:03:17Z,86.0,Charge 4
2022-07-15T00:03:32Z,86.0,Charge 4
2022-07-15T00:03:47Z,86.0,Charge 4
2022-07-15T00:04:02Z,86.0,Charge 4
2022-07-15T00:04:07Z,86.0,Charge 4
2022-07-15T00:04:12Z,87.0,Charge 4
2022-07-15T00:04:17Z,88.0,Charge 4
2022-07-15T00:04:22Z,90.0,Charge 4
2022-07-15T00:04:27Z,91.0,Charge 4
2022-07-15T00:04:32Z,90.0,Charge 4
2022-07-15T00:04:37Z,90.0,Charge 4
2022-07-15T00:04:52Z,88.0,Charge 4
2022-07-15T00:04:57Z,87.0,Charge 4
2022-07-15T00:05:02Z,86.0,Charge 4
2022-07-15T00:05:12Z,86.0,Charge 4
2022-07-15T00:05:22Z,86.0,Charge 4
2022-07-15T00:05:27Z,86.0,Charge 4
2022-07-15T00:05:37Z,87.0,Charge 4
2022-07-15T00:05:42Z,87.0,Charge 4
2022-07-15T00:05:52Z,87.0,Charge 4
2022-07-15T00:06:02Z,86.0,Charge 4
2022-07-15T00:06:07Z,86.0,Charge 4
2022-07-15T00:06:12Z,86.0,Charge 4
2022-07-15T00:06:17Z,87.0,Charge 4
2022-07-15T00:06:22Z,87.0,Charge 4
