timestamp,temperature celsius,data source
2022-07-13T14:30:00Z,23.5,Charge 4
2022-07-13T14:31:00Z,26.3,Charge 4
2022-07-13T14:32:00Z,26.9,Charge 4
2022-07-13T14:33:00Z,27.1,Charge 4
2022-07-13T14:34:00Z,27.3,Charge 4
2022-07-13T14:35:00Z,27.4,Charge 4
2022-07-13T14:36:00Z,27.5,Charge 4
2022-07-13T14:37:00Z,27.5,Charge 4
2022-07-13T14:38:00Z,27.5,Charge 4
2022-07-13T14:39:00Z,27.5,Charge 4
2022-07-13T14:40:00Z,27.5,Charge 4
2022-07-13T14:41:00Z,27.5,Charge 4
2022-07-13T14:42:00Z,27.5,Charge 4
2022-07-13T14:43:00Z,27.5,Charge 4
2022-07-13T14:44:00Z,27.5,Charge 4
2022-07-13T14:45:00Z,27.4,Charge 4
2022-07-13T14:46:00Z,27.4,Charge 4
2022-07-13T14:47:00Z,27.4,Charge 4
2022-07-13T14:48:00Z,27.4,Charge 4
2022-07-13T14:49:00Z,27.4,Charge 4
2022-07-13T14:50:00Z,27.4,Charge 4
2022-07-13T14:51:00Z,27.4,Charge 4
2022-07-13T14:52:00Z,27.3,Charge 4
2022-07-13T14:53:00Z,27.3,Charge 4
2022-07-13T14:54:00Z,27.3,Charge 4
2022-07-13T14:55:00Z,27.3,Charge 4
2022-07-13T14:56:00Z,27.3,Charge 4
2022-07-13T14:57:00Z,27.3,Charge 4
2022-07-13T14:58:00Z,27.3,Charge 4
2022-07-13T14:59:00Z,27.3,Charge 4
2022-07-13T15:00:00Z,27.3,Charge 4
2022-07-13T15:01:00Z,27.2,Charge 4
2022-07-13T15:02:00Z,27.2,Charge 4
2022-07-13T15:03:00Z,26.9,Charge 4
2022-07-13T15:04:00Z,27.1,Charge 4
2022-07-13T15:05:00Z,27.1,Charge 4
2022-07-13T15:06:00Z,27.1,Charge 4
2022-07-13T15:07:00Z,27.1,Charge 4
2022-07-13T15:08:00Z,27.0,Charge 4
2022-07-13T15:09:00Z,27.0,Charge 4
2022-07-13T15:10:00Z,27.0,Charge 4
2022-07-13T15:11:00Z,26.9,Charge 4
2022-07-13T15:12:00Z,26.9,Charge 4
2022-07-13T15:13:00Z,26.9,Charge 4
2022-07-13T15:14:00Z,26.9,Charge 4
2022-07-13T15:15:00Z,26.8,Charge 4
2022-07-13T15:16:00Z,26.7,Charge 4
2022-07-13T15:17:00Z,26.7,Charge 4
2022-07-13T15:18:00Z,26.6,Charge 4
2022-07-13T15:19:00Z,26.5,Charge 4
2022-07-13T15:20:00Z,26.4,Charge 4
2022-07-13T15:21:00Z,26.3,Charge 4
2022-07-13T15:22:00Z,26.2,Charge 4
2022-07-13T15:23:00Z,26.1,Charge 4
2022-07-13T15:24:00Z,26.0,Charge 4
2022-07-13T15:25:00Z,25.8,Charge 4
2022-07-13T15:26:00Z,25.8,Charge 4
2022-07-13T15:27:00Z,25.7,Charge 4
2022-07-13T15:28:00Z,25.5,Charge 4
2022-07-13T15:29:00Z,25.4,Charge 4
2022-07-13T15:30:00Z,25.3,Charge 4
2022-07-13T15:31:00Z,25.2,Charge 4
2022-07-13T15:32:00Z,25.1,Charge 4
2022-07-13T15:33:00Z,25.0,Charge 4
2022-07-13T15:34:00Z,24.9,Charge 4
2022-07-13T15:35:00Z,24.8,Charge 4
2022-07-13T15:36:00Z,24.7,Charge 4
2022-07-13T15:37:00Z,24.6,Charge 4
2022-07-13T15:38:00Z,24.6,Charge 4
2022-07-13T15:39:00Z,24.5,Charge 4
2022-07-13T15:40:00Z,24.4,Charge 4
2022-07-13T15:41:00Z,24.4,Charge 4
2022-07-13T15:42:00Z,24.3,Charge 4
2022-07-13T15:43:00Z,24.2,Charge 4
2022-07-13T15:44:00Z,24.2,Charge 4
2022-07-13T15:45:00Z,24.1,Charge 4
2022-07-13T15:46:00Z,24.1,Charge 4
2022-07-13T15:47:00Z,24.0,Charge 4
2022-07-13T15:48:00Z,24.0,Charge 4
2022-07-13T15:49:00Z,23.9,Charge 4
2022-07-13T15:50:00Z,23.9,Charge 4
2022-07-13T15:51:00Z,23.8,Charge 4
2022-07-13T15:52:00Z,23.8,Charge 4
2022-07-13T15:53:00Z,23.8,Charge 4
2022-07-13T15:54:00Z,23.8,Charge 4
2022-07-13T15:55:00Z,23.8,Charge 4
2022-07-13T15:56:00Z,23.8,Charge 4
2022-07-13T15:57:00Z,23.7,Charge 4
2022-07-13T15:58:00Z,23.7,Charge 4
2022-07-13T15:59:00Z,23.7,Charge 4
2022-07-13T16:00:00Z,23.7,Charge 4
2022-07-13T16:01:00Z,23.6,Charge 4
2022-07-13T16:02:00Z,23.6,Charge 4
2022-07-13T16:03:00Z,23.6,Charge 4
2022-07-13T16:04:00Z,23.6,Charge 4
2022-07-13T16:05:00Z,23.6,Charge 4
2022-07-13T16:06:00Z,23.6,Charge 4
2022-07-13T16:07:00Z,23.6,Charge 4
2022-07-13T16:08:00Z,23.6,Charge 4
2022-07-13T16:09:00Z,23.6,Charge 4
2022-07-13T16:10:00Z,23.6,Charge 4
2022-07-13T16:11:00Z,23.6,Charge 4
2022-07-13T16:12:00Z,23.7,Charge 4
2022-07-13T16:13:00Z,23.7,Charge 4
2022-07-13T16:14:00Z,23.7,Charge 4
2022-07-13T16:15:00Z,23.7,Charge 4
2022-07-13T16:16:00Z,23.8,Charge 4
2022-07-13T16:17:00Z,23.8,Charge 4
2022-07-13T16:18:00Z,23.8,Charge 4
2022-07-13T16:19:00Z,23.8,Charge 4
2022-07-13T16:20:00Z,23.9,Charge 4
2022-07-13T16:21:00Z,23.9,Charge 4
2022-07-13T16:22:00Z,23.9,Charge 4
2022-07-13T16:23:00Z,24.0,Charge 4
2022-07-13T16:24:00Z,24.0,Charge 4
2022-07-13T16:25:00Z,24.0,Charge 4
2022-07-13T16:26:00Z,24.0,Charge 4
2022-07-13T16:27:00Z,24.1,Charge 4
2022-07-13T16:28:00Z,24.1,Charge 4
2022-07-13T16:29:00Z,24.1,Charge 4
2022-07-13T16:30:00Z,24.1,Charge 4
2022-07-13T16:31:00Z,24.1,Charge 4
2022-07-13T16:32:00Z,24.1,Charge 4
2022-07-13T16:33:00Z,24.2,Charge 4
2022-07-13T16:34:00Z,24.2,Charge 4
2022-07-13T16:35:00Z,24.2,Charge 4
2022-07-13T16:36:00Z,24.2,Charge 4
2022-07-13T16:37:00Z,24.3,Charge 4
2022-07-13T16:38:00Z,24.3,Charge 4
2022-07-13T16:39:00Z,24.3,Charge 4
2022-07-13T16:40:00Z,24.4,Charge 4
2022-07-13T16:41:00Z,24.4,Charge 4
2022-07-13T16:42:00Z,24.4,Charge 4
2022-07-13T16:43:00Z,24.4,Charge 4
2022-07-13T16:44:00Z,24.4,Charge 4
2022-07-13T16:45:00Z,24.4,Charge 4
2022-07-13T16:46:00Z,24.4,Charge 4
2022-07-13T16:47:00Z,24.5,Charge 4
2022-07-13T16:48:00Z,24.5,Charge 4
2022-07-13T16:49:00Z,24.5,Charge 4
